Inputs,"f(x,y)","f*(x,y)"
1.832,278.185,121.958
-1.832,82.4328,33.478
0.248,1.32978,33.821
-1.864,95.1998,34.0244
0.552,2.22152,50.7361
-1.184,2.55157,22.4134
-1.288,4.70076,24.1892
1.28,29.3692,91.2435
0.912,6.40376,70.7672
1.56,95.923,106.823
-1.992,165.394,36.21
1.176,18.7611,85.4567
0.704,3.23487,59.1937
-1.008,1.03304,19.4082
-0.656,0.61745,13.3978
1.088,12.9124,80.5602
-1.944,135.028,35.3904
-1.408,9.44694,26.2382
-0.256,0.796182,11.2311
0.4,1.66623,42.2786
1.744,199.263,117.061
0.776,4.00877,63.1999
-0.216,0.822369,12.7738
-0.952,0.841338,18.452
-0.464,0.683741,10.1194
0.816,4.56303,65.4256
-0.024,0.976562,20.1786
1.52,81.3662,104.598
0.424,1.73534,43.614
-1.952,139.719,35.527
-0.96,0.863538,18.5886
-1.176,2.43656,22.2768
-0.104,0.905797,17.0933
-0.12,0.892857,16.4762
-0.712,0.611579,14.354
-1.6,26.8152,29.5166
1.712,176.036,115.281
1.968,456.424,129.525
-0.04,0.961538,19.5616
-1.672,38.5942,30.746
-0.816,0.638988,16.1298
-1.576,23.6723,29.1068
1.952,431.146,128.635
-1.56,21.7644,28.8336
1.448,60.2332,100.591
0.04,1.04167,22.6469
1.608,116.57,109.494
0.512,2.04423,48.5105
1.688,160.266,113.945
-1.632,31.5829,30.063
-1.224,3.22231,23.0964
1.336,37.3808,94.3594
-1.912,117.617,34.844
-1.28,4.48393,24.0526
-0.536,0.653419,11.3488
1.4,49.1526,97.9205
0.144,1.16822,28.0342
0.232,1.30208,32.9307
-1.208,2.93376,22.8232
-0.24,0.806454,11.8482
-1.192,2.67259,22.55
-1.072,1.38495,20.501
-1.376,7.86339,25.6918
-1.584,24.6813,29.2434
-0.664,0.61604,13.5344
-0.056,0.94697,18.9445
-0.44,0.694874,9.70965
-1.088,1.50205,20.7742
0.544,2.18383,50.291
-0.192,0.838926,13.6994
-1.816,76.635,33.2048
-1.312,5.41467,24.599
0.448,1.81028,44.9494
-0.2,0.833334,13.3908
1.064,11.6833,79.2248
-0.28,0.781258,10.3055
1.424,54.4253,99.2559
1.568,99.1104,107.268
-0.976,0.912761,18.8618
0.432,1.75964,44.0591
0.456,1.83667,45.3945
-1.984,159.951,36.0734
1.664,145.797,112.61
0.768,3.9097,62.7548
1.68,155.304,113.5
-1.4,9.02544,26.1016
-0.472,0.680138,10.256
1.16,17.5185,84.5665
-0.528,0.656538,11.2122
-1.336,6.23286,25.0088
1.656,141.246,112.165
0.008,1.00806,21.4128
1.904,362.67,125.964
-1.792,68.6119,32.795
-1.512,16.8398,28.014
0.264,1.35869,34.7112
-0.8,0.630121,15.8566
-0.368,0.731085,8.6059
-0.832,0.650128,16.403
1.408,50.8535,98.3657
1.368,42.8786,96.14
-0.264,0.791144,10.9226
0.832,4.81528,66.3159
-0.112,0.899281,16.7847
1.792,239.349,119.732
-1.504,16.1246,27.8774
1.6,112.866,109.049
0.336,1.50594,38.7175
-0.848,0.66383,16.6762
0.32,1.47054,37.8272
-1.304,5.16571,24.4624
1.04,10.5828,77.8894
0.36,1.56234,40.0529
-0.576,0.638946,12.0318
0.312,1.45345,37.3821
-1.776,63.6841,32.5218
-1.704,45.1638,31.2924
1.352,40.0384,95.2497
0.304,1.43675,36.9369
0.688,3.09443,58.3034
-1.608,27.9426,29.6532
1.128,15.2854,82.7859
0.84,4.94865,66.761
1.808,254.253,120.622
-1.36,7.16805,25.4186
1.216,22.2825,87.6824
-1.392,8.62142,25.965
-0.064,0.93985,18.636
-1.536,19.1603,28.4238
1.592,109.271,108.604
-0.36,0.735369,8.53071
1.152,16.9298,84.1213
1.672,150.482,113.055
-0.448,0.69111,9.84625
1.696,165.374,114.391
-0.64,0.62074,13.1246
-1.472,13.5302,27.331
-1.152,2.12515,21.867
0.848,5.08712,67.2062
-0.704,0.611782,14.2174
0.288,1.40448,36.0467
-1.744,54.7563,31.9754
0.536,2.1473,49.8459
-1.296,4.92789,24.3258
1.8,246.699,120.177
-1.272,4.277,23.916
1.344,38.6874,94.8046
1.856,304.133,123.293
1.632,128.364,110.829
-1.64,32.8868,30.1996
