Inputs,"f(x,y)","f*(x,y)"
0.934566,25.2661,0.0595292
0.0163746,0.0820562,0.0595292
0.580935,-0.241455,0.0595292
4.23517,-1.0617,2.09726
3.02377,-0.668286,1.20349
2.79393,5.9128,1.03391
1.49528,2.52147,0.126918
4.22251,-1.20622,2.08793
6.12624,-0.998657,3.46272
3.9464,1.21564,1.88421
0.74813,0.682754,0.0595292
4.95557,-0.370575,2.62506
1.43596,1.25144,0.0909438
4.91139,-0.649202,2.59344
1.28283,0.13174,0.0595292
3.5863,-1.30796,1.61853
2.65757,0.879659,0.933309
3.11031,-0.157681,1.26735
4.41786,0.0984863,2.23206
1.62277,-3.76102,0.206937
0.666519,0.193359,0.0595292
1.73054,-0.973665,0.281567
5.20765,1.27447,2.80543
4.08218,105.631,1.98439
2.87985,-3.72796,1.09731
1.56265,24.5452,0.167773
1.05024,-1.67282,0.0595292
0.125143,0.722575,0.0595292
4.50286,0.576755,2.29477
0.0720822,0.376872,0.0595292
5.89252,2.48552,3.29549
4.39603,-0.0110112,2.21595
2.57547,0.321406,0.872738
3.1468,0.0260197,1.29426
4.41386,0.0783101,2.2291
1.49183,2.39958,0.124821
0.0684046,0.356014,0.0595292
4.43846,0.203904,2.24725
4.86857,-1.009,2.56281
2.44237,-0.370148,0.774539
4.32587,-0.378467,2.16418
3.77895,0.0452182,1.76067
1.40197,0.888925,0.0703313
2.63139,0.670428,0.913999
5.18884,1.05352,2.79197
3.84316,0.38354,1.80804
6.18544,-0.53178,3.50508
1.39118,0.796675,0.0638117
1.76679,-0.67077,0.306664
6.15021,-0.783914,3.47988
4.7873,-2.54377,2.50463
3.43658,10.3988,1.50806
6.13203,-0.942485,3.46686
0.147534,0.908825,0.0595292
3.73662,-0.168035,1.72943
3.04369,-0.532758,1.21819
3.29434,0.957593,1.40312
3.31035,1.12417,1.41493
2.98501,-0.995004,1.1749
1.39671,0.842929,0.067143
4.93181,-0.512609,2.60806
0.761879,0.788681,0.0595292
3.81212,0.214248,1.78514
5.83869,1.31086,3.25697
5.28223,3.32208,2.8588
0.381382,-2.86227,0.0595292
2.49201,-0.106716,0.811163
3.12221,-0.0972347,1.27612
5.94041,6.94109,3.32975
2.12274,2.49009,0.55315
5.53503,-0.682908,3.03969
3.34369,1.59399,1.43953
1.0975,-1.02075,0.0595292
1.12337,-0.786292,0.0595292
3.44066,13.2285,1.51108
5.65109,-0.0188915,3.12273
3.34683,1.65086,1.44184
1.98327,0.535441,0.456575
3.36231,1.98231,1.45327
1.56056,19.5131,0.166501
4.27657,-0.696393,2.12781
0.287195,7.37235,0.0595292
5.86789,1.80593,3.27786
6.14151,-0.856708,3.47365
2.11147,2.13383,0.545343
3.71183,-0.298867,1.71114
1.5104,3.21039,0.136087
0.470735,-1.00505,0.0595292
1.57424,-58.0695,0.174801
2.63148,0.671022,0.91406
5.23564,1.72516,2.82546
4.00213,2.30263,1.92533
6.1267,-0.994072,3.46305
0.899296,4.55934,0.0595292
0.667765,0.199829,0.0595292
2.80721,9.85641,1.04372
6.25768,-0.128204,3.55678
4.20106,-1.50995,2.0721
5.77477,0.683393,3.21123
4.8165,-1.74419,2.52555
5.20629,1.25681,2.80446
2.41582,-0.52988,0.756101
3.17188,0.152613,1.31277
5.11252,0.458463,2.73737
1.05938,-1.51147,0.0595292
1.89478,0.0491397,0.395292
4.51263,0.643806,2.30198
3.75912,-0.053996,1.74604
0.07292,0.381664,0.0595292
3.09758,-0.223672,1.25795
1.93584,0.260051,0.423727
5.43029,-2.08115,2.96475
2.34655,-1.10137,0.708136
5.37258,-6.22264,2.92345
2.76745,3.23354,1.01438
2.88024,-3.6993,1.09759
5.77086,0.655151,3.20844
2.81031,11.654,1.04601
2.06655,1.28099,0.514241
5.43176,-2.04253,2.9658
0.172888,1.17205,0.0595292
4.51062,0.629647,2.30049
6.24118,-0.213167,3.54497
5.67437,0.0978023,3.13939
3.60689,-1.06123,1.63372
4.65991,3.72293,2.41064
2.12952,2.75699,0.557848
2.64988,0.813685,0.927638
5.31299,7.16977,2.88081
2.52059,0.0366172,0.832251
3.32654,1.32619,1.42688
1.08311,-1.1796,0.0595292
6.22649,-0.291309,3.53446
4.02488,3.27992,1.94212
0.0376232,0.190367,0.0595292
5.91775,3.81498,3.31354
1.70914,-1.20734,0.266748
2.54668,0.168578,0.851494
1.13471,-0.698344,0.0595292
4.6627,3.94223,2.4127
0.844928,1.88501,0.0595292
2.21705,-11.1234,0.618455
3.46988,-14.1292,1.53264
0.321966,-25.6066,0.0595292
1.93734,0.268086,0.424767
0.40973,-1.93092,0.0595292
2.19769,140.352,0.605051
2.38472,-0.748885,0.734562
0.290946,8.57701,0.0595292
0.820187,1.42636,0.0595292
