Inputs,"f(x,y)","f*(x,y)"
3.25469,-0.844328,0.0118553
6.08212,0.535827,-0.0243252
5.10195,0.929776,-0.0117818
5.39097,-0.24869,-0.0154804
1.50796,0.309017,0.0342063
1.44513,0.587785,0.0350102
5.34071,-7.35407e-16,-0.0148372
1.70903,-0.637424,0.0316336
0.716283,-0.904827,-0.585463
3.14159,-1.0,0.0133026
5.21504,0.587785,-0.013229
1.4954,0.368125,0.034367
1.65876,-0.425779,0.0322767
4.02124,0.309017,0.00204667
2.33734,0.637424,0.0235936
2.09858,-0.481754,0.0266487
3.73221,0.982287,0.00574496
0.527788,-0.876307,-0.811694
6.18265,0.876307,-0.0256119
4.93858,0.904827,-0.00969163
4.19717,-0.535827,-0.000204511
0.841947,-0.481754,-0.367682
0.452389,-0.637424,-0.603054
5.35327,-0.0627905,-0.0149979
4.90088,0.809017,-0.00920916
0.703717,-0.929776,-0.607241
1.69646,-0.587785,0.0317943
1.5708,1.19434e-15,0.0334023
2.45044,0.951057,0.0221464
2.48814,0.992115,0.0216641
3.53115,0.368125,0.00831778
0.376991,-0.309017,-0.271345
0.301593,0.0627905,0.0631503
4.09664,-0.0627905,0.00108179
0.351858,-0.187381,-0.159846
5.65487,-1.0,-0.0188571
1.35717,0.876307,0.0361358
5.7177,-0.951057,-0.0196611
0.791681,-0.684547,-0.454794
2.53841,0.992115,0.0210208
5.57947,-0.929776,-0.0178922
1.3069,0.968583,0.036779
2.97823,-0.684547,0.015393
2.57611,0.951057,0.0205384
2.86513,-0.187381,0.0168401
0.502655,-0.809017,-0.783874
5.84336,-0.587785,-0.0212692
2.82743,5.51091e-16,0.0173225
4.82549,0.535827,-0.00824437
6.15752,0.809017,-0.0252904
4.96372,0.951057,-0.0100133
4.12177,-0.187381,0.000760369
2.03575,-0.728969,0.0274528
5.7931,-0.770513,-0.020626
3.05363,-0.904827,0.0144281
4.86319,0.684547,-0.00872678
0.854513,-0.425779,-0.345904
5.94389,-0.125333,-0.0225561
5.91876,-0.24869,-0.0222344
6.24549,0.982287,-0.026416
2.37504,0.770513,0.0231112
4.34796,-0.968583,-0.00213403
6.17009,0.844328,-0.0254512
1.97292,-0.904827,0.0282567
1.39487,0.770513,0.0356534
4.48619,-0.904827,-0.00390289
4.69982,-0.0627905,-0.00663645
0.82938,-0.535827,-0.38946
5.42867,-0.425779,-0.0159627
1.47027,0.481754,0.0346886
1.6085,-0.187381,0.0329199
0.578053,-0.968583,-0.764841
4.61186,-0.481754,-0.00551081
2.70177,0.587785,0.0189304
3.82018,0.968583,0.00461947
3.50602,0.24869,0.00863931
4.32283,-0.929776,-0.0018125
2.75204,0.368125,0.0182872
5.66743,-0.998027,-0.0190179
1.04301,0.481754,-0.0192316
2.85257,-0.125333,0.0170009
5.01398,0.998027,-0.0106564
1.09327,0.684547,0.0395126
4.1846,-0.481754,-4.36977e-05
0.892212,-0.24869,-0.280569
2.9154,-0.425779,0.0161969
2.81487,0.0627905,0.0174833
3.12903,-0.998027,0.0134633
3.85788,0.904827,0.00413697
5.6046,-0.968583,-0.018214
5.85593,-0.535827,-0.0214301
4.23487,-0.684547,-0.000686891
4.31027,-0.904827,-0.00165168
1.62106,-0.24869,0.032759
4.26,-0.770513,-0.00100861
3.97097,0.535827,0.00268974
5.55434,-0.876307,-0.0175708
4.0338,0.24869,0.00188588
5.68,-0.992115,-0.0191786
2.8777,-0.24869,0.0166794
0.364425,-0.24869,-0.215595
1.55823,0.0627905,0.0335631
5.98159,0.0627905,-0.0230385
3.20442,-0.951057,0.0124985
4.66212,-0.24869,-0.00615401
1.52053,0.24869,0.0340455
3.34265,-0.535827,0.0107297
1.74673,-0.770513,0.0311511
0.728849,-0.876307,-0.563685
5.5669,-0.904827,-0.0177315
5.40354,-0.309017,-0.015641
2.7269,0.481754,0.0186089
2.96566,-0.637424,0.0155537
0.640885,-0.998027,-0.701423
3.45575,-2.44991e-15,0.00928255
5.37841,-0.187381,-0.0153196
1.80956,-0.929776,0.0303471
3.66938,0.876307,0.00654899
3.11646,-0.992115,0.0136242
5.46637,-0.587785,-0.0164452
2.41274,0.876307,0.0226288
5.18991,0.684547,-0.0129076
4.71239,-2.69484e-15,-0.00679717
5.74283,-0.904827,-0.0199825
5.15221,0.809017,-0.0124253
4.76265,0.24869,-0.00744031
1.82212,-0.951057,0.0301863
1.01788,0.368125,-0.0627879
1.03044,0.425779,-0.0410098
1.67133,-0.481754,0.0321159
4.58673,-0.587785,-0.00518934
3.10389,-0.982287,0.0137848
3.33009,-0.587785,0.0108905
5.44124,-0.481754,-0.0161234
4.20973,-0.587785,-0.000365295
0.0,1.0,0.954689
4.54903,-0.728969,-0.00470678
1.87239,-0.998027,0.0295431
1.31947,0.951057,0.0366183
3.06619,-0.929776,0.0142674
3.90814,0.770513,0.00349387
4.1092,-0.125333,0.000921033
0.389557,-0.368125,-0.327094
3.54372,0.425779,0.00815704
5.51664,-0.770513,-0.0170884
3.95841,0.587785,0.00285067
2.51327,1.0,0.0213424
1.10584,0.728969,0.0393519
5.50407,-0.728969,-0.0169275
5.47894,-0.637424,-0.016606
