Inputs,"f(x,y)","f*(x,y)"
4.31027,-0.920232,-0.882012
1.08071,0.882291,0.875576
5.62973,-0.60793,-0.705386
5.81823,-0.448383,-0.591731
3.99611,-0.754251,-0.680696
1.00531,0.844328,0.829376
5.66743,-0.577573,-0.682655
4.68726,-0.999684,-0.976883
0.163363,0.162637,0.137352
5.98159,-0.297042,-0.493231
3.63168,-0.470704,-0.338333
3.30496,-0.162637,-0.0311057
5.4538,-0.737513,-0.811464
4.4108,-0.954865,-0.907726
2.41274,0.666012,0.720235
2.48814,0.60793,0.673594
5.61717,-0.61786,-0.712963
4.59929,-0.993611,-0.955487
2.7646,0.368125,0.459071
0.201062,0.19971,0.169395
0.175929,0.175023,0.148033
1.98549,0.915241,0.956412
1.67133,0.994951,1.00099
2.53841,0.567269,0.6425
1.93522,0.934329,0.977102
0.502655,0.481754,0.464044
2.8777,0.260842,0.360237
1.19381,0.929776,0.935836
0.879646,0.770513,0.749172
4.47363,-0.971632,-0.923798
2.57611,0.535827,0.613665
5.78053,-0.481754,-0.614462
6.19522,-0.0878512,-0.36442
0.326726,0.320944,0.274595
4.85062,-0.990461,-1.01662
4.98885,-0.962028,-1.01063
2.85257,0.285019,0.383257
3.05363,0.0878512,0.199096
2.78973,0.344643,0.437765
2.02319,0.899405,0.938517
1.77186,0.979855,0.999521
0.0125664,0.012566,0.111407
5.40354,-0.770513,-0.841773
0.477522,0.45958,0.441714
0.967611,0.823533,0.806276
5.34071,-0.809017,-0.879658
3.64425,-0.481754,-0.350209
2.01062,0.904827,0.944714
6.11982,-0.162637,-0.409882
1.96035,0.925077,0.966807
1.69646,0.992115,1.00096
3.45575,-0.309017,-0.172076
3.95841,-0.728969,-0.647097
4.4485,-0.965382,-0.917369
2.06088,0.882291,0.919929
3.27982,-0.13779,-0.00808543
5.8308,-0.437116,-0.584154
2.12372,0.850994,0.888947
3.39292,-0.24869,-0.112041
5.4915,-0.711536,-0.788733
5.25274,-0.857527,-0.932697
1.92265,0.938734,0.981063
4.95115,-0.971632,-1.01246
3.75734,-0.577573,-0.457089
0.0502655,0.0502443,0.111277
1.48283,0.996134,0.989464
3.90814,-0.693653,-0.599596
6.22035,-0.0627905,-0.349266
3.11646,0.0251301,0.141546
5.95646,-0.320944,-0.508384
3.83274,-0.637424,-0.528342
2.23681,0.786288,0.829064
1.54566,0.999684,0.992318
5.32814,-0.816339,-0.887235
1.84726,0.962028,0.990292
3.22956,-0.0878512,0.0379549
2.77717,0.356412,0.448418
4.13434,-0.837528,-0.793855
3.01593,0.125333,0.233627
4.42336,-0.958522,-0.910941
1.10584,0.893841,0.890976
5.26531,-0.850994,-0.92512
0.213628,0.212007,0.180076
3.31752,-0.175023,-0.0426152
3.43062,-0.285019,-0.148278
6.08212,-0.19971,-0.432614
4.36053,-0.938734,-0.894869
3.92071,-0.70265,-0.611471
4.15947,-0.850994,-0.814202
2.08602,0.870184,0.907536
0.263894,0.260842,0.2228
0.427257,0.414376,0.388274
2.21168,0.801567,0.844099
4.19717,-0.870184,-0.834635
1.31947,0.968583,0.964452
4.2977,-0.915241,-0.878798
4.63699,-0.997159,-0.964656
0.364425,0.356412,0.312473
3.53115,-0.379779,-0.243329
1.97292,0.920232,0.961659
1.62106,0.998737,0.997521
3.59398,-0.437116,-0.302707
4.53646,-0.984564,-0.939869
2.37504,0.693653,0.743555
5.90619,-0.368125,-0.538692
2.18655,0.816339,0.857966
4.02124,-0.770513,-0.701271
3.24212,-0.100362,0.0264446
1.5331,0.999289,0.99145
0.578053,0.546394,0.531036
3.94584,-0.720309,-0.635222
5.57947,-0.647056,-0.735695
1.39487,0.984564,0.977644
5.06425,-0.938734,-1.00697
1.4577,0.993611,0.986826
0.82938,0.737513,0.721919
0.490088,0.470704,0.452879
2.13628,0.844328,0.882751
5.24018,-0.863923,-0.940274
1.04301,0.863923,0.852476
2.96566,0.175023,0.279667
2.38761,0.684547,0.735782
0.904779,0.786288,0.765075
5.91876,-0.356412,-0.531115
1.25664,0.951057,0.950144
3.56885,-0.414376,-0.278956
2.61381,0.503623,0.583894
1.21894,0.938734,0.941559
0.929911,0.801567,0.782356
0.540354,0.51444,0.49754
2.71434,0.414376,0.501682
1.44513,0.992115,0.984989
0.0628319,0.0627905,0.111229
1.87239,0.954865,0.987216
1.01788,0.850994,0.837076
4.88832,-0.984564,-1.0155
2.26195,0.770513,0.813517
1.78442,0.977268,0.997983
6.10726,-0.175023,-0.41746
0.113097,0.112856,0.111878
0.251327,0.24869,0.212119
3.70708,-0.535827,-0.409587
4.64956,-0.998027,-0.967713
4.26,-0.899405,-0.866556
2.75204,0.379779,0.469723
3.21699,-0.0753268,0.049465
2.47557,0.61786,0.681367
0.515221,0.492727,0.47521
0.100531,0.100362,0.111581
1.14354,0.910106,0.914076
