x,y,"f(x,y)","f*(x,y)"
-31.1,19.7,1.8764132521385177,1.96233
45.2,14.1,0.3183828537220659,2.0707
47.3,-42.7,0.3452336072014248,2.13713
-13.8,47.0,2.5786952114631907,1.99494
15.3,-25.7,0.43938872841704946,1.70789
-35.5,24.2,1.9474889188805549,1.9858
-10.7,35.1,1.9500598745950837,2.00774
27.7,34.5,2.7711431522896803,2.09835
13.5,4.1,0.40254538403707163,2.16993
22.8,-37.0,1.4834767963010136,1.59171
-30.2,-8.8,1.678315684978065,1.86926
-9.5,-1.7,2.2614990737378005,1.79408
24.7,-25.4,2.997254503396382,1.76933
5.7,47.4,0.28076811783121913,1.93035
-7.1,-40.6,1.8164617932084486,1.65219
17.1,-18.7,2.248229032989999,1.77946
-2.6,45.2,2.4959207719473415,2.25422
-42.3,-37.7,1.3337395541916375,2.10169
47.2,-23.1,4.053942315519053,2.64873
-41.4,-10.6,2.8246453302539236,1.87369
33.8,-41.2,1.9942009427249925,1.66271
15.9,10.1,1.9596401145508306,1.86593
37.4,48.3,0.9408006402954658,2.26076
9.0,6.8,0.7423409437801685,1.85577
12.9,-38.8,0.1765109292598528,1.61304
-42.0,4.2,3.853197744835027,1.82982
39.3,12.8,0.4965582613444295,2.07274
1.7,35.0,3.422203493065854,1.99688
-25.9,-21.1,3.3753721991250387,1.93022
-5.3,-24.2,1.96379466387639,1.72848
-15.3,30.9,2.6104248175569347,1.87571
-33.7,-23.3,2.195655745108381,1.889
-16.0,33.9,3.3744820496661854,1.87443
47.0,32.7,4.072503127408056,2.01874
-48.9,-36.9,0.6662903485430389,2.06568
-21.2,38.8,0.6321708718077841,1.77507
-49.8,-49.3,3.559043327010735,2.07663
-41.7,-29.9,2.9949162328484196,1.96656
-34.3,17.9,3.0469478919883186,1.88253
-36.9,4.4,0.97691878417859,1.82964
7.6,43.2,1.327595050065327,1.91526
28.0,40.6,1.0865040361411973,2.08565
-23.5,49.8,2.7353294052964943,1.77681
-31.5,-3.7,1.9699228388927146,1.85406
-30.8,-38.4,3.1805614648741996,1.73858
-44.8,27.0,3.5861343864434803,2.0391
22.1,-14.2,2.5525334388895384,1.97459
-11.3,2.1,1.7158921523088582,1.91077
21.8,-12.3,2.0550936185241535,2.02104
42.7,17.0,0.1986313316311914,2.05302
-34.5,-36.3,0.8170156647397917,1.92197
-44.1,-29.4,2.91169954718875,1.95171
-10.4,-31.6,1.6043540942743866,1.72004
10.3,-45.6,0.8981033136699115,1.56868
-5.1,-0.6,2.6565627352111516,1.84045
6.5,-28.2,0.2707954193556459,1.71975
-47.1,-7.0,0.1733063901362566,1.86257
37.9,-32.2,2.2981837959416116,2.0305
49.9,-40.9,1.5054410271430445,2.27792
9.2,14.9,2.076615018476641,1.87489
36.0,-18.0,1.404376224613677,2.35572
28.3,18.4,1.476335493675558,1.93807
-22.2,0.6,0.9322900832322507,1.84208
0.0,-5.7,2.0,1.9208
29.1,20.4,1.8860266062433673,1.8582
35.9,28.5,2.879170919883683,1.85134
32.5,-31.5,3.408070121625697,1.8431
-20.4,23.4,-0.06445546455119722,1.89996
49.5,47.5,0.2059466071807785,2.06573
35.3,-49.5,1.4597784879583426,1.523
15.2,37.0,2.4166735267744146,1.88817
-32.7,6.1,4.081411792709245,1.89367
-2.3,-7.2,2.039800918775758,1.80771
21.1,-1.5,2.837626018833667,1.99363
-39.3,12.9,3.121529581979741,1.81692
12.4,-11.5,2.7754817441987627,1.85075
38.9,-37.8,1.39281401592096,1.93578
5.1,-46.6,2.292196121969779,1.51392
40.5,-49.2,2.107299691004974,1.72651
18.3,-9.7,3.407166241244722,2.01037
3.4,40.0,0.460811389918925,1.951
21.0,-14.4,3.682655850042651,1.94549
47.1,-49.1,0.17462160124613657,1.97817
34.6,-21.9,1.0343530337083893,2.18819
-7.4,25.1,1.7583523923055262,2.03516
28.1,-32.7,3.9325495177900702,1.67327
-32.8,-15.7,4.039190440744603,1.86869
-3.4,5.9,1.4067781164749165,2.01675
36.3,-22.4,2.128232292016914,2.25224
-16.3,-13.2,0.7180018657496035,1.85675
-31.6,20.1,2.2934266738827844,1.96256
-44.6,-27.5,3.621004879096483,1.93859
25.7,16.8,1.4458546510774473,1.90158
13.3,17.5,1.4132341345063915,1.92365
43.7,-31.8,2.440857057402637,2.25903
5.3,-9.6,0.8192817727569608,1.87097
-22.3,13.3,2.049720328715716,1.95493
-34.0,22.1,1.5545796638251708,1.96427
-4.7,-30.1,1.6576170443006926,1.69348
12.0,-18.9,2.2242550398619754,1.77345
-45.5,42.3,3.067987229138617,2.32038
-28.3,1.9,0.3866486266549778,1.83774
29.4,12.1,1.2722835634619214,2.0682
-46.5,-3.6,3.0849972545857316,1.85255
-42.6,-15.0,3.5327239513169935,1.88662
38.5,3.7,2.0589583511231484,1.9627
30.5,-32.8,0.9423128409888382,1.7368
26.4,-23.6,1.8199652126497514,1.83723
-19.2,29.9,2.2377128953228698,1.84149
14.7,-11.2,2.5304427916254526,1.89974
39.2,33.1,2.9403016659432217,1.88827
-28.5,46.1,0.9590664398404094,1.72942
-6.5,-10.8,2.9764855577403853,1.79699
-38.3,42.6,2.9024242975716352,2.05855
33.1,-7.1,3.529337868459134,2.34288
-10.9,37.4,0.9489812121109831,2.01484
42.0,-13.4,3.5807106270829454,2.62166
33.4,-45.7,1.7962001877351421,1.54114
23.3,14.2,3.1333741581706445,1.91093
-39.9,5.4,0.14527244670150985,1.82643
40.0,10.5,3.4837582664945175,2.08569
32.1,27.1,1.8121699864809293,1.88128
15.8,18.2,3.58012218436293,1.95225
-13.4,-32.1,0.10221776884065936,1.73556
6.4,33.0,3.844381810391547,1.90899
10.1,13.2,2.953716767983699,1.90775
45.5,-26.3,0.9288753223490502,2.54438
36.4,7.6,2.248479686099981,2.09129
40.2,-43.1,1.6870340334703238,1.8595
21.2,-19.9,0.6641033999074386,1.82536
-0.4,1.3,3.0277593589544494,2.12282
-33.4,48.0,1.2518092675218853,1.84213
6.3,1.4,1.1967228768101257,2.21975
19.7,-7.9,2.4204319412064024,2.04866
41.3,-29.1,1.5534812567211298,2.23226
14.0,20.3,1.3348743187384104,1.90185
25.4,-28.3,0.662462932059686,1.71983
19.2,48.8,2.2718636732347406,1.93922
35.5,-18.3,3.674304413398305,2.33479
-43.6,-32.4,1.7315763216398286,2.01077
27.1,-24.8,1.45058517984701,1.8239
-46.1,36.7,1.973907427539674,2.24086
-25.6,-15.2,1.47220847999256,1.80613
1.2,-49.4,0.003278982015541665,1.49941
-47.4,42.7,3.5908137205543103,2.36521
-49.3,15.5,2.9000415125390324,1.84646
33.6,-15.9,2.1914141583064515,2.3079
26.6,7.3,1.9644049586528314,2.09164
20.2,20.7,2.427405913901148,1.95121
-18.0,3.4,2.678010199804988,1.89789
43.6,11.0,1.84815664390758,2.103
22.3,12.5,0.6224859175198674,1.88441
4.9,20.5,1.8202998072955245,1.90146
-37.1,49.7,3.8653149392587447,1.92485
-15.1,-48.4,0.5251507624745468,1.65919
-29.2,16.0,2.520633118217277,1.91232
-41.2,1.7,2.185546498732748,1.83728
-36.4,-17.7,2.3201267195412134,1.87257
1.5,40.3,0.7883959029028818,2.05349
11.0,-17.0,4.062761051916686,1.79205
19.6,3.3,1.5693542926369715,2.06953
12.7,8.6,0.7076860882382443,1.86723
-9.3,32.2,1.8370311909887833,2.02632
38.3,-6.7,1.0855253760680479,2.29743
42.4,-5.0,2.624879155473341,2.11383
9.1,-39.0,2.6718202267784066,1.62511
-21.8,-38.9,2.0640585814722647,1.75029
-9.1,-27.1,2.1624295889093976,1.73609
45.6,-34.8,2.147635973853935,2.25982
48.8,-39.3,2.3487144327936536,2.27423
-14.0,9.3,3.2694228213139103,1.9794
-42.8,-48.2,1.2800594235344587,1.83577
22.2,-38.7,1.2538955371599976,1.58044
-1.5,-2.9,0.06984509579288711,1.8812
11.7,-8.2,1.752441600598324,1.91903
-2.7,30.4,2.6520181739456192,2.17528
3.2,13.4,3.4477529535325226,1.90166
23.4,46.3,2.3848704493332433,2.00513
23.8,-2.0,2.7036976446043686,2.00977
-8.4,-9.8,2.4598875625861845,1.83065
2.8,-20.1,1.4082074439472674,1.79701
-45.7,44.6,1.4646681520257854,2.28085
-10.2,13.0,1.7788164180422807,1.9576
-34.9,-41.3,0.21366899018017005,1.7666
-34.6,-12.5,0.2359556798795286,1.88045
-31.0,4.3,1.7101142466698795,1.83135
45.3,45.1,2.833599235450564,2.09551
39.8,-10.0,3.712537107248809,2.59975
-18.7,15.7,3.5346410296150554,2.00161
-48.1,22.8,2.578162443081529,1.93574
-28.0,-1.0,3.8822267351304944,1.84635
23.9,7.8,2.3593589883549275,2.08669
-49.0,35.4,2.359065758838243,2.21231
-41.5,34.9,2.9934730441998147,2.20569
-18.9,45.7,2.2039442150577453,1.86591
6.0,1.8,1.258868872983291,2.18046
45.7,-6.0,2.365489269439769,2.21471
-6.6,13.8,0.4475622330558462,1.99591
3.1,36.1,1.4399223903442302,1.93285
-17.8,35.8,0.994690999920703,1.84109
26.0,-14.6,1.8021640499023073,2.07695
17.0,38.4,2.178662167908656,1.91353
-17.3,0.9,2.8264735274537456,1.84159
41.0,26.9,1.7839307520868106,2.09009
29.2,42.8,1.9797606066793527,2.09933
-47.9,21.3,1.8041985310781266,1.90521
17.2,-27.0,2.576052827492207,1.6908
-3.8,-33.0,4.0112868003100655,1.67261
20.4,15.9,1.3678563757471243,1.84238
45.4,2.3,3.1128974925765696,2.00591
-27.6,12.2,-0.0028912461846881676,1.87477
-12.2,37.8,1.6933005195718676,1.98573
-40.7,18.1,2.1198607623988224,1.84947
-0.7,-43.4,1.4069704102630467,1.56456
-43.5,-47.2,1.9979451333598404,1.92049
31.9,-46.7,2.654744104683797,1.48241
