x,y,"f(x,y)","f*(x,y)"
-26.98,-6.06,2.990014594709283,1.99016
41.56,1.1,1.7386560938015772,1.99341
27.48,1.62,0.09651315643532499,1.9983
-4.76,-46.42,2.1630226590279262,1.98975
11.04,-13.54,0.4919520967617519,1.99846
-17.64,-6.26,1.8526458333305,2.01121
-7.24,-19.68,1.9909516027196419,1.99966
6.32,-0.88,3.367156093273575,1.98775
-11.88,38.32,2.06323792623264,1.97641
49.0,46.76,0.5396874832786038,1.99529
9.78,-29.38,1.8605835130169233,1.98974
38.46,37.12,2.442276186980023,1.99838
-35.56,19.64,0.8993419289233961,1.9693
0.4,-10.52,2.874771411090034,1.97496
15.52,-36.76,3.039956241323765,1.98496
-11.76,8.18,2.0456924657343842,1.96641
-18.28,7.58,1.0930002881480188,1.97777
-19.68,-0.3,1.1027381678255437,1.99355
19.96,42.5,2.3618265070235243,1.99781
44.3,-39.78,0.2614150945380984,1.97021
17.3,49.08,1.0464355965653178,1.99525
-46.16,-24.76,2.482114105107505,1.99887
31.78,31.94,2.393407972368534,2.00043
39.92,29.8,4.079074090230224,1.99922
11.98,14.2,1.832299806830479,2.00592
-24.42,-14.9,2.043573206465662,2.01786
-19.34,33.24,2.0109333100847038,1.97445
-26.72,-40.16,2.240713448441807,1.99879
-7.02,-15.44,2.5377959751691943,1.98974
-27.58,-15.96,0.41756921747539466,2.01557
-23.12,-15.12,3.7808832533071968,2.01932
-1.32,34.74,2.829769036619274,1.99813
3.44,-33.08,0.31660349651851116,1.99234
3.12,18.32,0.5131797495720414,2.00287
44.42,4.56,0.5117543623423029,1.99425
30.18,48.64,0.615069652006103,1.99696
11.34,-14.16,0.516505511846175,1.99812
39.58,33.94,0.20299597842105221,1.99806
-38.16,43.64,0.8257751812928571,1.95395
20.58,-24.92,0.5818219816012216,1.98933
18.1,43.86,0.23312241600154726,1.99715
18.9,38.28,1.694330108530588,1.99906
-7.52,37.6,2.441346690881554,1.98139
14.58,23.8,1.8416314467565853,2.00328
23.64,-40.78,0.9531861648102127,1.9822
11.0,33.08,3.710307586719331,1.99964
43.62,27.1,2.0378942474117103,2.00042
-3.78,-39.6,1.8083326080408202,1.99226
-19.28,3.28,1.892330122741734,1.98792
0.14,-42.1,2.195240052502583,1.99137
-1.5,29.86,0.25187103637761576,1.99902
-20.56,-43.58,4.068184499897706,1.99251
12.6,-20.94,1.3029549749285394,1.99416
-5.96,0.78,2.4352726391383954,1.92579
-30.52,0.3,0.1098585665088021,1.98511
-13.42,-1.24,0.10454298196994394,1.99923
-27.08,13.08,3.028600307878095,1.9795
3.18,0.9,0.5534712455354649,1.88496
9.4,-43.92,1.28719077037165,1.98387
17.54,2.3,0.7013421996363189,2.00277
11.82,-11.3,2.4985180101261073,1.99806
43.5,-47.62,2.000416644879784,1.96943
18.8,4.92,1.3822426214609342,2.00565
-27.96,-46.64,2.060938043451391,1.99191
16.08,-29.04,2.5099836782339375,1.98933
21.64,49.64,2.2649335667610857,1.99567
32.24,-18.82,0.8802385933918491,1.98471
-14.9,-45.28,1.2572008786734825,1.98971
-26.9,49.74,2.736705916962827,1.95951
34.86,-15.76,3.7823868621904584,1.98635
-33.4,-15.18,2.4986843887588033,2.01091
-10.96,-12.54,0.05403966814129624,2.0009
24.06,-9.84,1.8337864483799822,1.99362
-41.12,0.84,2.0379038357736126,1.97687
-2.04,21.4,1.2887635196403127,2.00009
-22.7,11.42,1.2470085928111692,1.98366
-5.46,49.26,2.7505914597648418,1.98582
-6.54,-16.38,0.40186344404931895,1.99606
-15.82,6.24,1.7738499156346565,1.9701
5.82,29.58,0.6824553797416071,1.99985
-27.1,-22.72,3.2063664844028663,2.01394
-28.22,39.62,1.4916868219910455,1.96433
-7.22,-14.34,1.9456391306162615,2.00024
2.1,10.26,1.1599757903385621,2.00573
-10.02,2.96,1.3080819593178814,1.94215
-21.14,-33.46,2.566297120141968,1.99616
40.38,-30.2,0.6772788920693691,1.97472
1.86,-42.56,3.023166326467094,1.9901
6.22,-8.28,0.2443619221659592,1.9929
-15.12,19.84,3.425628275359853,1.98511
-22.46,39.16,0.5246498766883603,1.9689
-5.98,49.98,4.009165377739949,1.98456
-46.76,-46.52,3.746181478039138,2.0043
16.48,42.58,2.9630952662303147,1.99739
20.44,35.06,2.842016954615957,2.00028
39.98,-8.46,1.2980682097244403,1.98854
-25.68,25.12,2.8230833437403238,1.97344
-47.94,49.6,2.6633305246143806,1.94219
35.88,-48.04,1.125683258315572,1.97408
-14.78,-23.84,2.302919149781827,2.00014
-10.9,47.54,3.2441565569753292,1.97218
-36.44,48.46,2.445598625629669,1.95309
-45.8,-35.42,2.0094314088508276,2.00543
-44.7,-0.52,2.785934531452048,1.97485
1.5,-37.2,0.06700266353083872,1.99224
8.02,7.64,3.529216787544432,2.00714
27.66,-19.9,4.009678989319756,1.98591
15.68,-6.16,3.6348045510340166,1.99807
-24.04,-49.0,2.306519042911766,1.99083
-23.14,36.6,0.24745209133445178,1.96987
-25.62,-7.64,3.724118515785719,1.99174
25.8,-1.4,1.276080510898408,1.99726
-15.44,41.72,3.7782480057142247,1.97205
12.26,-26.02,1.586138932362836,1.99126
38.96,-9.76,1.8669452867892162,1.98858
20.8,-19.38,1.7187516310341058,1.98998
38.72,-4.22,2.128753613280197,1.99131
-39.94,31.42,4.090622531507365,1.95832
48.28,-20.06,1.9663684723310435,1.97986
5.66,3.08,1.3860343386354042,1.94107
-3.52,11.36,2.4103590023800168,1.96815
4.88,34.08,1.928397518245089,1.99911
-10.14,24.88,2.4164689054905746,1.98547
-9.06,49.4,0.5838327179706535,1.97532
17.44,-20.54,3.2870232030300333,1.99239
6.9,7.6,1.4398580541059456,2.00737
-44.42,48.3,1.0110563964796375,1.94608
24.12,21.26,2.0676469843583996,2.00235
-24.94,2.8,0.8084903570499931,1.98791
5.02,-4.0,1.9647310659800765,1.9827
-46.1,32.18,1.8215176835790712,1.95333
-39.18,-15.74,0.7619956197851792,1.98216
4.78,24.9,2.0754544151114787,2.00108
14.48,-25.92,1.9517497888297757,1.99121
-27.5,38.9,2.9072042498462904,1.96528
9.88,-24.52,1.9793800361682765,1.99226
48.54,-21.1,1.5266957499356117,1.97865
-7.7,-49.1,3.0087968564781993,1.98827
13.3,9.78,1.94662407996995,2.00608
-6.08,11.3,0.5152443814006573,1.96838
29.22,-8.58,2.439221876880634,1.99241
41.26,35.68,1.7193338807127296,1.9975
-37.8,19.76,1.1926670764415919,1.96759
-42.24,-29.48,-0.07973588049868674,1.99814
-14.26,22.0,2.25121705254241,1.98443
-8.58,-48.58,1.7255631597809336,1.98827
-23.96,44.42,2.113388726967413,1.96477
34.18,-25.46,2.2255606233809266,1.98001
-26.24,-29.92,1.5480649998971692,2.0168
-41.06,39.5,1.9526906911535802,1.95289
26.02,13.92,2.337916560933754,2.00493
-42.02,6.84,2.966211857321266,1.9728
10.46,6.22,2.5412555307321996,2.00739
24.3,39.94,2.1018060333770983,1.99913
-24.86,37.58,0.758736725073403,1.96802
-40.46,2.66,2.902087585770535,1.97637
48.72,42.86,1.4061414710546596,1.99513
-30.16,-3.18,4.0298157201922065,1.9871
42.9,38.96,2.153821984581826,1.99686
12.62,30.82,3.2193548507469036,2.00077
35.74,-3.12,1.1384531404093574,1.99296
15.9,-30.02,1.1019176721248247,1.98878
44.16,14.06,0.562351034405346,2.00205
-46.04,-32.88,2.0707487679670904,1.99932
15.46,-1.44,1.9498780132011844,2.00058
-7.28,-19.16,1.938504295722345,1.99986
40.44,8.24,1.068538883773519,2.0001
-7.06,-28.06,2.050518064186922,1.99563
-23.16,3.38,2.277507741032733,1.98891
-21.46,-42.08,1.4822158174433167,1.9936
-44.3,8.36,3.7576373078306933,1.97022
-47.64,-1.68,3.1966892990724918,1.97322
-35.84,-7.02,3.0112971182326187,1.98404
