Inputs,"f(x,y)","f*(x,y)"
[ 4.5519104   5.58863974  0.9831292   3.25324941  2.41574669],0.538134,0.559982
[ 4.15122175  1.563712    2.03738165  4.33601952  1.40192246],0.732404,0.559999
[ 3.09887576  4.07370615  1.63500059  2.78647614  2.31769252],1.17137,0.559988
[ 6.20227098  3.5151484   3.29959393  5.91038322  3.42999887],0.412118,0.55996
[ 1.86115348  1.08924007  5.70713997  3.95753241  1.18706381],0.465545,0.560159
[ 3.0710845   0.48019996 -0.110742    0.52763677  5.97724056],0.277718,0.559754
[ 1.64528525  2.82016945  5.1154604   5.43715858  4.89997768],0.478642,0.560102
[ 4.99019623  4.12776375  4.16653061  3.57689357  2.36877465],0.811374,0.559952
[ 0.16185057 -0.19645485  2.98836684  3.77835822  3.41812015],0.415745,0.560073
[ 1.97019446  1.48990548  4.29844236  2.35769725  3.92865634],0.884815,0.559928
[ 5.05661488  3.80159235  1.42744958  5.05292845  2.86100602],0.603174,0.559966
"[  3.85544586e+00   3.65244961e+00   6.02153921e+00   4.71529007e+00
   3.70432419e-04]",0.36728,0.560148
[ 0.36141893  3.94741631  5.04345322  1.39259911  5.03676033],0.420742,0.55996
[ 2.82722521  1.04972899  0.43650129  1.28796721  1.49197352],0.485198,0.559892
[ 5.9117403   1.71541655  3.80686569  1.11868417  5.23010731],0.411656,0.559752
[ 1.35995531  3.22904754  5.27241516 -0.04307159  2.0850544 ],0.434717,0.559951
[ 0.40695277  5.25984669  1.59761596  5.84724426  0.51834744],0.302454,0.560245
[ 4.11235046  5.58403206  0.02796032  3.79397058  1.00776947],0.379551,0.560011
[ 0.06540636  1.99609554  2.20452356  4.65740585  5.11538696],0.444953,0.560104
[ 1.37186611  2.13672948  2.16882277  5.08466053  1.39463425],0.624613,0.560177
[ 5.53328991  5.36275816  1.81235766  5.47641468  6.27190447],0.283699,0.559959
[ 0.62806815  5.64603662  1.10355723  1.78752828  3.83797264],0.427417,0.560045
[ 4.71689844  6.20454502  5.93176794  5.13252592  2.555408  ],0.316882,0.560008
[ 3.23891926  4.69071245  2.6945982   5.78676462  2.79293084],0.632199,0.560026
[ 4.02806711  5.35741806  2.76602244  1.02663732  6.07136679],0.400055,0.559891
[ 0.94123107  4.9994483   6.34667015  0.9936741  -0.05533265],0.264572,0.56016
[ 3.56413913  5.50686979  4.18336582 -0.01291867  4.02672672],0.432248,0.559859
[-0.10514287  4.68826628  5.52837181  1.07305503  4.05777168],0.348228,0.560055
[ 4.87198687  4.24431992  1.07642448  6.1311965   5.10590219],0.357245,0.559964
[ 2.16120481  3.82125282  1.70811188  6.10395527  1.10572135],0.470149,0.56012
[ 1.60338795  2.48261237  2.25106072  2.5474      4.9576993 ],0.84627,0.559932
[ 2.18608904  3.14862585  2.24235225  2.95714784  5.35015154],0.848636,0.559939
[ 1.65510201  3.59410381  5.54156876  4.81792498  3.70875454],0.573774,0.560125
[ 4.9889698   6.19867611  3.66283083  4.47288465  5.08232594],0.382668,0.559956
[ 3.61124682  3.42395425  6.13492393  6.05431747  0.50209302],0.323107,0.560199
[ 3.48201346  1.19902503  3.9475987   1.37658417  2.6770432 ],0.82552,0.559847
