Inputs,"f(x,y)","f*(x,y)"
[ 35.70000076 -13.39999962],2.86214,1.9663
[-16.89999962 -38.59999847],2.11363,1.8877
[-1.   7.5],1.37569,1.97485
[-36.59999847  -5.80000019],3.71473,1.97744
[-29.60000038  40.20000076],1.05328,2.18368
[ 37.79999924  -3.20000005],0.27611,1.96629
[  1.70000005 -32.29999924],3.11144,2.20147
[-19.          47.70000076],0.980332,1.95204
[-27.5        -20.60000038],3.63212,1.80812
[ 39.59999847  24.70000076],1.87484,2.08721
[-15.19999981  16.5       ],2.284,2.10398
[ 29.29999924  -4.80000019],2.02815,1.96631
[ 38.           0.80000001],2.21909,1.96629
[ 26.39999962 -32.70000076],1.06962,1.59074
[ -8.19999981 -42.90000153],1.63598,2.12651
[ 45.20000076 -31.29999924],1.68472,1.96595
[  3.0999999  43.       ],2.64667,1.82317
[-10.30000019  -4.9000001 ],2.16706,1.93148
[-29.70000076 -36.09999847],1.8194,1.78074
[ 10.         -35.09999847],0.28458,2.15085
[-28.20000076  11.30000019],0.221771,1.97724
[ 1.20000005  4.30000019],2.92875,2.03869
[ 18.5         10.30000019],1.05736,2.04776
[-28.70000076   9.30000019],2.08411,1.97733
[ -5.5        -41.59999847],3.15306,2.14191
[-13.  -29.5],1.79038,1.89855
[ 10.5   5. ],2.32351,2.03786
[  3.5999999 -42.5      ],3.51738,2.22978
[ 15.30000019  23.60000038],2.92351,2.14904
[-21.29999924  25.60000038],1.64818,2.24929
[ 45.  -16.5],2.41504,1.96629
[-43.20000076  17.70000076],0.697742,1.97744
[-41.09999847  -8.60000038],0.364277,1.97744
[-36.           3.70000005],3.22992,1.97745
[ 23.         -11.89999962],2.34677,1.96655
[-20.79999924  18.20000076],0.0466629,2.01562
[ 44.20000076 -30.5       ],3.81117,1.96592
[ 23.79999924   0.60000002],0.931683,1.96641
[-3.70000005 -8.80000019],1.75105,1.94939
[ 45.29999924  26.89999962],1.52788,2.04914
[-27.20000076   1.20000005],3.86705,1.97741
[ 42.90000153  32.90000153],3.67296,2.15998
[ 20.70000076  -7.9000001 ],2.35399,1.96738
[-17.10000038  27.5       ],1.07262,2.12014
[ 48.90000153 -36.59999847],2.11727,1.9656
[-47.09999847 -35.5       ],0.310519,1.78653
[ 32.70000076  23.        ],4.09652,2.13939
[ 11.19999981  21.89999962],1.59951,2.09096
[  7.69999981 -43.5       ],2.00279,2.23904
[-14.80000019  17.39999962],3.06782,2.13552
[-38.90000153 -44.        ],1.40814,1.78063
[-39.         -29.60000038],2.70414,1.79047
[ 31.         -32.40000153],3.19524,1.70115
[-27. -12.],2.17216,1.969
[-11.10000038 -37.90000153],2.6781,2.09109
[ 11.89999962 -29.        ],1.99827,1.92072
[-15.60000038 -22.5       ],2.8531,1.79035
[ 39.          26.10000038],1.41267,2.12771
[ 33.59999847   9.        ],0.667895,1.96654
[ 23.20000076 -23.20000076],1.21238,1.7872
[ 28.10000038 -21.20000076],2.64824,1.9568
[ 7.19999981 -4.5999999 ],1.92131,1.959
[  7.30000019  45.5       ],2.81446,1.81866
[ 46.09999847  49.        ],0.685846,2.16311
[-35.70000076 -38.29999924],2.39863,1.78065
[  1.  14.],0.81822,1.85511
[-10.69999981 -38.09999847],2.52701,2.0982
[ -6.5        -32.59999847],0.643565,2.12752
[ 27.79999924  44.        ],2.81258,2.16156
[-32.90000153   1.10000002],2.8226,1.97744
[  9.5        -27.20000076],1.3801,2.02042
[-15.          28.60000038],1.17369,2.11784
[-44.5        -7.4000001],2.34044,1.97745
[-43.         -39.20000076],3.22358,1.78077
[ 27.60000038  15.19999981],0.417039,2.02844
[ 46.  -47.5],2.03438,1.73949
[ -4.69999981 -36.90000153],2.76331,2.14739
[ 29.89999962  20.20000076],3.24917,2.12265
[ -9.39999962 -14.19999981],2.4216,1.82415
[-47.29999924  33.20000076],2.23767,1.97764
[ 46.40000153  31.79999924],1.30739,2.14325
[-24.5        -3.0999999],1.62554,1.97731
[ 48.70000076 -30.70000076],3.62677,1.96624
[ 36.70000076  27.29999924],2.08826,2.15441
[-39.90000153  35.5       ],1.81229,1.99703
[  2.0999999  -11.69999981],1.84055,2.00989
[-18.5        -30.29999924],3.27567,1.79126
[-42.70000076  30.79999924],3.2197,1.978
[ 12.10000038 -48.5       ],2.31647,2.22348
[ 41.40000153 -10.30000019],0.615837,1.96629
[ 18.39999962  42.29999924],1.33632,2.05594
[-17.39999962  -3.        ],1.07309,1.97561
[-33.20000076  45.        ],1.60278,2.17785
[-45.29999924  26.5       ],2.12638,1.97746
[ -7.0999999   47.90000153],3.00001,1.70021
[-20.29999924 -19.39999962],1.90417,1.78563
[ 39.79999924  14.19999981],2.70648,1.96686
[-40.29999924 -31.60000038],1.69086,1.78559
[ 34.09999847 -24.20000076],2.036,1.96405
[-26.          22.60000038],0.224977,2.00907
[-32.70000076  -8.10000038],0.123805,1.97734
[ 46.90000153  -1.10000002],3.21372,1.96629
[-48.5        -48.70000076],1.41423,1.78063
[ -5.69999981 -21.5       ],2.5167,2.08478
[-43.29999924 -19.89999962],0.623834,1.97504
[-4.19999981  0.30000001],2.75804,1.87895
[ 33.         -17.29999924],2.98771,1.96627
[-31.60000038 -11.39999962],1.62364,1.97631
[ 31.10000038   5.19999981],2.9628,1.96635
[ -2.         -44.40000153],3.41499,2.15571
[ -6.19999981 -15.5       ],1.0279,1.96521
[-45.90000153  28.29999924],0.607144,1.97747
[ 33.29999924 -38.79999924],2.33785,1.49745
[-27.39999962 -27.39999962],2.15789,1.78123
[  6.80000019  40.5       ],3.13357,1.81857
[  9.30000019 -17.39999962],3.23455,1.7678
[ 34.90000153 -33.29999924],3.22742,1.87014
[-36.5        -22.10000038],1.16451,1.90736
[ 29.70000076  19.60000038],2.31899,2.11281
[-25.10000038 -38.20000076],1.29099,1.78246
[ 47.90000153 -42.79999924],2.40671,1.94945
[-10.10000038   0.69999999],1.96712,1.95744
[-20.5        -18.20000076],-0.0625723,1.79064
[ 24.60000038  -2.0999999 ],1.42845,1.96639
[ 33.40000153  25.5       ],0.28328,2.15551
[-26.70000076 -35.79999924],1.28748,1.78112
[ 13.39999962   2.79999995],2.81298,1.97788
[-23.70000076 -14.10000038],0.982006,1.90985
[ 43.29999924 -33.40000153],3.09136,1.96407
[ 42.59999847  49.09999847],3.65687,2.16311
[ 25.20000076 -41.90000153],2.62053,1.72727
[-36.70000076  38.40000153],2.03722,2.19803
[ -7.9000001   31.89999962],1.46129,1.75589
[-11.30000019   3.79999995],0.551725,1.95559
[  1.5         16.10000038],2.97813,1.83895
[-14.          41.20000076],2.16467,1.82653
[ 32.          21.70000076],1.88556,2.12639
[  1.79999995  13.10000038],2.71937,1.86953
[  6.5999999   32.29999924],1.47533,1.8257
[-43.59999847   9.60000038],2.1811,1.97745
[ 17.60000038 -44.09999847],0.590538,1.9496
[ 40.79999924  46.20000076],1.50357,2.16311
[-42.         -39.90000153],-0.0960383,1.78069
[ 47.         -10.80000019],1.27022,1.96629
[ 26.10000038  42.59999847],1.50357,2.16033
[ 30.29999924 -19.70000076],1.94264,1.96499
[ 36.40000153  -3.5       ],1.69188,1.96629
[ 5.0999999 -5.5      ],3.53598,1.86549
[ 41.79999924  17.5       ],2.47894,1.96821
[-5.9000001  -9.80000019],2.10703,1.87708
[-13.80000019   1.60000002],3.81257,1.97128
[  5.4000001  -16.20000076],0.511095,1.96686
[ 36.90000153 -41.        ],1.78818,1.52751
[-24.29999924 -27.        ],1.11829,1.78112
[ 42.29999924 -37.09999847],0.143824,1.94776
[ -0.60000002  34.        ],1.5828,1.78963
[ 20.39999962  32.70000076],2.86903,2.15641
[-41.79999924 -15.        ],2.42148,1.97722
[-12.30000019  16.70000076],1.76704,2.11649
[ 15.60000038   1.        ],2.99268,1.96918
[-40.40000153  14.10000038],3.03936,1.97744
[-32.20000076  36.5       ],2.11386,2.35512
[-35.59999847  45.20000076],3.66135,2.35703
[-29.20000076  40.40000153],3.56678,2.14767
[-19.10000038  18.79999924],2.33861,2.07618
[-32.79999924 -44.29999924],2.98301,1.78075
[ 41.70000076   7.4000001 ],2.3944,1.96629
[ 12.30000019   5.80000019],1.20143,2.02951
[-17.89999962  32.59999847],3.83268,2.14435
[  7.80000019  12.80000019],2.85088,2.09642
[-23.60000038  15.80000019],1.24032,1.97834
[-10.5  29. ],2.00134,1.89828
[ 44.   3.],0.995614,1.96629
[ -1.70000005  30.20000076],3.21799,1.77078
[-18.10000038 -33.5       ],1.89469,1.80534
[-38.40000153   3.29999995],3.50003,1.97745
[ 16.10000038 -42.70000076],0.616346,2.00535
[ 21.          -0.30000001],2.0205,1.96662
[ 30.39999962  27.10000038],0.872181,2.16209
[ 19.39999962 -23.70000076],2.06413,1.6518
[ -6.4000001   41.59999847],3.3007,1.70724
[ 22.10000038  27.20000076],0.517072,2.16215
[  8.5 -25.5],1.901,2.03622
[-14.89999962 -34.40000153],2.09042,1.90108
[-47.40000153  32.5       ],3.87902,1.97758
[ 24.70000076  25.70000076],3.89101,2.16264
[ -2.5999999  -12.69999981],0.580674,2.07781
[-30.5         36.79999924],0.757903,2.37652
[  0.80000001  37.40000153],2.02928,1.81303
[  2.5         41.90000153],3.47971,1.82404
[-36.29999924 -29.79999924],0.661937,1.78398
[ -2.79999995  46.79999924],0.712688,1.73709
[ -5.4000001  47.5      ],0.361661,1.70702
