Inputs,"f(x,y)","f*(x,y)"
[-37.70851135   9.37064552],2.31131,2.0591
[ 31.26743698  34.6842308 ],1.78335,1.91993
[  6.46137238 -32.69541168],0.154629,1.92808
[-14.77349186 -34.36762238],3.29813,1.88549
[-11.20101643  48.48867035],2.41694,2.0181
[ 18.43343353  -1.0024085 ],2.01231,2.00469
[ 31.81946754   2.5616951 ],1.72941,1.97019
[ 38.57239532 -25.87391472],2.87769,2.01454
[-34.69945145 -15.34805965],3.35521,2.04557
[  9.57477951  34.03218842],1.50678,2.07247
[  5.34664822  27.7716732 ],0.883307,2.07116
[ 35.02708435  32.16786957],0.827309,1.91878
[  2.75193048  47.3289032 ],1.46866,2.06134
[-15.9541235   34.44363022],0.882759,2.06311
[ 28.4062767   38.22822571],1.61156,1.93151
[-41.06172562  23.98529434],2.46987,1.96231
[-35.07628632 -40.5173378 ],1.64252,2.0329
[ 16.38832092 -26.19852638],1.06762,1.92063
[ 41.97655869  -9.3215847 ],2.89579,1.92925
[-49.4931488   -1.15897858],2.70525,2.05439
[-20.58667183   7.27479982],2.05268,2.06384
[ -7.21801901 -11.15791035],1.9006,1.92829
[  6.7329421 -24.3233757],1.57363,1.90614
[ 41.82549286  -2.95661044],1.88083,1.89656
[ 28.06339455 -19.41916275],2.03092,2.00704
[ 11.47392273  28.90351486],2.20721,2.06792
[-42.32889557  42.26616287],4.08042,1.90388
[-32.43804169   6.66068602],3.208,2.07562
[-15.14444542  45.21883011],3.19698,2.02131
[ 47.69744492  -9.0351429 ],3.21152,1.89357
[ 28.64753532 -27.40684509],2.76295,2.07591
[ 39.38006973  39.98445892],3.83266,1.91878
[  5.217731    11.04625225],0.676691,2.08603
[ 34.38051605 -34.03984451],1.60198,2.0699
[ 47.7864151   28.27980995],0.346868,1.90725
[ -7.01154089 -35.95828247],2.71348,1.88087
[-36.40750504  31.79795647],2.22108,1.91801
[-27.56903648  -5.70564747],3.90297,2.02558
[ -1.2192831   42.09555054],3.65752,2.03714
[ 14.20358658   8.91008568],2.99515,1.96361
[-30.70623016 -46.62801743],0.686214,1.99205
[-40.15813065 -38.75035477],1.84798,2.03387
[-29.41738701  40.5812149 ],1.05632,1.81667
[-45.93070984  27.21220398],1.01524,1.95051
[  2.16323876 -28.92564201],2.14115,1.91501
[-1.84234107 -0.28332955],2.52971,1.91619
[ 43.17028809 -16.08524323],1.07215,1.96946
[  7.0916748   45.96227264],2.11813,2.07127
[-24.5397892   34.26921463],2.17778,1.87634
[-28.63010025  46.47013092],1.22012,2.10409
[ 38.52669144  10.65020847],0.307307,1.915
[ 34.02549362  40.29069138],0.372751,1.92028
[ 19.46967316 -42.73260117],3.18405,1.91771
[ -6.59076118  12.97740173],1.64201,2.21092
[ -7.97432375 -15.66634178],0.0616859,1.91201
[ 13.83891773  -0.51052797],0.885738,2.0324
