Inputs,"f(x,y)","f*(x,y)"
[ 2.30561614 -9.19977093],2.98552,1.94132
[-47.54597473 -29.43339348],2.61168,1.94132
[-37.88716888  39.09043884],1.08258,1.94133
[-43.9817543  -34.23775482],1.14257,1.94133
[-38.25690079 -27.90075684],3.0015,1.94133
[ 12.54417229 -26.38269806],1.50502,1.94132
[ 33.55125046  38.28308487],1.51446,1.94133
[-17.39095879  -3.56266618],0.519914,1.94132
[ 29.81981468  -0.85169482],0.12575,1.94133
[ 0.62768781  7.23644686],1.96379,1.94133
[ 48.45038223  43.86266327],2.86793,1.94133
[ 6.79516554  0.72465181],3.38311,1.94133
[ 1.21176124  8.42087555],3.61623,1.94133
[-37.39049149 -24.51814842],1.61211,1.94132
[-15.48457527 -11.29840374],3.03742,1.94132
[ 22.17040443  26.60404205],1.94889,1.94133
[-27.24909782 -41.24986649],2.45367,1.94133
[-36.70778656 -48.01282883],2.0203,1.94133
[-45.56361389  26.06418037],0.801675,1.94133
[-31.56869507   5.8899951 ],1.84843,1.94132
[ 42.82170105  47.53028107],2.44881,1.94133
[-16.73611832 -31.71271896],1.37141,1.94133
[  4.73877811  28.92567062],1.84439,1.94133
[-18.1552906  -11.74684525],1.63604,1.94132
[-30.93769455  -6.93066692],1.97823,1.94132
[ 44.69126892  27.88048172],1.42813,1.94133
[ 21.4591217   28.91005707],1.76112,1.94133
[ 17.146101   -40.27912903],1.9212,1.94132
[-18.95768738 -38.58844376],2.1914,1.94133
[ 34.11970139  32.34827042],2.40323,1.94133
[-46.56904221 -29.80976295],0.789389,1.94132
[ 38.31620407  -2.76243854],1.92846,1.94133
[-45.57961273  21.32292938],1.07151,1.94133
[-37.6996994  -49.85417175],2.60624,1.94133
[  8.72383118 -41.88342667],3.42008,1.94132
[ 44.40639877 -33.58958054],2.047,1.94133
[ 27.49226189 -46.92368317],0.519096,1.94132
[ -8.69044209 -23.09479713],3.94616,1.94133
[ 48.25952148  16.14756012],2.23532,1.94133
[-30.86615562 -49.32544708],3.26192,1.94133
[-48.98025131 -40.92108536],1.65397,1.94133
[-8.51763058  5.7222681 ],2.42046,1.94133
[ 40.9464798   31.20672035],1.627,1.94133
[-41.16532898  47.68059921],2.42645,1.94133
[-24.97514153  -3.86641026],0.0848199,1.94132
[  0.32821777 -19.59682083],1.29547,1.94132
[ -5.17479467 -29.4693203 ],3.08612,1.94133
[ -2.2843821  -35.99442291],1.37003,1.94132
[ 31.45705414  25.2015419 ],0.116849,1.94133
[  3.29878283 -16.78311539],2.22138,1.94132
[-49.60535049 -33.37575531],2.80638,1.94132
[-24.09000587  39.15506744],3.11641,1.94133
[-39.14233017  14.14136505],2.89512,1.94133
[-13.43894005  23.22069359],3.91932,1.94133
[ 20.42165184  48.86789703],1.19439,1.94133
[ 23.63701439  -5.37695169],2.91526,1.94133
[ 49.67091751  15.50771427],3.99934,1.94133
[-25.16306114  36.03991318],1.9904,1.94133
[ 25.02081299  -3.07605648],0.432475,1.94133
[-41.26040268   7.89830875],1.04201,1.94132
[-46.91137314 -14.75355911],2.33338,1.94132
[ 28.54769707 -49.48303223],-0.0654661,1.94132
[-41.9230957  -20.94114494],0.608816,1.94132
[ 12.67133713 -38.81041718],2.0338,1.94132
[-49.83045578  19.42327499],2.04388,1.94133
[-33.37627029 -39.92884064],3.95905,1.94133
[ 26.96765518 -18.43824577],0.216386,1.94133
[ 29.43196678  -3.00186253],0.799427,1.94133
[-21.09680939  46.07707977],2.3621,1.94133
[ 17.43435478  25.33305359],1.26107,1.94133
[-25.54819679  -2.34194636],2.11754,1.94132
[ 15.85552216  26.24209023],2.11193,1.94133
[ 28.40206146 -39.41340637],1.4721,1.94133
[ 32.28886795 -18.76177597],2.91557,1.94133
[ 33.6190834  -40.48263931],0.640312,1.94133
[ 23.00844955  49.6619339 ],0.429778,1.94133
[-15.42491341  -5.39612627],3.30941,1.94132
[-38.1215477   -5.66747665],0.205043,1.94132
[-46.24854279 -45.36405182],2.91449,1.94133
[-47.66477966  46.1019516 ],1.72039,1.94133
[ 40.86648178  14.18778515],1.94907,1.94133
[ 27.24580002  19.56224632],2.61672,1.94133
[ 0.78721243 -5.87833261],2.28505,1.94133
[-37.59111786  18.03481293],0.587199,1.94133
[-43.92208481 -47.14920425],4.09733,1.94133
[  3.97625613  22.40204048],2.46946,1.94133
[-47.14426804  13.94912052],0.649484,1.94133
[ 44.51932144  20.72092247],3.88796,1.94133
[ 24.57670784 -40.0813446 ],0.994381,1.94132
[ 22.72240829  36.18681717],2.15826,1.94133
[  5.15551805 -23.60824776],0.653409,1.94132
[ 29.97372818  26.17100334],1.99612,1.94133
[ -1.36883318 -43.28927612],1.62607,1.94132
[ -5.32694864 -33.86661148],1.96656,1.94133
[ 45.03003693  23.20981026],2.19734,1.94133
[  3.48626995  44.26363373],3.62674,1.94133
[ 13.74421501  39.01944351],2.86008,1.94133
[  8.87044239  23.69238472],2.62005,1.94133
[-12.14332867   1.28386426],0.0560415,1.94132
[-26.44050217 -14.75618839],2.04428,1.94132
[-16.3670311  -44.94472122],0.0300466,1.94133
[ 2.89270806  1.44706619],3.99415,1.94133
[-26.5804863  -37.75769043],3.87507,1.94133
[ 12.38067436  37.82681656],1.31039,1.94133
[ 13.96918488  -8.14700317],1.54348,1.94133
[ 2.49260998 -5.64965725],3.39611,1.94133
[-23.9624157   35.44550323],3.2811,1.94133
[ 35.08729172 -12.83863735],2.25919,1.94133
[-24.5829792   32.55433655],0.851531,1.94133
[ -1.10697341 -31.86448669],2.16964,1.94132
[-16.80580711 -41.73402023],1.63095,1.94133
[-30.21999741 -19.82802391],2.83532,1.94132
[-38.06671906  -2.99904442],3.00941,1.94132
[-31.11395454  42.26324081],-0.0639045,1.94133
[  4.71718311  33.17392731],1.00839,1.94133
[ -5.74093962 -38.55996323],1.72391,1.94132
[  3.14341927  33.78081512],2.11561,1.94133
[ 35.55595398  19.73167038],3.00332,1.94133
[-44.55191803  -6.18448114],-0.0584071,1.94132
[-18.56536865  42.74430847],3.68124,1.94133
[-42.19647598   2.01005173],1.58177,1.94132
[  4.96787643 -27.69627571],2.0198,1.94132
[-12.29453087  39.56896973],1.13155,1.94133
[ 41.67570496  32.99695206],3.85807,1.94133
[ -6.29099798 -43.38598633],1.88294,1.94132
[-41.02331924   9.43945885],2.60793,1.94133
[ 13.94616604 -17.40735626],1.98355,1.94133
[-1.23961663 -1.54340386],3.73985,1.94133
[-37.1556282   -5.78986216],3.90003,1.94132
[-27.55227089 -25.5960598 ],3.98616,1.94133
[  7.4022851  -43.11986542],2.95328,1.94132
[ -4.59414196  25.5139389 ],0.954908,1.94133
[-45.35686111  26.82740593],1.97498,1.94133
[-35.19132233  40.76739502],1.36068,1.94133
[ 49.04948425  -6.29679823],0.0150258,1.94133
[-19.39120102 -24.33608055],2.015,1.94133
[-30.35370445  10.77255726],3.1508,1.94133
[-31.03375816  48.43447495],2.2292,1.94133
[-30.96440506  46.85677719],1.4401,1.94133
[-14.36438179  39.11565781],2.95642,1.94133
[ 41.64489365 -34.00806808],2.45561,1.94133
[ 14.83306694  12.30446529],2.3931,1.94133
[ -2.5822525  12.756073 ],3.5876,1.94133
[-9.76973534  9.55820274],2.02212,1.94133
[-11.75794983 -35.00042343],0.886444,1.94133
[-14.77084923  12.47368908],2.99167,1.94133
[ 11.48707962   3.45819497],3.77574,1.94133
[  7.68686199 -43.40451431],1.74335,1.94132
[ 9.92131042 -8.25982094],4.00449,1.94133
[-24.06593895  -4.55121469],2.73347,1.94132
[  4.84286976 -28.94920349],2.12906,1.94132
[-29.33101082 -11.14378452],1.97669,1.94132
[-10.40734673 -36.92017746],1.82383,1.94133
[ 15.15274715 -35.84431839],1.29754,1.94132
[-11.08208561 -31.28087234],1.92014,1.94133
[-39.55561066  -6.57083035],1.45642,1.94132
[-23.02249527  44.12641907],0.716054,1.94133
[  8.0880146  -32.31895447],3.4526,1.94132
[ 14.70317078 -27.70330238],0.0968287,1.94132
[-33.55408859  -8.71924973],3.00726,1.94132
[ 32.07381821 -49.04125595],3.65053,1.94132
[-19.42513847   6.59033966],2.46923,1.94133
[ -9.58125782  34.25978851],0.960343,1.94133
[-17.19397354  21.8746357 ],2.14048,1.94133
[-33.38747025  37.79206848],3.69658,1.94133
[ 35.18512344   9.52679825],2.27455,1.94133
[ 17.30735207   8.00906658],3.75119,1.94133
[ 6.37338638 -3.4156363 ],0.116082,1.94133
[ 21.43061638  15.95745373],3.77767,1.94133
[ 16.37962914  -6.58472204],0.473148,1.94133
[ 25.97564507  -4.44890165],3.0018,1.94133
[-10.64810371   3.55906224],0.371576,1.94132
[ -1.62939048  22.79683495],0.0148798,1.94133
[ 32.1444931  -40.17451096],3.2717,1.94133
[-22.43900299  11.07895851],-0.0263434,1.94133
