Inputs,"f(x,y)","f*(x,y)"
0.766549,0.951057,-0.0122908
4.75009,0.809017,-0.0122848
3.09133,-0.309017,-0.0122865
4.56159,0.587785,-0.012285
5.99416,0.587785,-0.012284
3.50602,0.951057,-0.0122859
5.74283,0.587785,-0.012284
2.89027,-1.0,-0.0122867
0.339292,-0.587785,-0.0122917
1.15611,-0.809017,-0.0122901
5.85593,-0.309017,-0.012284
0.0502655,0.309017,-0.0122925
6.19522,-0.587785,-0.0122838
5.22761,0.309017,-0.0122844
5.11451,-0.587785,-0.0122845
2.84,-0.309017,-0.0122869
4.38566,-0.951057,-0.012285
4.73752,0.587785,-0.0122848
5.61717,-0.587785,-0.0122841
6.11982,-0.587785,-0.0122838
3.14159,-1.0,-0.0122864
0.854513,-0.809017,-0.0122907
1.85982,-0.809017,-0.0122885
4.54903,0.809017,-0.012285
3.43062,-0.587785,-0.012286
6.24549,0.587785,-0.0122838
2.52584,0.951057,-0.0122872
0.0879646,-0.587785,-0.0122924
1.5708,6.85988e-15,-0.0122891
0.816814,2.57238e-15,-0.0122908
2.78973,0.809017,-0.0122869
2.13628,-1.0,-0.012288
4.4108,-0.951057,-0.012285
3.49345,0.809017,-0.0122859
5.5669,0.587785,-0.0122842
0.402124,-0.809017,-0.0122916
5.6423,-0.951057,-0.0122841
5.73027,0.309017,-0.012284
2.7646,1.0,-0.0122869
3.70708,-5.38907e-15,-0.0122858
4.19717,-0.309017,-0.0122852
3.39292,-1.0,-0.012286
5.4538,-0.309017,-0.0122842
1.28177,0.809017,-0.0122896
0.603186,-0.809017,-0.0122912
3.74478,0.809017,-0.0122856
1.21894,0.587785,-0.0122897
4.05894,0.587785,-0.0122854
2.02319,0.951057,-0.0122881
0.13823,-0.951057,-0.0122924
2.42531,-0.587785,-0.0122875
0.892212,-0.951057,-0.0122906
5.44124,-0.587785,-0.0122843
1.73416,0.809017,-0.0122887
5.84336,1.81291e-14,-0.0122841
0.213628,0.587785,-0.012292
3.95841,-1.27394e-14,-0.0122855
0.640885,-0.951057,-0.0122911
4.47363,0.309017,-0.012285
0.0251327,0.809017,-0.0122926
0.314159,3.06162e-16,-0.0122918
4.86319,-0.587785,-0.0122847
4.1846,-0.587785,-0.0122852
0.238761,0.951057,-0.012292
6.00673,0.809017,-0.012284
3.27982,0.951057,-0.0122862
2.47557,0.587785,-0.0122873
5.40354,-1.0,-0.0122842
4.69982,-0.309017,-0.0122848
2.58867,-0.309017,-0.0122872
0.942478,-2.69484e-15,-0.0122904
2.12372,-0.951057,-0.0122879
3.07876,8.32946e-15,-0.0122865
0.515221,0.951057,-0.0122914
1.04301,0.587785,-0.0122901
0.703717,0.309017,-0.012291
2.40018,-0.951057,-0.0122875
1.63363,-1.0,-0.0122889
4.2977,0.809017,-0.0122852
5.29044,0.951057,-0.0122844
5.65487,-1.0,-0.0122841
1.31947,6.61495e-15,-0.0122896
3.20442,-1.91101e-14,-0.0122863
4.12177,-0.809017,-0.0122853
1.19381,-2.93977e-15,-0.0122899
5.32814,0.309017,-0.0122844
5.7177,-7.3485e-15,-0.012284
1.77186,0.951057,-0.0122886
0.351858,-0.809017,-0.0122917
6.09469,1.12686e-14,-0.0122838
5.96903,-2.89097e-14,-0.012284
3.34265,-0.309017,-0.0122862
0.490088,0.951057,-0.0122915
6.23292,0.309017,-0.0122838
2.56354,0.309017,-0.0122871
2.81487,0.309017,-0.0122869
2.50071,0.951057,-0.0122873
2.9154,-0.809017,-0.0122867
1.62106,-0.951057,-0.012289
0.0628319,2.83277e-16,-0.0122925
3.29239,0.809017,-0.0122863
1.3823,-1.0,-0.0122894
4.78779,0.951057,-0.0122848
3.51858,1.0,-0.0122859
5.16478,-0.951057,-0.0122844
2.41274,-0.809017,-0.0122875
0.0376991,0.587785,-0.0122926
3.61911,-0.809017,-0.0122858
3.73221,0.587785,-0.0122856
4.0715,0.309017,-0.0122853
0.590619,-0.587785,-0.0122912
4.43593,-0.587785,-0.012285
0.904779,-0.809017,-0.0122906
5.21504,-2.10695e-14,-0.0122843
6.13239,-0.809017,-0.0122838
2.51327,1.0,-0.0122873
5.62973,-0.809017,-0.0122841
1.25664,1.0,-0.0122897
2.09858,-0.587785,-0.0122881
0.0125664,0.951057,-0.0122927
6.10726,-0.309017,-0.0122838
4.34796,-0.309017,-0.0122851
3.01593,1.0,-0.0122866
3.78248,0.951057,-0.0122856
4.42336,-0.809017,-0.012285
5.13965,-0.951057,-0.0122845
5.26531,0.951057,-0.0122844
5.6046,-0.309017,-0.0122842
1.40743,-0.809017,-0.0122894
2.55097,0.587785,-0.0122872
2.9908,0.809017,-0.0122866
1.6085,-0.809017,-0.012289
1.18124,-0.309017,-0.0122899
4.82549,0.309017,-0.0122847
5.70513,-0.309017,-0.012284
2.38761,-1.0,-0.0122876
4.98885,0.587785,-0.0122846
1.79699,0.587785,-0.0122886
5.42867,-0.809017,-0.0122842
0.502655,1.0,-0.0122914
4.28513,0.951057,-0.0122852
2.21168,0.309017,-0.0122879
6.01929,0.951057,-0.012284
3.59398,-0.309017,-0.0122859
5.98159,0.309017,-0.012284
3.40549,-0.951057,-0.012286
4.04637,0.809017,-0.0122854
4.77522,1.0,-0.0122848
3.48088,0.587785,-0.0122859
2.7269,0.587785,-0.012287
