Inputs,"f(x,y)","f*(x,y)"
5.87835,-0.898965,-0.143457
3.13262,0.0448548,-0.0536982
4.50784,-0.521009,-0.099935
4.47814,-0.388983,-0.0989918
2.86901,0.978471,-0.0443739
1.13401,-0.575415,0.0181791
6.23445,-0.241272,-0.154721
1.70659,0.778223,0.0619616
2.0413,-0.704513,-0.0211059
4.47698,-0.383638,-0.0989549
4.6356,-0.927188,-0.103992
4.07085,0.997818,-0.0860582
5.36896,0.990039,-0.127281
5.26938,0.937075,-0.124118
3.83278,0.309182,-0.0784638
2.61559,0.489557,-0.0371188
0.103869,0.496313,0.712007
4.68435,-0.99019,-0.10554
1.02315,-0.919745,-0.000882413
3.78896,0.0951199,-0.076914
0.714768,-0.418914,-0.026436
1.83668,0.239036,0.0270558
1.59994,0.989399,0.0893356
5.25345,0.906317,-0.123612
4.02608,0.958252,-0.0846362
0.479899,0.675836,0.602109
6.21246,-0.346297,-0.154031
3.88471,0.54297,-0.0801469
5.73947,-0.410498,-0.139047
4.25275,0.664923,-0.0918345
2.58319,0.342486,-0.0362667
2.85625,0.989636,-0.0439227
5.5689,0.416719,-0.13363
2.11438,-0.911587,-0.0236336
4.49503,-0.46532,-0.0995282
0.935032,-0.999307,-0.0146281
2.73735,0.900256,-0.0403203
5.01755,-0.0449644,-0.116121
2.8817,0.963421,-0.0448226
4.72623,-0.997606,-0.10687
4.88822,-0.637804,-0.112014
6.05788,-0.902921,-0.149159
5.80381,-0.677753,-0.14109
4.87293,-0.694753,-0.111529
5.80591,-0.685442,-0.141157
3.54464,-0.902855,-0.0682719
2.92641,0.880017,-0.0464044
6.21643,-0.327603,-0.154156
3.1054,0.179979,-0.0527354
0.467423,0.72047,0.633213
3.37448,-0.918565,-0.0622531
2.17581,-0.99322,-0.025555
3.24744,-0.504859,-0.0577594
1.84072,0.219362,0.0259711
0.985551,-0.976899,-0.00686746
1.71413,0.754009,0.0599393
2.33281,-0.784774,-0.0296832
5.69125,-0.180894,-0.137516
1.07866,-0.777004,0.00878026
1.11674,-0.643807,0.0153329
3.82462,0.270139,-0.0781752
0.0635809,0.312577,0.712007
1.31093,0.268137,0.0488002
1.35273,0.462171,0.0562062
2.16085,-0.981757,-0.0251617
1.17582,-0.393167,0.0250689
0.139108,0.6408,0.711797
5.85022,-0.82869,-0.142564
0.285349,0.989643,0.71455
2.52389,0.0530573,-0.0347076
4.64331,-0.940938,-0.104237
5.03271,0.0308265,-0.116603
4.63627,-0.928435,-0.104013
2.31335,-0.841261,-0.0291716
1.78902,0.461476,0.039843
1.7966,0.427565,0.0378113
2.14936,-0.969212,-0.0248435
5.87786,-0.897905,-0.143442
0.195743,0.82978,0.711701
0.859329,-0.914817,-0.0226607
1.70899,0.770622,0.0613169
6.18361,-0.47754,-0.153126
2.82973,0.999934,-0.0429847
1.17496,-0.397119,0.0249271
5.15792,0.610625,-0.120579
3.81187,0.208241,-0.0777241
1.04348,-0.875175,0.00265599
6.2159,-0.330139,-0.154139
6.10011,-0.792788,-0.1505
1.31832,0.303528,0.0501091
1.51951,0.967295,0.0851868
6.15108,-0.613539,-0.152105
2.50512,-0.0407399,-0.0342141
2.92952,0.872527,-0.0465143
3.18412,-0.211058,-0.05552
3.92021,0.682723,-0.0812743
1.65713,0.908271,0.0752328
5.89588,-0.933863,-0.144014
6.14951,-0.619703,-0.152056
6.22138,-0.304151,-0.154311
4.74988,-0.982479,-0.107621
5.96851,-0.999997,-0.14632
5.11193,0.41408,-0.119119
2.28415,-0.910969,-0.0284037
4.6464,-0.946056,-0.104335
4.59333,-0.827975,-0.10265
4.09742,0.997772,-0.0869019
0.313318,0.999991,0.72053
3.27726,-0.627513,-0.0588145
3.83083,0.299898,-0.0783948
2.90837,0.919234,-0.045766
0.89324,-0.969849,-0.0210481
5.694,-0.194433,-0.137603
0.34514,0.988027,0.730381
0.946799,-0.999767,-0.0128205
5.22063,0.825111,-0.12257
4.77378,-0.953255,-0.10838
3.91942,0.679837,-0.0812492
2.28387,-0.911535,-0.0283965
5.43348,0.894325,-0.12933
1.15487,-0.48716,0.0216159
1.2884,0.158151,0.0448085
0.0494445,0.244712,0.712007
4.33373,0.316923,-0.0944062
4.53938,-0.648602,-0.100937
4.15561,0.936698,-0.0887498
6.00997,-0.979113,-0.147637
3.28242,-0.647387,-0.0589969
3.62284,-0.670868,-0.0710378
3.35036,-0.864341,-0.0614
0.556364,0.352059,0.308293
3.53916,-0.914296,-0.068078
2.44607,-0.329749,-0.0326613
0.559153,0.338974,0.29755
4.62143,-0.898347,-0.103542
2.21159,-0.998055,-0.0264958
2.0697,-0.797847,-0.0220881
3.01045,0.609705,-0.049377
4.61971,-0.894533,-0.103487
3.81169,0.207355,-0.0777177
1.34709,0.437,0.0552075
6.21814,-0.319514,-0.154209
3.64083,-0.601516,-0.0716744
3.59564,-0.7652,-0.0700759
6.00703,-0.981998,-0.147544
4.32077,0.377671,-0.0939946
3.64301,-0.592772,-0.0717515
4.25877,0.642141,-0.0920257
2.80628,0.994411,-0.0421946
5.49913,0.702351,-0.131414
