x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
800.0,15.4,0.0508,31.7,0.0289853,125.555,88.78745257910234
1600.0,5.3,0.2286,71.3,0.0051942,130.46,125.91761702612168
3150.0,3.0,0.3048,31.7,0.00529514,118.108,82.72894626462553
1600.0,8.9,0.1016,71.3,0.0103088,128.763,133.58889958932335
630.0,4.8,0.0254,31.7,0.000930789,120.078,89.5634143266591
200.0,9.9,0.1524,55.5,0.0208438,131.955,129.33522453482317
1600.0,4.8,0.0254,39.6,0.000907475,125.966,129.42761498956978
5000.0,9.9,0.1524,39.6,0.0233328,111.135,126.33683876654143
1600.0,0.0,0.1524,39.6,0.00193287,131.013,126.33683876654143
1000.0,12.3,0.1016,39.6,0.0408268,122.435,127.44944303928371
800.0,9.9,0.1524,55.5,0.0208438,126.565,129.33522453482317
2000.0,12.6,0.1524,39.6,0.0584113,109.52,126.33683876654143
500.0,9.9,0.1524,31.7,0.0252785,127.179,86.0338012032439
250.0,19.7,0.0508,71.3,0.0341183,119.115,137.12293968600753
250.0,9.9,0.1524,55.5,0.0208438,133.235,129.33522453482317
1600.0,5.4,0.1524,71.3,0.00401199,133.241,130.33846466937655
6300.0,0.0,0.0254,39.6,0.000428464,136.826,129.42761498956978
250.0,9.9,0.1524,39.6,0.0233328,128.335,126.33683876654143
1600.0,0.0,0.1016,55.5,0.00131983,132.05,131.58063286346663
6300.0,0.0,0.0254,31.7,0.000439472,138.537,89.5634143266591
2000.0,4.8,0.0254,39.6,0.000907475,128.916,129.42761498956978
400.0,9.9,0.1524,39.6,0.0233328,128.345,126.33683876654143
4000.0,9.5,0.0254,71.3,0.00420654,134.236,139.009483800204
3150.0,7.2,0.1524,39.6,0.00909175,111.818,126.33683876654143
800.0,7.3,0.2286,39.6,0.0123481,126.299,124.92604800606756
800.0,2.0,0.2286,71.3,0.00293031,128.216,125.91761702612168
800.0,5.3,0.2286,71.3,0.0051942,133.48,125.91761702612168
800.0,12.3,0.1016,39.6,0.0408268,122.315,127.44944303928371
6300.0,15.4,0.0508,31.7,0.0289853,108.185,88.78745257910234
4000.0,7.3,0.2286,39.6,0.0123481,114.079,124.92604800606756
5000.0,4.0,0.3048,71.3,0.00497773,117.785,121.9575415146054
6300.0,12.7,0.0254,71.3,0.0121808,125.398,139.009483800204
12500.0,2.7,0.1524,71.3,0.00243851,113.034,130.33846466937655
630.0,19.7,0.0508,39.6,0.036484,120.324,128.72300195530397
