x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
3150.0,12.3,0.1016,39.6,0.0408268,113.055,114.86143490798385
630.0,12.3,0.1016,39.6,0.0408268,121.315,122.47056373807558
630.0,6.7,0.1016,71.3,0.00478288,131.448,131.99709281940838
800.0,8.4,0.0508,39.6,0.00566229,128.435,126.9430714904249
6300.0,12.6,0.1524,39.6,0.0584113,103.38,72.47538110770682
1600.0,4.0,0.3048,71.3,0.00497773,126.645,123.79618559104475
250.0,15.6,0.1016,71.3,0.0437259,132.158,131.5739041171662
800.0,8.4,0.0508,55.5,0.00544854,128.562,130.27889968059552
400.0,4.0,0.2286,39.6,0.00473801,123.879,128.5062185042477
500.0,4.0,0.3048,39.6,0.00579636,130.173,129.93537740293738
3150.0,8.4,0.0508,31.7,0.00580776,122.086,126.29332376172904
500.0,12.3,0.1016,39.6,0.0408268,122.205,124.18068006526389
2500.0,19.7,0.0508,39.6,0.036484,116.184,114.43349932589697
5000.0,0.0,0.1524,39.6,0.00193287,123.453,125.67854896514766
1600.0,9.5,0.0254,31.7,0.00461377,131.036,124.89140807833607
1250.0,0.0,0.2286,31.7,0.0027238,128.805,126.56276027095117
1250.0,8.9,0.1016,71.3,0.0103088,132.793,130.72629214321896
10000.0,7.2,0.1524,71.3,0.00752039,110.313,116.63929584556229
250.0,12.6,0.1524,39.6,0.0584113,115.89,127.06675646653126
315.0,17.4,0.0254,71.3,0.016104,115.846,129.05853577350842
1000.0,3.0,0.3048,55.5,0.00452492,129.329,127.17021463420676
12500.0,0.0,0.3048,39.6,0.00310138,109.619,110.36059877933843
2000.0,0.0,0.3048,71.3,0.00266337,127.461,120.6083297280256
4000.0,12.6,0.1524,71.3,0.0483159,108.034,99.57638665895544
16000.0,0.0,0.0254,55.5,0.00041229,125.683,132.0874112855294
1600.0,2.0,0.2286,39.6,0.00346574,125.837,127.40661052928345
1600.0,8.4,0.0508,71.3,0.00529514,133.846,131.65959709517867
400.0,17.4,0.0254,55.5,0.0165706,115.461,125.62202789205669
800.0,0.0,0.1524,55.5,0.00172668,126.713,127.91137699124542
5000.0,17.4,0.0254,71.3,0.016104,123.126,125.05425207034466
1600.0,7.2,0.1524,39.6,0.00909175,120.058,125.93008412855397
5000.0,7.3,0.2286,71.3,0.0104404,115.298,116.09662550288593
800.0,9.5,0.0254,31.7,0.00461377,130.746,125.79671640081173
315.0,17.4,0.0254,55.5,0.0165706,111.911,126.33479994317281
630.0,15.4,0.0508,71.3,0.0264269,129.645,130.17761916724797
8000.0,0.0,0.0254,55.5,0.00041229,136.163,132.54561191435315
2000.0,2.0,0.2286,55.5,0.00313525,124.612,126.07684767031289
4000.0,0.0,0.3048,39.6,0.00310138,119.229,116.92899923426346
6300.0,12.7,0.0254,39.6,0.0130253,123.177,119.09833021388965
5000.0,0.0,0.0508,71.3,0.000740478,134.43,134.33599827887332
2000.0,9.5,0.0254,39.6,0.00449821,131.274,124.94531793791147
630.0,8.4,0.0508,55.5,0.00544854,126.152,129.98486754018654
800.0,5.4,0.1524,39.6,0.00485029,132.757,129.40949262037321
10000.0,7.2,0.1524,39.6,0.00909175,110.868,116.34865007707613
1600.0,3.3,0.1016,31.7,0.00251435,133.402,128.6831616799438
4000.0,12.3,0.1016,55.5,0.0368233,114.404,113.31304981696164
800.0,12.3,0.1016,55.5,0.0368233,125.114,124.52274714629002
12500.0,0.0,0.1524,55.5,0.00172668,117.093,119.9540949348045
400.0,0.0,0.2286,55.5,0.00229336,121.66,125.60940336443728
1000.0,5.3,0.2286,39.6,0.00614329,125.581,129.74562117538875
630.0,2.0,0.2286,71.3,0.00293031,127.356,126.50304577930095
315.0,11.2,0.0508,39.6,0.0150478,128.99,126.0553561620016
1000.0,12.3,0.1016,71.3,0.0337792,127.928,123.90436613367514
630.0,17.4,0.0254,39.6,0.0172206,124.514,122.48074479317867
6300.0,7.3,0.2286,71.3,0.0104404,115.818,115.37842194488672
5000.0,9.5,0.0254,55.5,0.0043284,128.412,128.59307258561142
2500.0,8.4,0.0508,39.6,0.00566229,127.465,125.54277536498778
10000.0,4.2,0.0508,71.3,0.00142788,121.238,132.18345983427315
4000.0,3.0,0.3048,55.5,0.00452492,118.689,119.18553402140842
1000.0,19.7,0.0508,71.3,0.0341183,121.885,126.40924242560615
400.0,17.4,0.0254,71.3,0.016104,117.396,128.39841831270752
3150.0,9.5,0.0254,31.7,0.00461377,128.536,124.89327151641382
3150.0,3.3,0.1016,39.6,0.00245138,128.401,127.08673660419151
4000.0,4.0,0.2286,71.3,0.00400603,121.728,121.16049778995259
2500.0,11.2,0.0508,71.3,0.014072,130.541,128.94790663032856
4000.0,1.5,0.3048,39.6,0.00392107,117.741,118.19348074189858
6300.0,1.5,0.3048,39.6,0.00392107,114.751,120.45053690428527
5000.0,4.2,0.0508,71.3,0.00142788,132.828,132.53011001647022
4000.0,0.0,0.3048,31.7,0.00331266,118.145,116.15978955635433
200.0,15.4,0.0508,31.7,0.0289853,119.975,124.78061588110181
630.0,7.3,0.2286,31.7,0.0132672,126.189,129.99182787682588
4000.0,8.4,0.0508,31.7,0.00580776,118.106,126.13819372931383
8000.0,4.0,0.2286,55.5,0.0042862,112.524,121.6394923900291
10000.0,0.0,0.1524,71.3,0.0015988,120.247,124.17724535654493
6300.0,9.5,0.0254,55.5,0.0043284,124.222,128.09414929214472
400.0,4.0,0.2286,31.7,0.00509068,126.149,129.0782417838543
250.0,7.3,0.2286,55.5,0.0111706,136.384,131.35627608519962
5000.0,4.8,0.0254,71.3,0.000848633,135.468,134.0107394825053
630.0,6.7,0.1016,39.6,0.00578076,133.355,128.4582685537303
6300.0,2.0,0.2286,55.5,0.00313525,118.712,117.98043073823379
1600.0,19.7,0.0508,39.6,0.036484,117.604,115.99825107801001
2500.0,9.9,0.1524,39.6,0.0233328,116.295,119.45424404190751
1600.0,0.0,0.2286,31.7,0.0027238,125.625,126.50330353634158
200.0,9.5,0.0254,31.7,0.00461377,119.146,124.90900017785941
5000.0,0.0,0.0254,39.6,0.000428464,136.536,128.15545089761085
1600.0,0.0,0.1016,55.5,0.00131983,132.05,129.61500242336635
20000.0,4.8,0.0254,71.3,0.000848633,119.708,133.91467427572223
4000.0,5.4,0.1524,71.3,0.00401199,121.431,127.24310612779925
3150.0,0.0,0.0254,31.7,0.000439472,135.227,128.33841120932462
5000.0,7.2,0.1524,39.6,0.00909175,113.288,122.6255866773779
500.0,5.3,0.2286,71.3,0.0051942,129.88,129.2002818311523
1250.0,2.0,0.2286,31.7,0.00372371,128.677,128.23374104864826
4000.0,12.7,0.0254,71.3,0.0121808,131.808,129.48852584900243
2500.0,12.3,0.1016,39.6,0.0408268,113.315,112.03236390945898
6300.0,0.0,0.0254,55.5,0.00041229,136.103,132.16033919318124
200.0,7.3,0.2286,71.3,0.0104404,138.758,130.18671431691104
2500.0,4.0,0.3048,71.3,0.00497773,123.775,119.05108812939343
3150.0,9.9,0.1524,55.5,0.0208438,115.085,117.55766296677096
8000.0,4.8,0.0254,71.3,0.000848633,131.518,133.11906439370665
630.0,17.4,0.0254,31.7,0.0176631,136.886,122.83789878180174
5000.0,4.8,0.0254,31.7,0.000930789,135.248,127.74850237015153
400.0,6.7,0.1016,39.6,0.00578076,128.295,127.72328899023508
1000.0,1.5,0.3048,39.6,0.00392107,127.581,127.33389737676231
630.0,9.5,0.0254,31.7,0.00461377,129.006,125.38545674853765
1250.0,9.9,0.1524,39.6,0.0233328,120.555,121.77713548202559
2000.0,0.0,0.0508,55.5,0.00076193,131.456,131.03004202159252
1250.0,19.7,0.0508,39.6,0.036484,118.634,118.27176180163656
315.0,19.7,0.0508,39.6,0.036484,129.864,123.38862166798688
200.0,12.6,0.1524,39.6,0.0584113,114.75,128.94840917759913
4000.0,3.3,0.1016,55.5,0.002211,127.229,129.4918504718893
2000.0,19.7,0.0508,39.6,0.036484,117.724,115.05773763526935
1600.0,17.4,0.0254,31.7,0.0176631,126.846,122.03267586287942
3150.0,7.2,0.1524,39.6,0.00909175,111.818,120.884512896524
2000.0,15.6,0.1016,71.3,0.0437259,119.888,121.09955815585741
500.0,6.7,0.1016,31.7,0.00592927,130.206,128.43783382230913
800.0,0.0,0.1016,71.3,0.00121072,126.805,130.92552344825384
1250.0,9.9,0.1524,31.7,0.0252785,118.619,121.35494053838562
250.0,12.3,0.1016,71.3,0.0337792,131.568,130.9976850820827
6300.0,2.0,0.2286,39.6,0.00346574,116.417,118.90465329365449
1600.0,0.0,0.0254,31.7,0.000439472,129.267,128.468360428224
4000.0,0.0,0.2286,55.5,0.00229336,123.41,121.72755688895458
2500.0,0.0,0.0254,55.5,0.00041229,130.073,131.84165474936646
400.0,22.2,0.0254,71.3,0.0214178,117.927,126.33751521377866
4000.0,0.0,0.2286,71.3,0.00214345,125.824,122.30737757944792
400.0,19.7,0.0508,71.3,0.0341183,123.865,128.12961637243484
2000.0,3.0,0.3048,39.6,0.00495741,120.532,124.44046813894784
5000.0,0.0,0.3048,39.6,0.00310138,117.789,116.39013089244796
400.0,7.2,0.1524,39.6,0.00909175,132.118,129.85343702144598
5000.0,12.3,0.1016,71.3,0.0337792,116.108,110.42277159745565
400.0,12.3,0.1016,71.3,0.0337792,139.428,130.12865021269445
6300.0,15.4,0.0508,39.6,0.0282593,109.663,111.44238881232823
4000.0,4.0,0.2286,55.5,0.0042862,120.654,121.01438234394487
250.0,15.4,0.0508,39.6,0.0282593,122.893,123.7582188332982
1250.0,15.6,0.1016,39.6,0.0528487,118.214,120.93574558532988
2000.0,15.4,0.0508,31.7,0.0289853,120.835,117.30771360083892
2500.0,17.4,0.0254,31.7,0.0176631,124.166,121.00046435112688
4000.0,0.0,0.0508,39.6,0.000791822,135.308,128.38187594096553
500.0,4.0,0.3048,71.3,0.00497773,130.715,126.12311492390853
6300.0,15.4,0.0508,31.7,0.0289853,108.185,111.11355569376758
630.0,5.4,0.1524,39.6,0.00485029,132.357,129.01286580948357
315.0,4.0,0.3048,39.6,0.00579636,126.843,129.03728715874124
3150.0,5.4,0.1524,31.7,0.00525474,118.291,124.9998006524913
1250.0,0.0,0.2286,39.6,0.00253511,129.395,126.20479315388175
4000.0,7.3,0.2286,71.3,0.0104404,119.208,119.43344560601409
1600.0,22.2,0.0254,39.6,0.0229028,122.216,119.83701032784035
630.0,15.4,0.0508,39.6,0.0282593,127.443,124.25632571352153
400.0,5.4,0.1524,31.7,0.00525474,127.781,128.85997629080993
3150.0,6.7,0.1016,71.3,0.00478288,124.458,130.11538205006946
1600.0,0.0,0.3048,71.3,0.00266337,127.591,121.5734310519493
4000.0,11.2,0.0508,39.6,0.0150478,115.52,118.50827727233025
630.0,3.0,0.3048,31.7,0.00529514,128.698,129.35563405178237
4000.0,0.0,0.1016,55.5,0.00131983,129.5,130.16719213616292
250.0,17.4,0.0254,71.3,0.016104,113.796,129.05444232337672
2500.0,0.0,0.1524,39.6,0.00193287,126.863,127.33680573189
500.0,17.4,0.0254,55.5,0.0165706,119.621,125.43375025141611
12500.0,0.0,0.0508,71.3,0.000740478,125.22,133.8301311797575
200.0,19.7,0.0508,71.3,0.0341183,118.005,128.39358166472243
5000.0,9.5,0.0254,71.3,0.00420654,131.186,131.14288290333388
315.0,6.7,0.1016,31.7,0.00592927,126.266,127.87850914466142
630.0,9.9,0.1524,71.3,0.0193001,129.889,130.63565082772396
1250.0,8.4,0.0508,55.5,0.00544854,132.252,129.3237946411927
10000.0,1.5,0.3048,71.3,0.00336729,113.492,108.4752963637443
1000.0,3.3,0.1016,71.3,0.00202822,131.434,131.2726842225944
8000.0,1.5,0.3048,71.3,0.00336729,115.372,114.9449654392978
4000.0,0.0,0.1524,71.3,0.0015988,128.857,128.2908125652153
500.0,9.9,0.1524,55.5,0.0208438,127.815,130.77325820687975
10000.0,4.8,0.0254,55.5,0.000873218,126.944,130.34743422905407
1600.0,0.0,0.0508,55.5,0.00076193,128.576,131.03122955615723
1600.0,17.4,0.0254,71.3,0.016104,126.406,127.92380532228131
6300.0,0.0,0.1524,39.6,0.00193287,121.313,124.16910969140714
1000.0,4.0,0.2286,31.7,0.00509068,129.869,129.69154984459752
400.0,1.5,0.3048,39.6,0.00392107,124.001,126.45529918590819
400.0,19.7,0.0508,39.6,0.036484,130.614,122.39769051871045
8000.0,0.0,0.1524,71.3,0.0015988,122.527,125.47873092266708
2500.0,1.5,0.3048,71.3,0.00336729,124.512,119.06032098414882
8000.0,4.2,0.0508,39.6,0.00152689,120.397,127.230561022979
6300.0,5.4,0.1524,31.7,0.00525474,115.591,120.12826925373905
1600.0,12.3,0.1016,39.6,0.0408268,117.875,120.82795706735219
315.0,0.0,0.2286,31.7,0.0027238,120.595,125.88016126346866
630.0,9.9,0.1524,39.6,0.0233328,126.465,127.06116818391227
