x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
8000.0,5.4,0.1524,55.5,0.00433288,114.927,122.43360081191608
1000.0,0.0,0.2286,55.5,0.00229336,128.29,128.0246246175479
630.0,4.0,0.2286,55.5,0.0042862,129.964,128.55091392081
315.0,12.7,0.0254,71.3,0.0121808,122.938,131.37402862845948
800.0,7.3,0.2286,55.5,0.0111706,128.444,125.91027528725252
2500.0,8.4,0.0508,55.5,0.00544854,131.542,127.92829229288083
400.0,17.4,0.0254,31.7,0.0176631,120.766,125.66011365802807
1250.0,2.7,0.1524,71.3,0.00243851,130.144,131.32073856925933
500.0,5.3,0.2286,39.6,0.00614329,132.251,126.47160715728191
800.0,0.0,0.0508,55.5,0.00076193,124.336,128.18775032388774
400.0,12.6,0.1524,39.6,0.0584113,115.91,122.09700409851628
4000.0,15.4,0.0508,31.7,0.0289853,115.635,109.64164431832454
2500.0,11.2,0.0508,71.3,0.014072,130.541,126.41014481913902
5000.0,0.0,0.2286,55.5,0.00229336,122.41,123.83532949680543
315.0,5.3,0.2286,39.6,0.00614329,129.691,129.08249599692468
1000.0,7.3,0.2286,55.5,0.0111706,125.194,128.82680162139093
500.0,17.4,0.0254,71.3,0.016104,119.806,125.58230956140572
2000.0,15.4,0.0508,71.3,0.0264269,129.285,119.99473503035566
400.0,8.9,0.1016,71.3,0.0103088,138.123,129.35144605891452
6300.0,0.0,0.3048,55.5,0.00283081,117.976,121.27875457882175
5000.0,5.4,0.1524,31.7,0.00525474,115.691,119.429649000425
200.0,7.3,0.2286,55.5,0.0111706,135.234,129.3002121391413
1600.0,2.7,0.1524,71.3,0.00243851,130.644,127.5076648617987
8000.0,4.8,0.0254,71.3,0.000848633,131.518,130.84707507529794
200.0,17.4,0.0254,39.6,0.0172206,114.044,131.99245231184238
1000.0,7.2,0.1524,71.3,0.00752039,134.273,129.0689798487821
1600.0,15.4,0.0508,71.3,0.0264269,130.065,122.65719360970792
1250.0,0.0,0.1016,71.3,0.00121072,130.335,131.90532882257014
1000.0,0.0,0.3048,39.6,0.00310138,127.899,126.69292404312135
315.0,15.4,0.0508,31.7,0.0289853,122.845,127.15477113078958
3150.0,22.2,0.0254,39.6,0.0229028,120.856,117.29586532196191
4000.0,0.0,0.3048,55.5,0.00283081,121.106,121.56810720390274
3150.0,4.0,0.2286,39.6,0.00473801,120.419,124.72441146966665
250.0,12.3,0.1016,31.7,0.0418756,125.857,126.26169563143976
2500.0,3.0,0.3048,39.6,0.00495741,120.162,125.63189888121835
2000.0,4.0,0.2286,39.6,0.00473801,121.659,126.30038133790397
10000.0,0.0,0.1016,55.5,0.00131983,121.93,124.03367093987731
630.0,12.3,0.1016,39.6,0.0408268,121.315,122.29004004275023
6300.0,0.0,0.0254,71.3,0.000400682,134.987,128.9085371633144
1600.0,5.3,0.2286,71.3,0.0051942,130.46,125.42989930338001
8000.0,0.0,0.1016,31.7,0.00150092,120.193,123.40970504501257
250.0,7.3,0.2286,31.7,0.0132672,130.089,125.84349491238848
630.0,0.0,0.1524,39.6,0.00193287,124.403,128.9774175158212
800.0,9.9,0.1524,31.7,0.0252785,125.539,121.02672100490278
500.0,17.4,0.0254,55.5,0.0165706,119.621,127.54894888628321
800.0,17.4,0.0254,71.3,0.016104,124.276,127.59038069601466
2500.0,0.0,0.0254,31.7,0.000439472,132.897,131.17785625208234
5000.0,3.0,0.3048,31.7,0.00529514,113.858,118.78181273127024
1000.0,22.2,0.0254,39.6,0.0229028,128.416,126.41580873339299
5000.0,15.6,0.1016,39.6,0.0528487,106.224,100.95431542216545
4000.0,0.0,0.3048,31.7,0.00331266,118.145,119.5505651363512
4000.0,5.4,0.1524,39.6,0.00485029,117.137,123.23719651185675
6300.0,7.3,0.2286,71.3,0.0104404,115.818,116.70362654287342
630.0,15.6,0.1016,71.3,0.0437259,122.288,125.4845347518946
500.0,5.3,0.2286,71.3,0.0051942,129.88,125.72418596026768
2000.0,4.8,0.0254,31.7,0.000930789,130.148,128.51724532891666
3150.0,2.0,0.2286,39.6,0.00346574,121.627,124.60183369388366
3150.0,15.4,0.0508,39.6,0.0282593,120.513,114.06178924805346
630.0,12.3,0.1016,71.3,0.0337792,135.368,126.57935649716615
1250.0,4.0,0.2286,39.6,0.00473801,128.339,129.94413516189826
1600.0,5.3,0.2286,39.6,0.00614329,123.081,125.35593318373665
630.0,0.0,0.1016,55.5,0.00131983,126.17,129.508727074197
315.0,4.0,0.2286,39.6,0.00473801,122.229,130.0601620392871
4000.0,2.0,0.2286,31.7,0.00372371,120.527,120.82494430835835
800.0,7.3,0.2286,31.7,0.0132672,123.209,121.87024277779486
500.0,3.0,0.3048,55.5,0.00452492,128.179,124.54622207530225
630.0,8.4,0.0508,55.5,0.00544854,126.152,128.2697538763242
1600.0,0.0,0.0254,31.7,0.000439472,129.267,128.5382693774987
12500.0,0.0,0.0254,39.6,0.000428464,129.116,127.41744677273167
200.0,7.3,0.2286,31.7,0.0132672,128.679,127.35636442771089
630.0,4.0,0.3048,71.3,0.00497773,131.615,125.09832328073314
2500.0,15.4,0.0508,31.7,0.0289853,119.945,117.87313492680457
5000.0,12.3,0.1016,71.3,0.0337792,116.108,111.69351790247066
2500.0,12.7,0.0254,39.6,0.0130253,129.027,122.82095543775856
500.0,9.5,0.0254,39.6,0.00449821,123.894,129.27069881497883
630.0,7.3,0.2286,31.7,0.0132672,126.189,122.7681151728553
2000.0,2.7,0.1524,71.3,0.00243851,130.114,127.3638926604597
1000.0,0.0,0.3048,71.3,0.00266337,125.201,125.20219075005859
3150.0,0.0,0.0254,39.6,0.000428464,133.276,130.26963429102182
630.0,11.2,0.0508,39.6,0.0150478,133.13,129.06973092304713
4000.0,3.0,0.3048,71.3,0.00425727,120.264,121.06649567781173
3150.0,7.2,0.1524,39.6,0.00909175,111.818,121.30651426354933
1600.0,0.0,0.0508,31.7,0.000812164,131.01,128.20665257535165
6300.0,8.9,0.1016,71.3,0.0103088,117.253,117.11388943647516
1600.0,0.0,0.1524,31.7,0.00209405,130.817,125.65865213330083
400.0,4.0,0.3048,71.3,0.00497773,129.575,125.73981792959792
1250.0,0.0,0.1524,39.6,0.00193287,131.023,130.49521751441958
3150.0,3.3,0.1016,55.5,0.002211,130.629,127.84923626719976
1250.0,4.0,0.3048,39.6,0.00579636,126.343,128.65099198591605
2500.0,0.0,0.0508,31.7,0.000812164,134.87,130.71599222229946
1000.0,6.7,0.1016,39.6,0.00578076,134.515,128.24448457130342
4000.0,0.0,0.3048,71.3,0.00266337,123.061,122.08122177028925
315.0,15.6,0.1016,39.6,0.0528487,122.754,125.14247456069788
500.0,9.9,0.1524,71.3,0.0193001,131.279,126.12605591814145
2500.0,2.0,0.2286,71.3,0.00293031,127.006,127.17431511683594
2500.0,0.0,0.1524,31.7,0.00209405,125.867,127.54804376773262
3150.0,15.4,0.0508,31.7,0.0289853,118.045,117.25560324663849
6300.0,3.0,0.3048,39.6,0.00495741,114.042,118.53051827897053
500.0,12.6,0.1524,39.6,0.0584113,114.9,118.9604373798029
1000.0,4.0,0.3048,39.6,0.00579636,128.723,128.37991726206138
1600.0,2.7,0.1524,39.6,0.00294804,130.049,127.93920259642191
400.0,5.4,0.1524,31.7,0.00525474,127.781,127.61095987162805
6300.0,4.8,0.0254,39.6,0.000907475,134.336,127.0789556528928
800.0,5.4,0.1524,39.6,0.00485029,132.757,126.49908276572265
400.0,4.0,0.3048,39.6,0.00579636,128.633,127.51530924445473
