x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
4000.0,3.3,0.1016,39.6,0.00245138,124.881,122.95034386464377
5000.0,2.0,0.2286,39.6,0.00346574,118.827,122.93782273483582
3150.0,8.4,0.0508,71.3,0.00529514,131.966,123.96040809178018
1600.0,2.0,0.2286,55.5,0.00313525,126.752,124.3976390830797
400.0,0.0,0.3048,39.6,0.00310138,124.809,122.39184208268465
1000.0,8.4,0.0508,31.7,0.00580776,129.516,124.79465980975954
5000.0,9.9,0.1524,31.7,0.0252785,109.949,120.39498954848295
400.0,15.4,0.0508,39.6,0.0282593,125.353,122.52312858394365
2500.0,0.0,0.2286,71.3,0.00214345,128.354,127.01158689121395
4000.0,8.4,0.0508,31.7,0.00580776,118.106,121.21759941205744
1000.0,0.0,0.0508,71.3,0.000740478,129.45,130.08595844302627
1600.0,8.4,0.0508,55.5,0.00544854,133.032,125.77313932322036
2000.0,8.4,0.0508,55.5,0.00544854,133.042,125.66360548212559
6300.0,22.2,0.0254,71.3,0.0214178,123.127,121.46150886638681
2500.0,6.7,0.1016,71.3,0.00478288,131.458,128.28606392613688
800.0,22.2,0.0254,71.3,0.0214178,123.227,126.97873112115353
2000.0,8.4,0.0508,39.6,0.00566229,129.965,122.95385504061251
1250.0,2.0,0.2286,39.6,0.00346574,128.257,124.89092188872769
250.0,0.0,0.3048,31.7,0.00331266,118.595,124.0843002302491
1600.0,0.0,0.1016,55.5,0.00131983,132.05,125.42857668896939
2000.0,9.5,0.0254,31.7,0.00461377,130.496,123.65298448435033
4000.0,0.0,0.0254,55.5,0.00041229,133.223,131.71389472219923
2000.0,17.4,0.0254,39.6,0.0172206,126.644,121.02434731779628
2500.0,3.3,0.1016,31.7,0.00251435,130.392,125.10960752635248
2500.0,3.0,0.3048,55.5,0.00452492,122.439,126.71882276821466
1250.0,5.3,0.2286,39.6,0.00614329,125.721,124.54154028570656
800.0,7.2,0.1524,71.3,0.00752039,136.023,127.48867722908196
2000.0,6.7,0.1016,39.6,0.00578076,122.235,122.48108603054743
2000.0,0.0,0.1016,71.3,0.00121072,132.095,124.7797034347854
4000.0,0.0,0.0508,31.7,0.000812164,134.11,128.1712209727251
500.0,15.6,0.1016,71.3,0.0437259,130.638,123.59759997909335
315.0,12.6,0.1524,71.3,0.0483159,128.484,127.40371259955795
10000.0,7.2,0.1524,39.6,0.00909175,110.868,118.60437564719177
3150.0,4.8,0.0254,39.6,0.000907475,133.436,128.17137974875
4000.0,0.0,0.0508,39.6,0.000791822,135.308,127.42280741737777
4000.0,9.5,0.0254,71.3,0.00420654,134.236,123.5297603735203
2000.0,1.5,0.3048,71.3,0.00336729,126.642,123.57552914483095
3150.0,12.6,0.1524,39.6,0.0584113,106.26,117.88162282705927
1000.0,7.3,0.2286,71.3,0.0104404,126.838,128.5899052951285
250.0,15.4,0.0508,71.3,0.0264269,124.835,130.57029863522112
1250.0,8.4,0.0508,55.5,0.00544854,132.252,129.42702858320246
630.0,4.0,0.2286,55.5,0.0042862,129.964,128.76969188942508
1250.0,4.8,0.0254,31.7,0.000930789,127.408,128.21779948951226
500.0,0.0,0.2286,39.6,0.00253511,126.195,122.20467147438305
630.0,4.8,0.0254,31.7,0.000930789,120.078,129.84754538849913
1000.0,8.4,0.0508,71.3,0.00529514,129.946,130.98297604260165
5000.0,9.5,0.0254,71.3,0.00420654,131.186,126.25290002445401
6300.0,3.3,0.1016,71.3,0.00202822,124.904,124.09841330793047
6300.0,0.0,0.0254,31.7,0.000439472,138.537,129.99938127994113
2000.0,4.0,0.3048,39.6,0.00579636,120.963,121.79618814820996
5000.0,3.0,0.3048,55.5,0.00452492,117.309,124.87340795837272
12500.0,0.0,0.0508,31.7,0.000812164,119.07,127.87564372766884
4000.0,0.0,0.1524,39.6,0.00193287,125.343,122.85536235013785
5000.0,12.6,0.1524,71.3,0.0483159,108.034,122.6773852523255
2500.0,3.0,0.3048,39.6,0.00495741,120.162,123.54947771209305
5000.0,15.4,0.0508,39.6,0.0282593,114.453,120.21351889974443
1250.0,0.0,0.1524,71.3,0.0015988,128.927,128.2066945194836
1000.0,17.4,0.0254,71.3,0.016104,125.816,130.0254026115569
630.0,0.0,0.1524,55.5,0.00172668,123.583,126.30690399748984
400.0,11.2,0.0508,71.3,0.014072,129.281,130.37427844213514
5000.0,0.0,0.0254,31.7,0.000439472,138.607,130.19777019995416
6300.0,7.2,0.1524,39.6,0.00909175,112.688,120.25683147072121
1600.0,0.0,0.1524,55.5,0.00172668,130.183,124.3629020622479
250.0,19.7,0.0508,71.3,0.0341183,119.115,132.22999405036353
3150.0,0.0,0.1524,39.6,0.00193287,125.603,123.24734183888663
5000.0,12.3,0.1016,71.3,0.0337792,116.108,124.66478481191436
1250.0,8.4,0.0508,39.6,0.00566229,131.205,125.56531879010399
400.0,6.7,0.1016,39.6,0.00578076,128.295,126.08607407067741
250.0,12.3,0.1016,71.3,0.0337792,131.568,130.36149403959996
2500.0,5.3,0.2286,39.6,0.00614329,116.151,123.51662180423882
1000.0,17.4,0.0254,55.5,0.0165706,126.001,127.8899107720465
1250.0,0.0,0.2286,55.5,0.00229336,127.91,127.39358618003301
1250.0,17.4,0.0254,55.5,0.0165706,129.301,127.95061519685174
800.0,3.3,0.1016,39.6,0.00245138,129.991,126.36669176806978
2500.0,9.5,0.0254,71.3,0.00420654,135.956,129.42917747894234
1250.0,4.0,0.3048,39.6,0.00579636,126.343,124.3197403792326
4000.0,5.4,0.1524,55.5,0.00433288,119.737,122.91472647561997
3150.0,9.9,0.1524,55.5,0.0208438,115.085,121.65263990930386
4000.0,0.0,0.1016,71.3,0.00121072,130.935,123.0476091045405
630.0,9.5,0.0254,39.6,0.00449821,126.514,126.36849334025128
3150.0,3.0,0.3048,31.7,0.00529514,118.108,121.27520610057007
1250.0,15.6,0.1016,39.6,0.0528487,118.214,121.08953856197236
630.0,4.0,0.3048,71.3,0.00497773,131.615,128.8087094591812
8000.0,4.0,0.2286,39.6,0.00473801,113.129,122.1758672150146
1600.0,9.9,0.1524,71.3,0.0193001,121.789,122.29869582664233
315.0,3.0,0.3048,39.6,0.00495741,123.312,126.90272647837561
1600.0,4.0,0.2286,39.6,0.00473801,125.319,122.24752680332263
3150.0,0.0,0.1524,31.7,0.00209405,124.207,123.72805209060147
4000.0,15.6,0.1016,39.6,0.0528487,106.604,116.8575906206304
1000.0,8.9,0.1016,71.3,0.0103088,135.433,129.14022195702998
