x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
1000.0,15.4,0.0508,39.6,0.0282593,127.893,120.7309038514436
400.0,9.9,0.1524,55.5,0.0208438,131.605,126.7678219290079
1250.0,0.0,0.1016,31.7,0.00150092,133.063,127.02017581379779
630.0,12.3,0.1016,31.7,0.0418756,119.287,116.44759098335933
6300.0,22.2,0.0254,71.3,0.0214178,123.127,126.14464127862804
6300.0,3.3,0.1016,55.5,0.002211,123.839,126.86327401960894
1600.0,5.4,0.1524,31.7,0.00525474,123.761,124.76016373137183
10000.0,0.0,0.3048,71.3,0.00266337,115.391,125.6238200555625
315.0,15.4,0.0508,39.6,0.0282593,124.493,120.7309038514436
400.0,9.5,0.0254,39.6,0.00449821,121.154,124.59270101837247
2500.0,4.0,0.2286,71.3,0.00400603,124.338,128.00231511853752
1250.0,4.0,0.3048,71.3,0.00497773,129.395,124.90938682458733
400.0,5.4,0.1524,39.6,0.00485029,127.637,124.6694942551042
1600.0,0.0,0.1016,55.5,0.00131983,132.05,126.85702121653759
2500.0,2.0,0.2286,31.7,0.00372371,121.407,122.72898983931005
1600.0,4.0,0.2286,55.5,0.0042862,128.264,125.78829545115607
2000.0,0.0,0.0508,39.6,0.000791822,132.918,125.33460247958465
1000.0,5.3,0.2286,71.3,0.0051942,134.0,127.63584404420826
4000.0,9.9,0.1524,55.5,0.0208438,112.945,126.7678219290079
2500.0,3.3,0.1016,31.7,0.00251435,130.392,126.75484181839465
4000.0,4.8,0.0254,39.6,0.000907475,134.996,125.18195774091386
4000.0,0.0,0.1016,39.6,0.00146332,127.801,125.34036387815297
5000.0,0.0,0.0254,55.5,0.00041229,135.803,126.96962600227418
315.0,3.0,0.3048,39.6,0.00495741,123.312,122.05134365021463
4000.0,0.0,0.3048,71.3,0.00266337,123.061,125.6238200555625
5000.0,0.0,0.2286,39.6,0.00253511,122.175,124.28802929868351
630.0,0.0,0.3048,55.5,0.00283081,127.696,124.21171372930203
400.0,4.0,0.2286,55.5,0.0042862,123.274,125.78829545115607
2000.0,12.7,0.0254,71.3,0.0121808,134.228,128.79749777955692
10000.0,0.0,0.1016,31.7,0.00150092,115.893,127.02017581379779
1000.0,17.4,0.0254,39.6,0.0172206,138.274,122.48215841367835
800.0,0.0,0.0508,39.6,0.000791822,126.508,125.33460247958465
315.0,7.2,0.1524,71.3,0.00752039,128.713,128.65872979031155
500.0,2.7,0.1524,39.6,0.00294804,121.009,124.97991092572704
2000.0,0.0,0.0254,31.7,0.000439472,130.697,128.83619998061613
630.0,2.0,0.2286,55.5,0.00313525,126.842,125.77893080135175
1250.0,22.2,0.0254,71.3,0.0214178,140.987,126.14464127862804
200.0,9.9,0.1524,71.3,0.0193001,134.319,125.07468224556096
5000.0,0.0,0.3048,71.3,0.00266337,121.301,125.6238200555625
800.0,8.4,0.0508,31.7,0.00580776,128.246,126.96232930906817
800.0,9.5,0.0254,55.5,0.0043284,128.082,126.99641498675666
5000.0,12.3,0.1016,31.7,0.0418756,107.147,116.44759098335933
10000.0,0.0,0.3048,31.7,0.00331266,108.265,119.44390359433011
3150.0,17.4,0.0254,39.6,0.0172206,123.564,122.48215841367835
3150.0,2.7,0.1524,39.6,0.00294804,122.919,124.97991092572704
4000.0,22.2,0.0254,71.3,0.0214178,123.917,126.14464127862804
1600.0,7.3,0.2286,71.3,0.0104404,125.728,126.0190726138857
1250.0,3.3,0.1016,71.3,0.00202822,132.304,131.1311632859218
630.0,8.9,0.1016,39.6,0.0124596,131.92,123.53747972973909
500.0,19.7,0.0508,39.6,0.036484,128.444,119.1827813711043
20000.0,4.8,0.0254,55.5,0.000873218,121.284,126.97251347300535
3150.0,22.2,0.0254,39.6,0.0229028,120.856,121.51596779981801
4000.0,9.5,0.0254,71.3,0.00420654,134.236,131.22328315679002
5000.0,9.5,0.0254,39.6,0.00449821,125.044,124.59270101837247
20000.0,4.8,0.0254,71.3,0.000848633,119.708,132.25364651653362
10000.0,7.2,0.1524,71.3,0.00752039,110.313,128.65872979031155
630.0,9.9,0.1524,55.5,0.0208438,127.315,126.7678219290079
2500.0,2.7,0.1524,39.6,0.00294804,125.589,124.97991092572704
630.0,15.4,0.0508,31.7,0.0289853,124.685,120.89077868278117
1600.0,0.0,0.3048,71.3,0.00266337,127.591,125.6238200555625
5000.0,0.0,0.0508,31.7,0.000812164,133.23,128.2707497015816
3150.0,4.2,0.0508,39.6,0.00152689,133.587,125.21428428442947
1600.0,12.6,0.1524,71.3,0.0483159,120.534,117.21951008027543
1000.0,11.2,0.0508,39.6,0.0150478,132.43,122.98551078312059
3150.0,2.7,0.1524,71.3,0.00243851,127.054,130.22315800082305
1250.0,5.4,0.1524,39.6,0.00485029,127.117,124.6694942551042
6300.0,9.5,0.0254,31.7,0.00461377,120.726,127.74268511599209
2500.0,9.9,0.1524,31.7,0.0252785,114.729,119.51891307926924
1600.0,8.4,0.0508,31.7,0.00580776,129.296,126.96232930906817
400.0,5.4,0.1524,31.7,0.00525474,127.781,124.76016373137183
4000.0,3.0,0.3048,55.5,0.00452492,118.689,124.22613257585805
1000.0,0.0,0.2286,39.6,0.00253511,130.435,124.28802929868351
1000.0,0.0,0.1524,71.3,0.0015988,127.307,130.48193110048666
5000.0,1.5,0.3048,71.3,0.00336729,119.632,125.40652399149303
1600.0,17.4,0.0254,55.5,0.0165706,126.471,127.11032738920619
250.0,9.5,0.0254,31.7,0.00461377,120.136,127.74268511599209
4000.0,7.2,0.1524,71.3,0.00752039,119.343,128.65872979031155
400.0,9.9,0.1524,39.6,0.0233328,128.345,121.62609593014476
1000.0,0.0,0.0508,39.6,0.000791822,127.638,125.33460247958465
4000.0,0.0,0.2286,71.3,0.00214345,125.824,128.57690710192475
800.0,0.0,0.0508,71.3,0.000740478,130.96,132.082589868511
1600.0,9.9,0.1524,71.3,0.0193001,121.789,125.07468224556096
3150.0,0.0,0.3048,55.5,0.00283081,123.236,124.21171372930203
2000.0,7.2,0.1524,39.6,0.00909175,120.228,123.9762381559631
1250.0,15.4,0.0508,39.6,0.0282593,126.743,120.7309038514436
200.0,7.3,0.2286,55.5,0.0111706,135.234,125.85037345370304
1250.0,2.0,0.2286,39.6,0.00346574,128.257,124.13658847291259
1250.0,3.3,0.1016,31.7,0.00251435,134.022,126.75484181839465
315.0,19.7,0.0508,39.6,0.036484,129.864,119.1827813711043
