Inputs,"f(x,y)","f*(x,y)"
0.01,0.0100503,-0.5157
1.04,1.44609,-0.51595
1.73,2.38882,-0.5161
1.68,2.3267,-0.51609
0.76,1.02122,-0.515884
1.62,2.25086,-0.516077
0.24,0.271114,-0.515757
0.59,0.76243,-0.515843
1.55,2.1606,-0.516063
0.58,0.747404,-0.515841
0.39,0.47089,-0.515794
1.34,1.8782,-0.516017
1.03,1.43118,-0.515947
1.76,2.42563,-0.516106
1.65,2.28896,-0.516084
1.67,2.31415,-0.516088
1.6,2.22527,-0.516073
0.67,0.883628,-0.515862
1.42,1.98783,-0.516035
0.25,0.283768,-0.51576
1.51,2.10816,-0.516054
0.66,0.8684,-0.51586
1.28,1.79435,-0.516004
1.32,1.8504,-0.516013
1.22,1.70915,-0.515991
0.86,1.17423,-0.515908
0.37,0.443116,-0.515789
1.52,2.12133,-0.516056
0.99,1.37128,-0.515938
0.29,0.335392,-0.51577
0.26,0.296525,-0.515762
0.11,0.116387,-0.515725
1.91,2.60461,-0.516136
1.9,2.59294,-0.516134
1.33,1.86432,-0.516015
0.55,0.70254,-0.515833
1.31,1.83644,-0.516011
0.07,0.0725467,-0.515715
0.88,1.20473,-0.515912
1.69,2.3392,-0.516092
0.57,0.732413,-0.515838
1.8,2.47418,-0.516114
0.94,1.29587,-0.515926
0.7,0.929404,-0.515869
1.85,2.53402,-0.516124
1.24,1.73769,-0.515995
1.64,2.2763,-0.516081
0.45,0.555966,-0.515809
0.56,0.717457,-0.515836
0.4,0.484892,-0.515797
1.72,2.37647,-0.516098
1.89,2.58123,-0.516132
0.04,0.0408194,-0.515708
1.92,2.61625,-0.516137
0.08,0.0833406,-0.515718
0.31,0.361786,-0.515774
0.13,0.138976,-0.51573
0.17,0.185494,-0.51574
1.25,1.75191,-0.515997
0.95,1.311,-0.515929
