Inputs,"f(x,y)","f*(x,y)"
0.09,0.0942451,0.896782
1.63,2.2636,0.769625
1.22,1.70915,0.802627
1.89,2.58123,0.749182
1.82,2.49823,0.754646
1.98,2.68531,0.742204
0.7,0.929404,0.845546
0.3,0.348542,0.879084
0.06,0.0618624,0.899312
0.12,0.127626,0.894252
0.41,0.498968,0.869831
0.48,0.599381,0.863953
1.91,2.60461,0.747627
1.27,1.78024,0.798558
1.83,2.5102,0.753863
0.92,1.26556,0.827269
0.17,0.185494,0.890036
0.35,0.415663,0.874876
0.56,0.717457,0.857247
0.46,0.570378,0.865632
1.68,2.3267,0.765662
1.21,1.69482,0.803443
0.59,0.76243,0.854736
1.71,2.36409,0.763292
1.31,1.83644,0.795311
0.23,0.258562,0.884979
0.0,0.0,0.904373
1.56,2.17362,0.775197
1.96,2.66243,0.74375
1.5,2.09495,0.779994
1.33,1.86432,0.79369
1.06,1.47582,0.815724
1.32,1.8504,0.7945
1.73,2.38882,0.761714
1.35,1.89204,0.792071
1.61,2.23809,0.771214
0.28,0.322339,0.880768
1.25,1.75191,0.800184
1.59,2.21242,0.772806
0.87,1.18949,0.831409
1.76,2.42563,0.759353
0.37,0.443116,0.873194
1.74,2.40113,0.760926
1.93,2.62785,0.746075
0.6,0.777488,0.853899
0.91,1.25038,0.828096
0.67,0.883628,0.848049
1.08,1.50543,0.814081
0.34,0.402062,0.875717
0.75,1.0059,0.841379
1.05,1.46097,0.816547
0.2,0.221542,0.887507
1.53,2.13446,0.777593
0.85,1.15896,0.833067
0.05,0.051287,0.900156
0.38,0.456964,0.872353
0.72,0.959981,0.843878
0.26,0.296525,0.882452
1.14,1.59354,0.809162
0.74,0.99059,0.842211
