Inputs,"f(x,y)","f*(x,y)"
[ 2.11999989 -4.67999983],1.95075,2.08569
[ 2.5999999  -0.75999999],1.22875,1.33853
[-4.76000023 -1.96000004],1.9346,1.93154
[-0.60000002 -1.39999998],0.908188,1.14648
[-4.5999999   0.60000002],1.1125,1.18262
[-2.92000008  4.19999981],1.98323,1.97664
[-2.3599999   0.92000002],1.38615,1.38806
[ 1.63999999  2.75999999],1.86161,1.73108
[ 0.04 -5.  ],0.998405,0.985711
[-4.92000008  4.11999989],1.99484,2.0737
[ 2.27999997  2.51999998],1.94012,1.79023
[-0.44        4.84000015],1.03431,1.01364
[ 3.4000001   1.08000004],1.56893,1.55403
[ 1.79999995 -1.79999995],1.82605,1.70736
[ 4.36000013 -4.76000023],1.9953,1.99257
[-4.44000006 -3.24000001],1.98844,2.1276
[-2.11999989 -4.03999996],1.94909,2.00472
[ 4.84000015 -0.12      ],0.998388,1.16273
[ 0.44       -1.24000001],0.738881,0.936509
[ 3.55999994  3.96000004],1.98976,2.14075
[ 0.68000001 -2.44000006],1.14871,1.13475
[ 1.24000001 -3.72000003],1.69756,1.65215
[-0.28       -2.11999989],0.958938,0.999263
[-3.31999993  1.55999994],1.84738,1.83222
[-3.55999994 -2.20000005],1.95287,1.81728
[ 3.16000009 -0.60000002],1.1048,1.17733
[ 1.32000005 -0.44      ],0.788354,1.05806
[-0.51999998  3.88000011],1.06374,1.14638
[-3.4000001   1.24000001],1.69533,1.66591
[ 3.96000004  0.51999998],1.06408,1.27833
[-2.27999997 -4.28000021],1.96134,2.07114
[-4.28000021 -3.31999993],1.98887,2.124
[ 4.5999999   3.79999995],1.993,2.26205
[-0.68000001  4.03999996],1.17241,1.2573
[-4.84000015 -1.08000004],1.57454,1.78902
[-2.83999991 -3.48000002],1.97809,1.98167
[ 4.28000021  2.92000008],1.98346,2.10875
[-2.44000006 -1.15999997],1.61677,1.47729
