Inputs,"f(x,y)","f*(x,y)"
[ 1.72942674  1.82974315],1.81754,1.79649
[ 4.03353596  2.06774449],1.94437,1.93803
[ 1.04135871 -0.53707576],0.61725,0.780559
[-0.42157701  0.69787765],0.222344,0.79833
[ 2.54668045  2.13600159],1.93094,1.94482
[-1.05093241 -2.04341578],1.49527,1.37119
[-2.57916832  3.46099639],1.97098,1.95986
[ 1.82531619  3.92488694],1.91316,1.92775
[-0.15643162  2.51107025],0.976064,0.88356
[-1.32186699  1.76205862],1.6593,1.65316
[ 3.99657989  1.91444266],1.92681,1.92355
[-3.96286654 -2.50164151],1.97106,1.95646
[-0.71298492  1.33067381],0.963534,1.10937
[-4.28828669 -2.28316092],1.96156,1.95918
[ 0.89222229  1.3718797 ],1.16774,1.2738
[-1.20791757  0.31090578],0.689653,0.947285
[ 1.08652949 -2.60744834],1.56106,1.45907
[-2.93898249  3.57752705],1.98071,1.96774
[ 2.01692915  4.88184404],1.94126,1.94706
[-3.16489935  2.63747454],1.96988,1.95235
[ 1.06293869  3.58238387],1.5547,1.51624
[-0.50520444 -4.86549616],1.05938,1.18375
[ 1.90473735 -3.0639441 ],1.91817,1.88513
[-4.05780935  2.54545593],1.97306,1.98608
[-2.95023322 -1.83220422],1.90547,1.82483
[ 1.84352279 -1.60217118],1.78856,1.60458
[-1.60660064 -2.06689906],1.81755,1.54471
[ 0.02586159  0.20067118],0.00161941,0.19287
[-1.65653741 -3.27565694],1.87416,1.82891
[ 3.56318283 -3.54234934],1.98752,1.99119
[-0.2425352   3.36609197],0.995719,0.968459
[-1.87904906 -2.31399989],1.89204,1.71376
[-4.57209587 -4.49503183],1.99527,2.07314
[-3.02591252  1.49626255],1.82188,1.83015
[-1.81565952  0.12731455],0.916,0.892282
[ 4.42600393  1.14262164],1.62765,1.59769
[ 2.56061196  0.44866496],1.01621,0.952168
[ 3.45525742  3.11582804],1.98253,1.98728
[ 0.06218524 -1.83812916],0.919472,0.737807
[-1.96622181  0.11646818],0.937473,0.912819
[-2.09971166  3.71803308],1.94586,1.94083
[ 4.19570875  1.44269049],1.80924,1.78942
[ 0.1786487  -1.28316402],0.731548,0.612052
[ 1.51043129  1.45634139],1.65696,1.60121
[-1.86124551  3.82496786],1.91843,1.92272
[-3.30972791 -2.66551065],1.97231,1.95838
[ 0.15312786  1.09522319],0.590517,0.57964
[-4.64655781  4.51992226],1.99547,2.01432
[-2.60681963  0.15733114],0.979416,0.930271
[-0.39199561 -2.06308484],0.970755,0.905547
[ 0.72692478  2.08040881],1.1676,1.21996
[ 2.94410801  1.11249173],1.59188,1.54369
[ 1.41837335  3.80905128],1.79715,1.83807
[ 0.93249923 -3.09254813],1.41975,1.41626
[ 3.46325636 -4.34114313],1.99029,1.98295
[ 3.46369934  4.0030694 ],1.98922,1.98756
[-2.1741991  -4.38273239],1.95446,1.94488
[-0.41082856  1.19697452],0.700126,0.855297
[ 1.72857451  2.0677433 ],1.84741,1.83067
[ 3.52747846  0.63623166],1.13437,1.1528
[ 1.43896639 -1.57213295],1.6702,1.43698
[ 4.40960836 -1.52319062],1.84069,1.91144
[-2.37984967  2.18354464],1.92763,1.91265
[-2.48934269 -4.54611254],1.97228,1.97086
[ 2.54332066  2.8097949 ],1.96087,1.9585
[-3.18842649 -4.62263203],1.98823,2.0068
[-3.13332105 -4.90298462],1.988,2.01397
[ 3.50631881  2.60703135],1.97224,1.97743
[-1.44981718  2.98338246],1.80297,1.80563
[ 4.69110107  4.18411255],1.99469,2.01972
[ 4.96623898  3.54300404],1.99205,2.02749
[-0.67718595  3.77903819],1.16888,1.17967
[ 3.16827822 -0.0070177 ],0.990173,0.918602
[ 1.31110299  0.81937033],1.05785,1.16983
[-2.80661845  3.57463336],1.97805,1.96587
