Inputs,"f(x,y)","f*(x,y)"
[ 3.37516928  2.42371535  6.1927166   4.80952597  4.46249199],0.474393,0.651828
[ 5.32248545 -0.03334445  5.81482267  1.39044523  1.44030547],0.307298,0.485631
[ 5.02267504  2.87896752  5.09175968  5.6034193   0.25205833],0.359579,0.357654
[ 1.48207414  2.81817484  5.14418316 -0.04065937  3.80826235],0.45801,0.43669
[ 4.40971041  4.05023766  5.00228548  0.09405076  4.11070776],0.459187,0.495587
[ 3.47165585  5.24581861  4.96817875  2.48191905  0.04377584],0.432011,0.443065
[ 2.3167417   0.44456175  5.04781008  2.24459004  3.7125268 ],0.579073,0.549041
[-0.03836348  5.24214411 -0.04138083  5.63208675  2.15272641],0.27659,0.274804
[ 5.68728542  1.79284716  3.18863082  1.95797229  1.9253391 ],0.626762,0.506862
[ 0.70564097  2.70902014  0.10583707  1.14922678  3.84684658],0.437303,0.55025
[ 5.80012131  4.084548    2.10046577  5.38293457  0.85261834],0.398157,0.43163
[ 3.74137592  1.13694406  4.94410563  0.76254731  2.68153882],0.558417,0.728627
[ 4.29983425  2.84228158  3.42811227  4.05945206  1.64913046],1.01574,0.675032
[ 5.13884592  3.61012149  3.41113257  5.6776042   5.72260046],0.40489,0.497258
[ 3.96785307  5.84045029  6.05009651  3.06123209  3.57105422],0.423051,0.490876
[ 0.8203764   5.34047365  0.62779248  1.86998343  0.12054265],0.328686,0.53383
[ 5.8494935   3.53353643  1.66214502  5.04632044  4.91863251],0.4336,0.482143
[ 1.32610822  3.54428005  0.9233194   4.0368762  -0.20428644],0.420994,0.51168
[ 0.33435634  4.63356638  5.80088949  0.98328108  4.43908644],0.347738,0.350206
[ 2.88840747  2.92258787  3.29061866  6.06251287  2.2184186 ],0.662569,0.734214
[ 0.88341522  5.25609779  4.81491041  2.7641139   1.94487095],0.52541,0.450706
[ 1.85127139  3.9327693   2.95287299  4.38222694  1.76074934],0.940013,0.696734
[ 1.38283169  5.22506618  0.570041    2.25118518  0.64544433],0.406909,0.557035
[ 1.17170548  3.30642438  3.68169737  6.21575308  1.20176637],0.444919,0.480045
[ 3.04207635  5.19299698  3.99571872  5.59573841  4.18269444],0.528009,0.579805
[ 2.9926734   4.545084    3.79868364  0.21959661  3.68811917],0.616166,0.580812
[ 3.21244717  4.50253439  3.48812175  5.28838444  4.42393255],0.675434,0.656842
[ 1.76438403  3.66725254  3.11163807  4.16123247  0.56943488],0.70222,0.591581
[ 2.70342898  5.10618258  2.93363619  5.77753258  2.77124524],0.578189,0.503653
[ 3.36621904  0.81589985  1.94022858  5.88476324  5.5147686 ],0.389508,0.435959
[ 0.07407983  1.28806853  0.64754868  3.96967006  0.87951112],0.364133,0.459541
[ 2.51242805  5.77076292  2.6781826   5.47724724  1.44605899],0.463609,0.450149
[ 0.89438999 -0.13006268 -0.13178405  2.58265042  0.38119894],0.277229,0.575809
[-0.05169758  2.50708818  3.86898923  5.35440254 -0.07830298],0.329705,0.452285
[ 5.8839674   5.28822422 -0.13563189  5.95746183  1.62661612],0.256291,0.411979
[ 4.76547289  2.29522729  0.12853408  2.49103451  1.92572498],0.547285,0.563552
[ 3.43840933  1.89539063  0.35078204  4.01133919  4.06026649],0.641944,0.514079
[ 2.65355659  4.51541901  2.38344264  5.96862125  4.85756588],0.498506,0.496468
[ 6.17481422  5.79557848  4.47560883  5.98577213  3.13787627],0.294066,0.461466
[ 2.38332701  5.34534502  3.47311187  4.98101902  4.89379168],0.537183,0.563971
[ 6.04059362  3.14608932  3.56492949  2.03046751  4.31052876],0.57994,0.529408
[ 3.59408951  0.57012415  6.26231575  3.28254056  3.85580587],0.440292,0.516967
[ 0.89012545  2.30549598 -0.17698364  3.39793563  1.5382756 ],0.447986,0.481936
[ 1.74170995  4.03313828  4.56416416  0.94676179  1.9253037 ],0.646494,0.581012
[ 5.25595427  4.70730209  1.51877558  2.03082347  3.54798555],0.608353,0.491427
[ 4.8453908   0.66497934  3.87769842  5.39211273  1.85693192],0.461746,0.414994
[ 0.42907333  2.5900867   3.21178079  3.53533912  2.2456646 ],0.788758,0.75449
[ 5.77466583  6.28939152  0.17204288 -0.03987357  4.21431065],0.23679,0.223281
[ 4.23716211  5.76042843  2.01957393  1.86702323 -0.09594615],0.384907,0.43184
