Inputs,"f(x,y)","f*(x,y)"
[ -2.5999999   25.70000076],0.199618,2.19854
[-15.89999962  20.5       ],1.35797,2.06553
[ 33.40000153  -0.40000001],2.8645,1.99152
[ 28.79999924  21.79999924],2.12071,1.9252
[-29.5        -37.40000153],-0.0884955,2.00401
[-43.29999924 -40.09999847],0.0405981,2.15515
[ 14.19999981  25.39999962],0.745115,1.90205
[-21.         -25.89999962],2.04182,1.93639
[ 27.29999924 -17.70000076],3.56528,1.90927
[  4.9000001  30.5      ],3.21815,2.076
[ 11.         -2.5999999],1.72617,2.19522
[ 46.20000076 -10.69999981],3.9071,1.90443
[-29.29999924 -12.89999962],2.56948,2.12475
[ 43.90000153  23.        ],-0.0636372,1.98756
[-22.89999962   6.19999981],2.41619,1.98296
[-19.20000076 -11.        ],3.95665,2.25265
[-48.59999847  16.20000076],1.45609,1.85475
[-36.          47.20000076],3.22976,1.87733
[ 27.         -21.10000038],3.19435,1.87144
[-46.5        -10.19999981],0.676545,2.03788
[-42.5         27.70000076],1.50639,1.82669
[-23.89999962 -27.39999962],2.3128,1.96573
[  3.79999995 -10.80000019],3.87366,2.06234
[-28.70000076 -21.79999924],1.98796,2.15677
[ 39.79999924   6.69999981],0.780701,1.92589
[-47.5 -16.5],2.92544,2.06301
[ 1.29999995  9.30000019],2.94849,2.23133
[-18.20000076  -9.5       ],2.34167,2.22816
[-36.90000153 -36.40000153],2.3862,2.09139
[ 37.79999924   3.70000005],4.01543,1.90992
[ 38.5        -16.60000038],2.79957,2.0729
[-40.29999924  10.30000019],1.04316,1.77901
[ 48.5         11.30000019],3.08341,1.97129
[ 16.79999924  -6.5       ],2.50298,2.18822
[  7.4000001   18.70000076],0.513751,2.059
[-23.60000038  30.60000038],1.33226,1.95779
[ 46.59999847  -1.        ],1.17171,1.92919
[ 19.79999924  30.20000076],0.447516,1.92683
[-46.79999924 -20.29999924],3.99657,2.08565
[-33.40000153   1.        ],0.323544,2.03417
[ 21.79999924 -36.20000076],2.13407,1.77877
[-10.89999962  11.89999962],1.50499,2.14654
[ -3.4000001  -26.20000076],1.67213,1.89368
[ 38.09999847  40.59999847],3.09889,2.00542
[-35.79999924 -46.59999847],1.14387,2.05238
[-10.69999981  45.40000153],2.48793,1.9978
[ 42.20000076   7.4000001 ],2.17372,1.9368
[ -9.19999981 -40.59999847],1.27941,1.97418
[  6.         -17.39999962],2.77723,1.93718
[ 47.40000153  -0.30000001],2.7238,1.93415
[ 36.20000076 -36.70000076],3.12828,1.69281
[-34.79999924 -16.        ],1.65619,2.11359
[ 49.09999847   2.20000005],2.50749,1.94759
[ 32.79999924  11.        ],0.876104,1.91217
[ -5.69999981  46.40000153],2.9549,2.08113
[ 10.         -28.79999924],2.44083,1.81931
[-0.69999999  7.30000019],2.11472,2.26974
[  9.5 -24.5],2.36256,1.80652
[-49.90000153  44.40000153],1.0685,1.96418
[ 35.70000076  29.        ],2.00077,1.9673
[ -8.80000019  18.        ],1.68251,2.12337
[ 37.20000076  25.10000038],0.0501741,1.96867
[ 12.80000019 -47.20000076],-0.0376572,1.88567
[ 12.19999981 -33.09999847],0.31651,1.82277
[-23.5 -46. ],2.1312,2.02661
[ 19.39999962  39.29999924],2.08267,1.98193
[ 32.90000153  15.39999962],2.76512,1.92508
[-45.40000153 -33.40000153],1.57991,2.19656
[-43.70000076 -11.39999962],2.87557,2.05946
[-19.          42.20000076],0.617449,1.92992
[-37.70000076  20.10000038],1.44032,1.84365
[ -6.5999999  -12.39999962],2.23027,2.02762
[ 42.90000153 -10.39999962],3.45696,1.93898
[-0.1         8.60000038],3.14991,2.25479
[-29.60000038 -16.29999924],2.74585,2.21563
[-14.  -15.5],3.04172,2.01011
[ 45.59999847  40.09999847],0.562342,2.03287
[-40.5         13.30000019],3.0278,1.75544
[ 41.09999847 -24.39999962],2.4982,1.83352
[-34.59999847 -35.        ],4.05009,2.06866
[  3.5        -27.89999962],4.0104,1.88095
[  5.5999999  -30.79999924],1.8527,1.87803
[ 29.20000076  32.20000076],0.278589,1.95042
[ 13.10000038  -4.0999999 ],3.55954,2.19444
[-32.09999847   7.5999999 ],2.84277,1.85821
[  7.0999999 -27.       ],1.03094,1.83798
[-33.          -9.89999962],1.38273,2.11998
[ 41.5         24.29999924],2.0494,1.98235
[ -2.9000001  -29.39999962],0.966001,1.90828
[ 18.          17.79999924],3.70738,1.87781
[-25.29999924  36.40000153],1.6031,1.91226
[-20.70000076  27.        ],1.75572,1.99713
[-32.         -32.79999924],0.266213,2.04457
[ 32.70000076 -35.20000076],4.05489,1.70815
[ 16.89999962 -19.29999924],2.05687,1.93152
[-39.29999924  34.79999924],2.58068,1.77977
[-47.79999924 -21.5       ],1.36969,2.10395
[ 47.5        -41.59999847],0.880258,1.67772
[  5.69999981 -16.10000038],3.41534,1.96223
[-37.40000153 -16.39999962],1.34605,2.07815
[-49.09999847  39.59999847],3.71156,2.02045
[-22.29999924 -11.80000019],2.14956,2.21953
[  7.69999981 -13.69999981],0.192877,2.01602
[-47.   37.5],1.26788,1.96471
[ 28.60000038 -23.20000076],3.55481,1.85454
[-6.0999999  -3.20000005],3.78048,2.26745
[-19.5        -24.60000038],1.03539,1.92257
[ 16.5        -33.20000076],2.14139,1.79907
[-41.79999924   9.39999962],2.2363,1.79046
[-31.20000076 -49.09999847],1.08457,2.05578
[  5.19999981  39.        ],1.32073,2.03009
[ 15.30000019 -20.70000076],3.34655,1.89886
[-28.20000076  25.20000076],-0.0360032,1.87738
[-30.79999924  11.10000038],0.0504702,1.88188
[-22.39999962 -38.5       ],1.58495,1.98821
[-40.09999847  12.39999962],1.19197,1.7615
[ 22.79999924  31.5       ],1.78787,1.93245
[-28.29999924   0.40000001],1.33504,2.0771
[-14.19999981 -21.29999924],2.69263,1.88972
[-29.20000076 -13.89999962],3.42073,2.15487
[ 29.79999924  18.10000038],-0.0817263,1.92126
[-28.60000038  48.79999924],2.93427,1.92923
[-10.39999962  -9.30000019],1.82593,2.18629
[-44.79999924 -29.70000076],3.17601,2.21178
[-4.4000001  5.4000001],1.08183,2.22403
[  3.29999995 -37.70000076],0.79698,1.93636
[ 34.5         35.59999847],1.41972,1.97918
[ 10.60000038 -47.70000076],3.50508,1.92579
[-12.69999981   5.5       ],1.42548,2.12752
[ -2.5         45.09999847],0.522485,2.11039
[-31.39999962  -7.30000019],1.86479,2.12011
[ 32.          22.20000076],2.98393,1.94111
[-15.10000038   4.19999981],0.540725,2.10511
[-13.          -6.69999981],1.77324,2.24242
