Inputs,"f(x,y)","f*(x,y)"
[-43.04334259  20.95154762],0.808443,2.03212
[ 22.44330597  16.24994087],0.400899,2.0386
[-12.32154465  12.22285271],2.07548,2.15423
[-24.80018234 -33.07434082],2.73241,1.97551
[-10.35939884   6.14333057],0.859824,2.17592
[-48.71811676   5.30270243],0.800712,2.05459
[ -1.56515336 -47.3839798 ],3.84742,2.07158
[ 15.53819942  37.21021271],2.18481,1.96412
[-19.83397865  38.77470779],1.72763,2.03391
[-28.13973045  14.52347374],1.9499,2.04197
[ 10.37839031  22.0948658 ],2.34953,2.07756
[-18.44745064 -37.37363052],1.70157,1.97676
[-44.52984238  39.66296005],3.93762,2.0836
[-20.90655899  48.53000259],2.41504,2.06666
[ 27.65137291  42.4534111 ],3.42087,1.99157
[ 26.21715927 -25.82521629],3.35773,1.86686
[ 11.38337708  42.07067108],2.06156,1.98538
[ 29.06538582 -36.97665787],2.85598,1.92465
[-23.22103119 -11.7989502 ],2.15013,2.15849
[-46.4123497   4.0970149],0.67584,2.044
[ 36.33824539  -8.81110954],2.82904,1.86989
[-41.27114868  36.37990189],1.75459,2.06763
[ 21.35287857  21.47712898],2.24439,2.04519
[ 39.85299683  30.33058167],0.883141,2.04128
[ 14.85573864  -9.16888905],1.39569,1.88321
[ 42.9164505  40.7974472],1.29755,2.01834
[ 28.08077049 -32.87239075],1.40725,1.8878
[-21.7971344  -25.01821709],3.87861,1.99122
[  0.84797919 -22.90890121],2.92329,1.9852
[ 24.48353195 -38.45687866],1.78417,1.93591
[-47.21298981  25.24918938],3.33121,2.0539
[-25.89897537 -41.50302505],2.86332,1.9821
[ 33.49872208  17.88033676],2.01786,1.96855
[-48.26345825 -35.04941559],1.64018,2.07429
[-43.15723038 -27.40068817],2.70908,2.11286
[  0.1524034  -42.12249374],1.84181,2.048
[-18.72903252 -24.55413246],2.23993,2.01783
[-48.16162872 -25.25141144],3.52391,2.21274
[ 37.56666183  39.78949738],3.73797,2.00761
[ 31.04184151 -11.69351482],1.11834,1.85947
[-41.47386551  21.52715111],2.22887,2.03051
[-0.61291343 -1.44492662],3.92533,1.94507
[-40.54917145 -21.42860603],2.02517,2.15916
[ 18.12820816   6.98080111],2.11212,1.95593
[ 42.66669846   6.54458332],3.59136,1.90854
[ 44.64897919  -1.83662307],1.08252,1.89831
[ 38.37896347 -39.15940857],2.80358,1.94461
[ -7.17916107 -31.15765381],2.22425,2.01579
[ 32.47550964 -34.12547302],1.5518,1.88801
[  1.56151378 -16.81937981],1.75755,1.98824
[-48.09850693   8.96886444],3.64068,2.04729
[ 28.8399086    9.90374088],1.3664,1.94273
[-6.36190271 -7.28805971],1.90771,1.9686
[-23.30346489 -26.53561401],1.92656,1.97312
[-22.55535507  47.35910034],2.85261,2.06563
[ 17.33879089 -14.26074028],1.38216,1.88023
[-28.5722599 -13.9495039],3.26494,2.16674
[-41.4905777    8.07262897],1.58266,2.02257
[  7.46503115  27.1148777 ],1.16795,2.05048
[-24.39458084  42.39321899],3.98477,2.05285
[ 25.69020462 -40.04997253],3.85347,1.95375
[-38.83277893 -13.77422142],3.54599,2.13655
[-16.01306534  15.92065334],0.00293031,2.10989
[ 37.07570267  -7.4833436 ],1.7057,1.87521
[ 17.03774261   3.81789613],0.182161,1.95259
[ -7.94094086 -46.45332336],3.0172,2.07887
[ 15.04614353 -11.64457035],0.889922,1.88383
[  1.71568787 -15.82094765],1.06842,2.00567
[ -9.12855339  10.92568874],1.84181,2.17872
[-27.24431992  36.00978851],2.64241,2.03721
[-16.86388397 -13.1620636 ],2.67569,2.04364
[ 14.01210594 -40.44749832],2.94527,1.98401
[ 11.71296024 -37.6484375 ],2.24141,1.98504
[-11.61795521 -16.07167435],3.35692,2.07159
[ -0.51508421 -28.53434181],1.60713,2.00851
[  3.72067642  34.49491882],1.47731,1.99259
[  4.07642603  10.91106892],3.31747,2.10374
[-45.6798172   35.72385406],1.98047,2.07647
[-12.72094822   4.26395369],2.767,2.1594
[-46.89896011  37.54409027],3.23528,2.08393
[ 41.4784317  -24.47247314],1.72254,1.87269
[-24.5781002  -15.54986763],0.954458,2.1084
[ -1.55816102  16.68865013],2.55457,2.14584
[-39.60385513  29.45174789],1.84771,2.04632
[-39.30757141  20.56480598],2.75726,2.023
[-3.40105343  3.31909013],1.34773,2.07444
[-14.13435841 -30.30520058],3.99814,1.96475
[-48.25038147  27.89284897],1.90833,2.06298
[ 23.7025795    2.47228551],2.14906,1.89478
[-30.01081276  -4.14233398],1.41055,2.15996
[  5.06113768  44.34467316],0.52924,2.00321
[ 46.63952255   1.63240373],2.06152,1.91137
