x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
5000.0,2.7,0.1524,71.3,0.00243851,124.364,125.111
1600.0,8.4,0.0508,31.7,0.00580776,129.296,131.03
200.0,9.9,0.1524,71.3,0.0193001,134.319,126.161
315.0,0.0,0.2286,39.6,0.00253511,121.055,123.172
5000.0,7.3,0.2286,71.3,0.0104404,115.298,115.089
400.0,7.3,0.2286,55.5,0.0111706,135.924,127.937
2500.0,0.0,0.1016,55.5,0.00131983,133.04,132.145
400.0,12.3,0.1016,55.5,0.0368233,136.414,127.707
315.0,0.0,0.3048,31.7,0.00331266,122.765,125.194
2000.0,0.0,0.0254,31.7,0.000439472,130.697,129.901
1250.0,9.9,0.1524,55.5,0.0208438,121.635,124.823
1250.0,3.0,0.3048,31.7,0.00529514,124.838,121.561
800.0,17.4,0.0254,55.5,0.0165706,123.091,129.845
6300.0,9.9,0.1524,55.5,0.0208438,110.555,111.285
2500.0,0.0,0.1016,71.3,0.00121072,132.595,132.369
315.0,9.5,0.0254,31.7,0.00461377,122.766,118.495
1600.0,22.2,0.0254,71.3,0.0214178,131.817,123.248
12500.0,0.0,0.1524,55.5,0.00172668,117.093,114.965
6300.0,9.9,0.1524,31.7,0.0252785,108.689,107.855
200.0,12.3,0.1016,39.6,0.0408268,128.545,125.202
6300.0,12.6,0.1524,39.6,0.0584113,103.38,98.85
12500.0,0.0,0.3048,71.3,0.00266337,112.241,108.686
630.0,3.0,0.3048,31.7,0.00529514,128.698,126.305
500.0,5.4,0.1524,31.7,0.00525474,129.681,126.581
1000.0,9.5,0.0254,31.7,0.00461377,131.346,131.718
4000.0,15.6,0.1016,39.6,0.0528487,106.604,105.68
630.0,4.0,0.3048,71.3,0.00497773,131.615,128.318
8000.0,0.0,0.3048,71.3,0.00266337,117.151,112.166
1600.0,4.8,0.0254,55.5,0.000873218,121.474,129.717
1000.0,7.3,0.2286,31.7,0.0132672,119.099,123.327
400.0,5.4,0.1524,55.5,0.00433288,126.807,126.104
2000.0,1.5,0.3048,39.6,0.00392107,122.101,120.114
4000.0,11.2,0.0508,39.6,0.0150478,115.52,121.032
2000.0,4.2,0.0508,71.3,0.00142788,129.848,130.693
1000.0,7.2,0.1524,39.6,0.00909175,128.338,129.341
