x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
10000.0,0.0,0.2286,71.3,0.00214345,118.134,112.257
1250.0,0.0,0.3048,71.3,0.00266337,125.951,128.66
315.0,12.6,0.1524,71.3,0.0483159,128.484,123.216
1250.0,7.2,0.1524,39.6,0.00909175,122.428,125.766
3150.0,19.7,0.0508,71.3,0.0341183,116.225,115.802
1000.0,4.8,0.0254,31.7,0.000930789,125.348,129.178
500.0,6.7,0.1016,39.6,0.00578076,130.955,125.86
250.0,5.3,0.2286,39.6,0.00614329,127.011,124.914
1250.0,2.7,0.1524,39.6,0.00294804,130.829,127.95
500.0,0.0,0.2286,31.7,0.0027238,126.675,123.824
2000.0,0.0,0.2286,39.6,0.00253511,125.305,122.052
6300.0,3.3,0.1016,71.3,0.00202822,124.904,122.371
630.0,4.0,0.2286,55.5,0.0042862,129.964,129.304
2000.0,9.9,0.1524,31.7,0.0252785,116.859,116.125
2000.0,6.7,0.1016,71.3,0.00478288,134.568,126.567
630.0,1.5,0.3048,39.6,0.00392107,128.311,127.976
3150.0,12.3,0.1016,39.6,0.0408268,113.055,114.428
5000.0,9.5,0.0254,71.3,0.00420654,131.186,124.46
800.0,17.4,0.0254,71.3,0.016104,124.276,126.264
500.0,7.3,0.2286,55.5,0.0111706,133.174,127.295
6300.0,4.8,0.0254,55.5,0.000873218,135.164,124.985
10000.0,4.2,0.0508,71.3,0.00142788,121.238,119.593
2000.0,0.0,0.1524,71.3,0.0015988,128.647,129.063
6300.0,22.2,0.0254,71.3,0.0214178,123.127,107.536
630.0,12.7,0.0254,71.3,0.0121808,128.878,129.485
315.0,7.3,0.2286,31.7,0.0132672,130.239,123.077
5000.0,5.4,0.1524,55.5,0.00433288,118.757,117.718
4000.0,17.4,0.0254,71.3,0.016104,125.586,118.726
4000.0,15.4,0.0508,39.6,0.0282593,118.113,113.461
200.0,0.0,0.3048,39.6,0.00310138,118.129,122.043
500.0,4.0,0.2286,39.6,0.00473801,127.039,127.395
8000.0,4.0,0.2286,71.3,0.00400603,112.848,112.662
500.0,22.2,0.0254,39.6,0.0229028,129.776,112.794
3150.0,0.0,0.1016,71.3,0.00121072,131.955,131.937
2000.0,0.0,0.1524,55.5,0.00172668,129.673,127.764
500.0,3.0,0.3048,31.7,0.00529514,127.548,125.011
6300.0,7.3,0.2286,55.5,0.0111706,111.534,111.017
10000.0,0.0,0.1524,55.5,0.00172668,119.253,116.352
800.0,1.5,0.3048,71.3,0.00336729,127.122,129.42
3150.0,12.6,0.1524,71.3,0.0483159,113.334,114.827
1600.0,7.2,0.1524,39.6,0.00909175,120.058,122.214
6300.0,17.4,0.0254,71.3,0.016104,119.916,112.517
1250.0,0.0,0.0508,71.3,0.000740478,128.56,126.818
315.0,3.0,0.3048,31.7,0.00529514,123.118,123.893
250.0,7.3,0.2286,31.7,0.0132672,130.089,123.083
315.0,9.5,0.0254,31.7,0.00461377,122.766,121.698
3150.0,5.4,0.1524,39.6,0.00485029,119.137,120.371
2000.0,3.3,0.1016,55.5,0.002211,133.649,127.924
1600.0,2.0,0.2286,31.7,0.00372371,125.797,120.968
2500.0,7.3,0.2286,71.3,0.0104404,122.088,118.151
1600.0,5.4,0.1524,55.5,0.00433288,130.567,126.53
1250.0,0.0,0.2286,31.7,0.0027238,128.805,125.442
250.0,9.5,0.0254,31.7,0.00461377,120.136,120.045
1000.0,9.5,0.0254,31.7,0.00461377,131.346,128.104
200.0,9.5,0.0254,31.7,0.00461377,119.146,120.153
2500.0,8.4,0.0508,55.5,0.00544854,131.542,126.438
5000.0,3.0,0.3048,39.6,0.00495741,115.792,109.252
1600.0,4.0,0.2286,31.7,0.00509068,125.229,120.032
5000.0,9.9,0.1524,71.3,0.0193001,114.569,114.587
2500.0,0.0,0.1524,39.6,0.00193287,126.863,126.431
1000.0,5.4,0.1524,39.6,0.00485029,130.507,128.137
2000.0,8.4,0.0508,31.7,0.00580776,127.686,124.446
10000.0,0.0,0.0254,55.5,0.00041229,134.563,124.721
1000.0,6.7,0.1016,55.5,0.0052139,137.233,129.06
10000.0,0.0,0.0508,55.5,0.00076193,127.636,123.041
3150.0,8.9,0.1016,39.6,0.0124596,119.35,119.803
800.0,8.4,0.0508,31.7,0.00580776,128.246,127.614
500.0,4.8,0.0254,39.6,0.000907475,116.366,120.527
200.0,7.3,0.2286,55.5,0.0111706,135.234,126.959
1600.0,3.3,0.1016,31.7,0.00251435,133.402,125.954
20000.0,4.8,0.0254,55.5,0.000873218,121.284,108.835
250.0,17.4,0.0254,31.7,0.0176631,116.956,122.482
1000.0,0.0,0.3048,71.3,0.00266337,125.201,129.342
2000.0,22.2,0.0254,71.3,0.0214178,127.197,118.21
315.0,4.0,0.3048,39.6,0.00579636,126.843,123.692
