x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
6300.0,0.0,0.2286,39.6,0.00253511,117.465,104.436
2500.0,15.4,0.0508,31.7,0.0289853,119.945,103.031
315.0,7.3,0.2286,55.5,0.0111706,136.284,117.655
1250.0,8.4,0.0508,55.5,0.00544854,132.252,126.206
3150.0,5.3,0.2286,71.3,0.0051942,123.12,146.494
630.0,15.6,0.1016,39.6,0.0528487,118.084,118.72
2000.0,9.9,0.1524,39.6,0.0233328,117.925,109.791
1250.0,15.6,0.1016,71.3,0.0437259,123.178,152.086
2500.0,22.2,0.0254,39.6,0.0229028,121.306,117.709
400.0,0.0,0.2286,55.5,0.00229336,121.66,112.608
3150.0,5.4,0.1524,39.6,0.00485029,119.137,106.559
1600.0,12.3,0.1016,39.6,0.0408268,117.875,110.768
200.0,17.4,0.0254,39.6,0.0172206,114.044,111.377
2000.0,4.0,0.2286,55.5,0.0042862,124.254,125.771
12500.0,0.0,0.2286,71.3,0.00214345,117.624,145.121
3150.0,9.9,0.1524,71.3,0.0193001,116.849,148.939
4000.0,2.0,0.2286,31.7,0.00372371,120.527,95.6595
4000.0,2.0,0.2286,55.5,0.00313525,122.232,124.788
2500.0,0.0,0.0254,55.5,0.00041229,130.073,119.492
3150.0,12.3,0.1016,31.7,0.0418756,110.307,101.571
250.0,7.3,0.2286,39.6,0.0123481,131.889,104.783
800.0,6.7,0.1016,55.5,0.0052139,135.953,126.364
1600.0,4.0,0.2286,71.3,0.00400603,129.468,144.987
315.0,9.9,0.1524,39.6,0.0233328,128.595,109.418
2500.0,0.0,0.3048,71.3,0.00266337,125.571,143.293
3150.0,0.0,0.1016,71.3,0.00121072,131.955,140.245
8000.0,0.0,0.1524,31.7,0.00209405,117.957,94.0679
315.0,15.4,0.0508,71.3,0.0264269,126.195,134.472
4000.0,2.0,0.2286,39.6,0.00346574,120.227,105.328
6300.0,3.0,0.3048,55.5,0.00452492,115.679,127.502
4000.0,9.5,0.0254,55.5,0.0043284,131.582,127.513
2000.0,0.0,0.1016,31.7,0.00150092,133.153,91.429
630.0,12.7,0.0254,71.3,0.0121808,128.878,144.233
400.0,17.4,0.0254,55.5,0.0165706,115.461,129.985
5000.0,15.4,0.0508,71.3,0.0264269,119.135,152.258
800.0,12.7,0.0254,39.6,0.0130253,130.217,109.627
4000.0,0.0,0.2286,31.7,0.0027238,122.035,94.067
250.0,4.0,0.2286,31.7,0.00509068,120.189,95.8404
1000.0,15.6,0.1016,71.3,0.0437259,124.438,153.512
6300.0,17.4,0.0254,55.5,0.0165706,114.861,134.504
2000.0,6.7,0.1016,31.7,0.00592927,120.446,96.7639
630.0,7.2,0.1524,39.6,0.00909175,133.198,108.101
6300.0,8.9,0.1016,71.3,0.0103088,117.253,148.291
400.0,15.6,0.1016,71.3,0.0437259,134.058,139.154
1000.0,5.4,0.1524,55.5,0.00433288,132.127,125.364
2500.0,17.4,0.0254,71.3,0.016104,126.746,152.684
4000.0,17.4,0.0254,31.7,0.0176631,121.996,104.675
800.0,9.5,0.0254,71.3,0.00420654,127.206,147.655
400.0,0.0,0.2286,31.7,0.0027238,123.635,97.4718
4000.0,12.3,0.1016,31.7,0.0418756,108.407,101.83
1250.0,5.4,0.1524,31.7,0.00525474,123.991,96.312
1600.0,9.5,0.0254,55.5,0.0043284,133.062,126.783
315.0,5.3,0.2286,39.6,0.00614329,129.691,105.167
4000.0,12.3,0.1016,71.3,0.0337792,118.018,150.296
630.0,0.0,0.1524,39.6,0.00193287,124.403,101.665
1250.0,12.3,0.1016,39.6,0.0408268,121.165,110.661
500.0,17.4,0.0254,71.3,0.016104,119.806,144.282
800.0,0.0,0.1016,39.6,0.00146332,128.401,100.732
4000.0,4.0,0.3048,71.3,0.00497773,119.535,146.935
3150.0,0.0,0.2286,55.5,0.00229336,125.16,122.937
2500.0,8.9,0.1016,71.3,0.0103088,123.623,147.133
630.0,6.7,0.1016,55.5,0.0052139,133.023,128.287
1000.0,5.4,0.1524,39.6,0.00485029,130.507,105.905
630.0,8.4,0.0508,55.5,0.00544854,126.152,129.488
8000.0,0.0,0.0254,71.3,0.000400682,129.867,140.504
800.0,17.4,0.0254,55.5,0.0165706,123.091,137.144
4000.0,22.2,0.0254,39.6,0.0229028,119.646,118.165
800.0,0.0,0.1524,55.5,0.00172668,126.713,121.216
630.0,12.3,0.1016,39.6,0.0408268,121.315,112.651
1600.0,0.0,0.3048,31.7,0.00331266,122.365,94.5536
5000.0,0.0,0.2286,71.3,0.00214345,124.304,142.837
500.0,17.4,0.0254,31.7,0.0176631,127.676,117.692
1000.0,0.0,0.0508,71.3,0.000740478,129.45,138.779
10000.0,0.0,0.0254,71.3,0.000400682,130.787,141.114
4000.0,9.5,0.0254,39.6,0.00449821,127.864,108.054
500.0,17.4,0.0254,55.5,0.0165706,119.621,134.234
400.0,4.0,0.3048,39.6,0.00579636,128.633,108.458
1250.0,0.0,0.3048,71.3,0.00266337,125.951,142.913
630.0,8.9,0.1016,71.3,0.0103088,138.423,140.948
2000.0,0.0,0.1524,31.7,0.00209405,128.907,92.2407
315.0,15.6,0.1016,71.3,0.0437259,133.808,135.543
500.0,9.5,0.0254,39.6,0.00449821,123.894,114.749
2500.0,0.0,0.1016,55.5,0.00131983,133.04,120.71
1000.0,3.0,0.3048,55.5,0.00452492,129.329,125.888
500.0,2.0,0.2286,31.7,0.00372371,126.677,95.3475
500.0,4.0,0.2286,71.3,0.00400603,126.758,131.645
315.0,7.3,0.2286,31.7,0.0132672,130.239,102.521
315.0,12.3,0.1016,55.5,0.0368233,135.674,121.577
4000.0,15.4,0.0508,55.5,0.0271925,120.92,132.616
800.0,12.3,0.1016,39.6,0.0408268,122.315,110.524
4000.0,0.0,0.3048,55.5,0.00283081,121.106,124.413
4000.0,19.7,0.0508,71.3,0.0341183,113.045,155.377
500.0,0.0,0.3048,55.5,0.00283081,126.416,118.076
1250.0,8.4,0.0508,39.6,0.00566229,131.205,106.746
1000.0,15.4,0.0508,39.6,0.0282593,127.893,112.243
1000.0,2.7,0.1524,71.3,0.00243851,128.774,142.822
4000.0,0.0,0.3048,31.7,0.00331266,118.145,95.2846
20000.0,0.0,0.0254,55.5,0.00041229,121.933,142.23
3150.0,2.0,0.2286,55.5,0.00313525,123.742,124.529
630.0,6.7,0.1016,39.6,0.00578076,133.355,106.813
250.0,8.9,0.1016,71.3,0.0103088,134.533,124.804
6300.0,15.6,0.1016,39.6,0.0528487,104.204,114.826
10000.0,2.7,0.1524,39.6,0.00294804,112.589,106.496
1000.0,4.2,0.0508,39.6,0.00152689,125.647,103.326
800.0,3.0,0.3048,31.7,0.00529514,128.708,96.6987
315.0,8.9,0.1016,71.3,0.0103088,136.583,127.566
5000.0,0.0,0.1016,39.6,0.00146332,126.021,102.011
12500.0,2.7,0.1524,71.3,0.00243851,113.034,146.054
200.0,9.9,0.1524,55.5,0.0208438,131.955,114.642
1600.0,3.3,0.1016,39.6,0.00245138,133.071,103.604
315.0,11.2,0.0508,39.6,0.0150478,128.99,109.322
4000.0,8.4,0.0508,55.5,0.00544854,122.612,127.043
1600.0,2.7,0.1524,39.6,0.00294804,130.049,103.937
4000.0,5.4,0.1524,71.3,0.00401199,121.431,145.615
1600.0,5.4,0.1524,71.3,0.00401199,133.241,144.884
2000.0,7.3,0.2286,55.5,0.0111706,120.354,128.399
500.0,4.0,0.2286,39.6,0.00473801,127.039,111.485
4000.0,1.5,0.3048,39.6,0.00392107,117.741,106.148
1250.0,9.5,0.0254,71.3,0.00420654,131.656,146.013
1600.0,8.9,0.1016,71.3,0.0103088,128.763,146.859
6300.0,0.0,0.0508,31.7,0.000812164,130.34,91.9269
2500.0,12.3,0.1016,31.7,0.0418756,110.317,101.373
10000.0,2.0,0.2286,71.3,0.00293031,113.086,145.952
2000.0,1.5,0.3048,39.6,0.00392107,122.101,105.538
5000.0,22.2,0.0254,39.6,0.0229028,118.816,118.47
315.0,0.0,0.2286,31.7,0.0027238,120.595,93.8606
630.0,8.4,0.0508,39.6,0.00566229,126.045,107.491
800.0,12.7,0.0254,71.3,0.0121808,130.348,151.455
6300.0,0.0,0.1524,71.3,0.0015988,125.427,142.016
1000.0,2.0,0.2286,39.6,0.00346574,129.147,104.415
1250.0,7.2,0.1524,39.6,0.00909175,122.428,107.414
800.0,15.4,0.0508,71.3,0.0264269,131.515,155.077
500.0,8.4,0.0508,39.6,0.00566229,122.905,113.853
5000.0,4.2,0.0508,71.3,0.00142788,132.828,143.341
12500.0,0.0,0.3048,39.6,0.00310138,109.619,107.542
1000.0,9.5,0.0254,39.6,0.00449821,130.374,107.14
5000.0,4.8,0.0254,71.3,0.000848633,135.468,143.413
4000.0,0.0,0.3048,71.3,0.00266337,123.061,143.75
800.0,15.4,0.0508,39.6,0.0282593,128.423,112.454
1250.0,19.7,0.0508,39.6,0.036484,118.634,115.742
800.0,4.8,0.0254,39.6,0.000907475,120.766,103.337
630.0,15.4,0.0508,71.3,0.0264269,129.645,147.855
1250.0,7.3,0.2286,31.7,0.0132672,120.509,99.0419
6300.0,3.3,0.1016,55.5,0.002211,123.839,124.495
5000.0,2.0,0.2286,55.5,0.00313525,120.472,125.092
2500.0,4.0,0.2286,71.3,0.00400603,124.338,145.261
1000.0,9.9,0.1524,39.6,0.0233328,123.835,109.487
630.0,2.0,0.2286,71.3,0.00293031,127.356,134.798
400.0,5.4,0.1524,71.3,0.00401199,124.121,127.836
6300.0,3.0,0.3048,39.6,0.00495741,114.042,108.042
2500.0,7.3,0.2286,55.5,0.0111706,118.994,128.551
200.0,12.3,0.1016,71.3,0.0337792,130.588,126.736
1250.0,12.3,0.1016,55.5,0.0368233,124.214,130.121
500.0,7.3,0.2286,71.3,0.0104404,136.798,135.562
800.0,1.5,0.3048,39.6,0.00392107,128.831,105.173
400.0,12.6,0.1524,71.3,0.0483159,127.094,136.419
1250.0,3.0,0.3048,31.7,0.00529514,124.838,96.8358
16000.0,2.7,0.1524,71.3,0.00243851,110.364,147.12
2000.0,4.8,0.0254,55.5,0.000873218,125.054,123.162
200.0,11.2,0.0508,39.6,0.0150478,125.01,104.436
315.0,4.0,0.2286,31.7,0.00509068,123.609,98.6018
500.0,15.6,0.1016,39.6,0.0528487,115.304,123.253
315.0,9.9,0.1524,71.3,0.0193001,135.459,129.574
1000.0,9.9,0.1524,55.5,0.0208438,124.665,128.947
8000.0,0.0,0.1016,39.6,0.00146332,122.341,102.925
1600.0,12.3,0.1016,71.3,0.0337792,124.748,149.565
1000.0,12.7,0.0254,39.6,0.0130253,130.947,109.688
