x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
250.0,12.3,0.1016,39.6,0.0408268,129.675,122.936
10000.0,0.0,0.0254,71.3,0.000400682,130.787,119.713
1600.0,1.5,0.3048,39.6,0.00392107,122.211,125.27
800.0,3.3,0.1016,31.7,0.00251435,131.362,126.855
6300.0,0.0,0.3048,71.3,0.00266337,119.541,122.446
1000.0,2.0,0.2286,55.5,0.00313525,129.002,129.356
800.0,3.3,0.1016,71.3,0.00202822,131.074,131.147
2000.0,9.5,0.0254,71.3,0.00420654,134.976,128.171
16000.0,1.5,0.3048,71.3,0.00336729,106.582,115.205
3150.0,4.0,0.2286,71.3,0.00400603,124.108,124.258
1250.0,6.7,0.1016,55.5,0.0052139,136.883,128.298
5000.0,0.0,0.0254,55.5,0.00041229,135.803,122.983
200.0,17.4,0.0254,39.6,0.0172206,114.044,122.808
630.0,6.7,0.1016,55.5,0.0052139,133.023,128.63
12500.0,4.0,0.3048,71.3,0.00497773,107.405,117.503
20000.0,0.0,0.0254,71.3,0.000400682,123.217,116.398
8000.0,0.0,0.0508,39.6,0.000791822,128.518,120.409
2500.0,4.2,0.0508,71.3,0.00142788,131.978,127.211
4000.0,11.2,0.0508,71.3,0.014072,122.471,122.937
1600.0,4.0,0.2286,71.3,0.00400603,129.468,129.627
2500.0,3.0,0.3048,55.5,0.00452492,122.439,124.529
4000.0,2.7,0.1524,39.6,0.00294804,121.889,123.063
1250.0,4.0,0.3048,71.3,0.00497773,129.395,130.329
10000.0,0.0,0.0254,31.7,0.000439472,134.227,118.599
6300.0,15.4,0.0508,71.3,0.0264269,115.215,120.818
5000.0,12.6,0.1524,39.6,0.0584113,104.13,121.292
1000.0,9.9,0.1524,39.6,0.0233328,123.835,126.709
630.0,0.0,0.1016,55.5,0.00131983,126.17,129.35
2000.0,3.3,0.1016,55.5,0.002211,133.649,126.688
250.0,12.7,0.0254,39.6,0.0130253,121.547,122.899
315.0,7.3,0.2286,55.5,0.0111706,136.284,125.739
250.0,12.3,0.1016,55.5,0.0368233,133.294,125.607
12500.0,0.0,0.1016,55.5,0.00131983,119.91,117.513
6300.0,15.6,0.1016,39.6,0.0528487,104.204,120.028
3150.0,0.0,0.0254,39.6,0.000428464,133.276,123.95
1000.0,0.0,0.3048,71.3,0.00266337,125.201,131.291
10000.0,3.0,0.3048,55.5,0.00452492,112.169,119.051
1250.0,9.5,0.0254,31.7,0.00461377,131.446,125.413
630.0,17.4,0.0254,71.3,0.016104,122.606,129.185
500.0,2.7,0.1524,39.6,0.00294804,121.009,127.006
315.0,19.7,0.0508,39.6,0.036484,129.864,123.843
3150.0,4.2,0.0508,71.3,0.00142788,133.728,124.238
500.0,17.4,0.0254,71.3,0.016104,119.806,127.656
2500.0,1.5,0.3048,39.6,0.00392107,120.981,124.3
8000.0,0.0,0.3048,39.6,0.00310138,114.779,120.437
3150.0,8.9,0.1016,71.3,0.0103088,123.263,123.802
200.0,17.4,0.0254,55.5,0.0165706,109.951,125.452
5000.0,9.5,0.0254,39.6,0.00449821,125.044,121.615
1600.0,0.0,0.0508,39.6,0.000791822,130.908,125.08
400.0,12.6,0.1524,71.3,0.0483159,127.094,129.932
1000.0,9.5,0.0254,39.6,0.00449821,130.374,126.755
1000.0,0.0,0.1524,55.5,0.00172668,128.583,129.581
630.0,12.3,0.1016,31.7,0.0418756,119.287,125.43
400.0,22.2,0.0254,39.6,0.0229028,123.416,124.639
800.0,0.0,0.0508,55.5,0.00076193,124.336,129.784
2000.0,5.4,0.1524,31.7,0.00525474,122.771,124.053
315.0,22.2,0.0254,39.6,0.0229028,120.716,123.366
1600.0,0.0,0.3048,31.7,0.00331266,122.365,124.921
10000.0,5.3,0.2286,71.3,0.0051942,111.35,119.186
16000.0,0.0,0.0254,31.7,0.000439472,125.627,113.564
5000.0,7.3,0.2286,71.3,0.0104404,115.298,122.63
6300.0,4.0,0.2286,71.3,0.00400603,118.618,122.024
1600.0,9.9,0.1524,55.5,0.0208438,119.875,127.225
3150.0,8.4,0.0508,55.5,0.00544854,128.402,123.467
