x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
2000.0,7.3,0.2286,39.6,0.0123481,117.809,124.862
1600.0,0.0,0.3048,71.3,0.00266337,127.591,132.771
5000.0,12.6,0.1524,71.3,0.0483159,108.034,123.048
3150.0,5.4,0.1524,71.3,0.00401199,123.311,129.211
1600.0,17.4,0.0254,31.7,0.0176631,126.846,120.217
4000.0,3.3,0.1016,71.3,0.00202822,128.704,128.835
250.0,12.3,0.1016,55.5,0.0368233,133.294,126.513
630.0,5.4,0.1524,39.6,0.00485029,132.357,127.574
800.0,5.3,0.2286,39.6,0.00614329,129.491,127.558
315.0,9.9,0.1524,31.7,0.0252785,128.809,125.07
12500.0,0.0,0.1524,71.3,0.0015988,117.087,121.408
1250.0,7.3,0.2286,39.6,0.0123481,123.189,126.089
12500.0,0.0,0.0508,31.7,0.000812164,119.07,117.726
5000.0,0.0,0.1016,55.5,0.00131983,128.36,125.427
800.0,7.3,0.2286,71.3,0.0104404,130.748,130.591
315.0,0.0,0.2286,39.6,0.00253511,121.055,126.493
3150.0,4.8,0.0254,55.5,0.000873218,132.354,127.598
3150.0,0.0,0.1524,31.7,0.00209405,124.207,124.088
6300.0,0.0,0.1016,39.6,0.00146332,125.631,121.583
2500.0,12.3,0.1016,71.3,0.0337792,121.318,127.963
6300.0,4.8,0.0254,39.6,0.000907475,134.336,120.328
200.0,7.3,0.2286,39.6,0.0123481,130.989,125.314
16000.0,0.0,0.0254,31.7,0.000439472,125.627,117.395
4000.0,9.9,0.1524,71.3,0.0193001,115.079,125.931
2000.0,2.0,0.2286,31.7,0.00372371,123.037,125.474
315.0,0.0,0.2286,55.5,0.00229336,119.54,128.458
800.0,2.0,0.2286,55.5,0.00313525,128.492,129.805
250.0,19.7,0.0508,71.3,0.0341183,119.115,127.215
800.0,4.8,0.0254,31.7,0.000930789,122.648,127.616
400.0,8.4,0.0508,39.6,0.00566229,120.015,126.412
500.0,0.0,0.3048,31.7,0.00331266,127.315,126.594
4000.0,12.7,0.0254,39.6,0.0130253,126.537,119.428
2500.0,22.2,0.0254,71.3,0.0214178,126.097,125.012
2500.0,0.0,0.1016,71.3,0.00121072,132.595,132.427
2500.0,4.0,0.3048,71.3,0.00497773,123.775,129.91
2500.0,12.3,0.1016,39.6,0.0408268,113.315,120.487
4000.0,5.4,0.1524,71.3,0.00401199,121.431,127.82
315.0,15.4,0.0508,71.3,0.0264269,126.195,127.901
1600.0,2.7,0.1524,71.3,0.00243851,130.644,132.685
2500.0,0.0,0.1524,71.3,0.0015988,128.127,132.145
400.0,17.4,0.0254,39.6,0.0172206,115.444,125.096
8000.0,4.0,0.2286,71.3,0.00400603,112.848,123.414
630.0,5.4,0.1524,31.7,0.00525474,131.471,126.943
1600.0,4.0,0.3048,71.3,0.00497773,126.645,131.382
4000.0,1.5,0.3048,71.3,0.00336729,121.762,128.325
315.0,19.7,0.0508,71.3,0.0341183,121.235,127.512
1250.0,5.4,0.1524,71.3,0.00401199,134.111,132.32
1600.0,7.2,0.1524,39.6,0.00909175,120.058,125.994
2500.0,6.7,0.1016,71.3,0.00478288,131.458,130.102
800.0,9.9,0.1524,31.7,0.0252785,125.539,124.985
3150.0,4.8,0.0254,31.7,0.000930789,134.268,122.357
2000.0,0.0,0.2286,71.3,0.00214345,128.244,132.54
2500.0,8.4,0.0508,31.7,0.00580776,125.576,122.019
1600.0,5.4,0.1524,39.6,0.00485029,126.267,126.643
5000.0,0.0,0.0508,71.3,0.000740478,134.43,128.619
315.0,5.4,0.1524,31.7,0.00525474,125.741,125.503
400.0,8.9,0.1016,39.6,0.0124596,135.54,126.278
1000.0,0.0,0.2286,55.5,0.00229336,128.29,130.894
800.0,0.0,0.1016,55.5,0.00131983,127.92,130.17
2500.0,12.6,0.1524,39.6,0.0584113,106.88,119.106
630.0,8.4,0.0508,31.7,0.00580776,125.856,126.483
4000.0,0.0,0.0254,71.3,0.000400682,138.557,130.398
1600.0,2.7,0.1524,39.6,0.00294804,130.049,127.584
2000.0,4.2,0.0508,71.3,0.00142788,129.848,132.082
315.0,11.2,0.0508,71.3,0.014072,128.381,128.291
3150.0,4.2,0.0508,71.3,0.00142788,133.728,130.201
8000.0,4.0,0.3048,71.3,0.00497773,113.665,122.975
315.0,17.4,0.0254,39.6,0.0172206,115.144,125.235
3150.0,3.3,0.1016,55.5,0.002211,130.629,127.684
