x,y,"f(x,y)","f*(x,y)"
0.2,0.4,0.0265584425294,1.05555555556
0.0,2.4,0.970741070175,1.0
-2.8,-4.0,1.98010013817,1.70503597122
4.4,4.4,1.99467815617,1.73111782477
-3.8,2.2,1.95428638772,1.72489959839
-1.0,3.2,1.49055334714,1.5
-3.2,2.6,1.96913897038,1.71508379888
3.2,-5.0,1.98895590305,1.71508379888
-4.6,-3.0,1.98557644394,1.73268698061
3.0,1.0,1.48780487805,1.71052631579
-2.4,3.8,1.96596811033,1.69009584665
0.4,-4.2,1.02175761156,1.18181818182
-4.4,-1.2,1.6719876986,1.73111782477
-2.2,4.6,1.95683091346,1.6797752809
2.0,1.2,1.6158250911,1.66666666667
-3.4,4.2,1.98936904675,1.71890547264
-2.0,-1.0,1.44117647059,1.66666666667
0.6,-3.6,1.10881237363,1.31395348837
-0.8,-3.8,1.28580592778,1.42105263158
3.4,3.4,1.98514486725,1.71890547264
-0.6,-4.4,1.11206995627,1.31395348837
-2.6,-2.6,1.95717124649,1.69834710744
2.2,-2.2,1.91811869514,1.6797752809
1.4,-3.4,1.78602914215,1.59756097561
-4.8,-2.4,1.96886081109,1.73406966865
-0.4,-0.4,0.0499219968799,1.18181818182
2.6,-0.8,1.26916451087,1.69834710744
-4.2,0.0,0.996796613123,1.72932745314
2.8,0.2,0.98558863284,1.70503597122
-1.6,-3.2,1.85816614104,1.62745098039
3.6,4.0,1.99019044486,1.72213967311
-0.2,-0.6,0.116328322276,1.05555555556
2.4,1.8,1.8837663972,1.69009584665
-3.0,-1.4,1.78126158657,1.71052631579
-5.0,3.6,1.99248405135,1.73529411765
