x,y,"f(x,y)","f*(x,y)"
-3.8,0.6,1.10995793425,1.60784
2.6,-3.4,1.97115805462,1.7992
0.2,2.6,0.980183064354,0.971363
4.2,-2.6,1.97538223271,1.92954
-1.8,-2.2,1.87208466958,1.85553
-2.2,4.6,1.95683091668,1.90899
-5.0,-3.0,1.98620743396,1.96018
-3.0,3.0,1.9756097561,1.85913
-2.6,-1.8,1.89161093878,1.35225
-4.6,1.0,1.49777156571,1.97275
1.0,-4.6,1.49777156571,1.47131
3.8,-3.8,1.99045407983,2.04579
3.0,-4.2,1.98460149059,1.97147
-1.4,3.8,1.78868373728,1.75146
-4.2,-0.6,1.11152750687,1.10722
-3.4,4.2,1.989369047,2.03108
3.4,3.4,1.98514486891,2.60253
-1.0,1.4,1.29345669736,1.28263
1.4,-1.0,1.29345669736,1.28007
4.6,-1.4,1.79122826307,1.79033
1.8,2.2,1.87208466958,1.85018
-0.6,-0.2,0.116328338515,0.133908
-0.2,-5.0,1.0000000001,0.984039
0.6,0.2,0.116328338515,0.838391
2.2,1.8,1.87208466958,1.86307
