x,y,"f(x,y)","f*(x,y)"
3.8,-1.26666666667,1.71544742705,1.92747
-3.8,-0.6,1.10995793425,1.19398
-3.13333333333,-0.733333333333,1.21406002528,1.27836
-1.13333333333,1.66666666667,1.50788178128,1.53205
3.4,-3.26666666667,1.98386713909,1.98953
-3.93333333333,-1.13333333333,1.61845216167,1.5017
0.333333333333,4.86666666667,1.01041561503,1.12282
2.73333333333,2.33333333333,1.94976481348,1.91181
2.06666666667,-4.06666666667,1.94438838508,1.95089
1.53333333333,-2.06666666667,1.79483862294,1.71945
-4.33333333333,-2.73333333333,1.97957177519,1.94623
2.86666666667,-1.66666666667,1.87067735898,1.91234
3.93333333333,2.73333333333,1.9782392821,1.95382
-2.2,1.26666666667,1.67927973811,1.70411
-0.466666666667,3.0,1.03308455291,1.06195
-1.93333333333,-2.6,1.91178973066,1.92861
-0.0666666666667,1.0,0.5000197527,0.381214
-0.733333333333,-4.6,1.22209971489,1.25153
-1.26666666667,-0.466666666667,0.76550006199,1.10137
3.0,-2.86666666667,1.9732131249,1.96163
-1.0,-5.0,1.49840255591,1.52867
0.6,-4.73333333333,1.11274266084,1.16945
-2.6,0.333333333333,0.990780743557,0.967236
0.0666666666667,3.8,0.995246792616,0.903821
0.733333333333,0.6,0.339059043514,0.379418
1.4,-0.333333333333,0.80565182075,0.857861
2.46666666667,3.13333333333,1.9634302522,1.94628
-1.8,-3.93333333333,1.90886481113,1.89545
-3.53333333333,1.4,1.78708164056,1.81598
-1.66666666667,-1.53333333333,1.73207633721,1.73676
-2.73333333333,0.2,0.983997233767,0.94286
-1.4,1.8,1.70648201597,1.73505
4.33333333333,2.6,1.97575760578,1.95531
4.86666666667,4.6,1.99599205736,2.05712
2.33333333333,1.93333333333,1.90056913439,1.6155
2.6,3.26666666667,1.96988032481,1.95372
-3.4,-4.2,1.989369047,2.02001
-4.06666666667,-3.0,1.98416186527,1.96052
-2.86666666667,-3.13333333333,1.97514012295,1.9681
4.73333333333,4.73333333333,1.99602353302,2.0607
-4.6,0.733333333333,1.22209971489,1.27695
1.0,-4.86666666667,1.49822049165,1.4703
3.13333333333,3.4,1.98230431055,1.96918
-0.6,1.53333333333,0.961538119416,1.01033
1.8,-0.2,0.914622762795,0.936756
-4.46666666667,2.06666666667,1.94552542641,1.94209
4.06666666667,4.33333333333,1.99352897284,2.02969
-2.06666666667,-2.2,1.90709074883,1.91736
1.66666666667,4.46666666667,1.88276314068,1.92216
-3.66666666667,-3.8,1.98972507055,2.00296
-3.26666666667,2.46666666667,1.96499308074,1.96226
3.53333333333,-3.53333333333,1.9872498864,2.00383
3.66666666667,0.866666666667,1.35518048296,1.40706
3.26666666667,4.2,1.98809131718,2.00838
0.466666666667,4.06666666667,1.04163666208,1.09691
-4.86666666667,0.466666666667,1.0435001665,1.09947
-0.333333333333,-1.0,0.512195123387,0.932523
1.13333333333,-3.4,1.61518510361,1.64083
-5.0,-4.33333333333,1.99557454152,2.02828
-0.2,-0.0666666666667,0.00161719688488,0.270224
4.2,3.66666666667,1.99129464318,2.00167
-4.2,-0.866666666667,1.35747906487,1.34429
1.93333333333,3.53333333333,1.92682905369,1.96334
-3.0,2.86666666667,1.9732131249,1.98637
-2.33333333333,3.93333333333,1.96320451642,2.03115
1.26666666667,0.0666666666667,0.720240139832,0.638877
-0.866666666667,-2.33333333333,1.32804747623,1.67148
-1.53333333333,-1.4,1.64026392245,1.66205
0.2,-2.46666666667,0.975295820285,0.976835
2.2,2.2,1.91811870195,1.72982
4.6,-3.66666666667,1.99226959634,2.04325
-4.73333333333,-1.8,1.91103708512,1.86954
-2.46666666667,1.13333333333,1.59631104525,1.62205
0.866666666667,-4.46666666667,1.35817648088,1.38899
4.46666666667,-1.93333333333,1.93069813904,1.97398
