x,y,"f(x,y)","f*(x,y)"
-0.28,-1.4,0.799565708066,0.652171
-3.32,2.24,1.95363380637,1.82799
-0.04,-3.6,0.99408405481,0.978498
-0.44,-1.76,0.941743863731,0.7939
1.56,-0.8,1.14612049948,1.25418
-2.32,-1.36,1.7404414219,1.79136
-1.6,4.52,1.86522275045,1.73762
-2.68,1.96,1.91752358208,1.73926
0.36,-3.92,1.01230154921,1.15687
3.8,1.72,1.89268535078,1.91176
-2.12,1.68,1.84129616594,1.64311
2.84,1.24,1.6876145814,1.63963
0.84,-3.4,1.32495833339,1.33684
3.16,2.16,1.94614909103,1.76807
2.32,4.08,1.96303775699,1.90793
-1.56,-1.96,1.79208133353,1.72453
-3.76,2.6,1.97360731889,1.91583
-1.48,-1.52,1.6697425666,1.63077
-3.4,-0.36,1.00909114616,1.16887
0.68,3.92,1.17193322767,1.22627
-2.48,-1.88,1.90012691813,1.84201
-2.72,-2.96,1.96919922943,1.92252
-2.2,0.68,1.13520974114,1.17559
-3.44,-4.48,1.99043317118,2.01433
0.52,2.64,1.0479631003,1.12045
-3.0,-4.36,1.98504522914,2.00023
4.24,-0.12,0.997122744479,1.00963
-2.64,1.04,1.51896910941,1.48488
3.68,3.8,1.98980394676,1.99266
2.96,2.76,1.97019968835,1.76447
-1.12,2.28,1.57574254467,1.44493
1.28,-1.08,1.30494101987,1.32172
0.24,2.52,0.979109871511,0.933127
3.88,4.88,1.99384682832,2.17924
2.88,4.84,1.98385377403,2.07685
3.64,-2.12,1.94716530254,1.87386
-2.04,-3.2,1.93596495669,1.88102
-3.96,-1.04,1.53509041549,1.41966
-1.72,-4.44,1.89489174733,1.85886
3.0,1.28,1.71638689999,1.6865
-1.32,1.88,1.67810927915,1.50576
3.76,3.16,1.98509241687,1.90517
2.56,-2.4,1.94798777483,1.79354
-4.96,3.84,1.9937724157,2.19778
-2.92,0.4,1.01139238765,1.12002
-2.52,-4.92,1.97409935983,2.01815
3.4,4.72,1.99056168506,2.10914
-1.4,-1.68,1.68192350456,1.59768
2.76,-2.36,1.95182878509,1.7939
