x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
315.0,7.3,0.2286,55.5,0.0111706,136.284,129.607
8000.0,12.7,0.0254,39.6,0.0130253,120.607,119.465
500.0,9.5,0.0254,31.7,0.00461377,126.886,126.668
1600.0,4.2,0.0508,39.6,0.00152689,130.197,126.707
5000.0,0.0,0.0508,71.3,0.000740478,134.43,123.79
5000.0,7.3,0.2286,39.6,0.0123481,111.959,121.601
6300.0,9.9,0.1524,55.5,0.0208438,110.555,121.064
200.0,9.5,0.0254,39.6,0.00449821,116.074,127.859
315.0,11.2,0.0508,39.6,0.0150478,128.99,127.317
16000.0,0.0,0.0254,55.5,0.00041229,125.683,118.597
400.0,8.4,0.0508,39.6,0.00566229,120.015,127.773
315.0,22.2,0.0254,39.6,0.0229028,120.716,124.975
1250.0,2.7,0.1524,71.3,0.00243851,130.144,130.439
400.0,15.4,0.0508,39.6,0.0282593,125.353,126.285
5000.0,15.4,0.0508,55.5,0.0271925,117.11,122.8
2000.0,15.4,0.0508,71.3,0.0264269,129.285,126.489
800.0,0.0,0.1016,55.5,0.00131983,127.92,130.329
4000.0,15.4,0.0508,31.7,0.0289853,115.635,122.393
1250.0,11.2,0.0508,71.3,0.014072,136.191,128.605
500.0,9.5,0.0254,55.5,0.0043284,123.082,128.781
500.0,8.4,0.0508,31.7,0.00580776,122.966,126.652
4000.0,3.3,0.1016,39.6,0.00245138,124.881,122.853
5000.0,0.0,0.0508,55.5,0.00076193,134.556,122.654
250.0,12.7,0.0254,71.3,0.0121808,119.698,128.453
400.0,19.7,0.0508,39.6,0.036484,130.614,125.372
2500.0,12.3,0.1016,55.5,0.0368233,117.054,124.941
200.0,12.3,0.1016,39.6,0.0408268,128.545,127.281
800.0,2.0,0.2286,31.7,0.00372371,130.307,127.403
20000.0,0.0,0.0254,55.5,0.00041229,121.933,117.872
800.0,17.4,0.0254,39.6,0.0172206,135.324,125.203
1250.0,15.4,0.0508,31.7,0.0289853,123.255,124.197
8000.0,7.2,0.1524,71.3,0.00752039,113.333,119.956
1000.0,12.3,0.1016,71.3,0.0337792,127.928,128.791
4000.0,0.0,0.1524,71.3,0.0015988,128.857,126.521
800.0,8.4,0.0508,31.7,0.00580776,128.246,126.42
1600.0,7.2,0.1524,71.3,0.00752039,130.893,128.913
10000.0,12.7,0.0254,71.3,0.0121808,114.418,117.384
800.0,3.0,0.3048,39.6,0.00495741,129.552,128.34
400.0,11.2,0.0508,71.3,0.014072,129.281,129.992
4000.0,8.4,0.0508,39.6,0.00566229,118.955,122.895
6300.0,12.3,0.1016,31.7,0.0418756,107.267,120.164
2000.0,4.0,0.3048,39.6,0.00579636,120.963,126.17
400.0,9.5,0.0254,55.5,0.0043284,120.952,128.944
2500.0,15.6,0.1016,71.3,0.0437259,118.998,125.642
2500.0,0.0,0.0254,71.3,0.000400682,133.707,128.935
630.0,6.7,0.1016,39.6,0.00578076,133.355,127.773
5000.0,0.0,0.3048,55.5,0.00283081,119.606,122.684
2000.0,0.0,0.2286,55.5,0.00229336,126.54,128.408
1000.0,4.8,0.0254,39.6,0.000907475,122.956,127.551
250.0,12.6,0.1524,71.3,0.0483159,129.744,128.452
6300.0,0.0,0.3048,55.5,0.00283081,117.976,120.988
6300.0,12.3,0.1016,55.5,0.0368233,110.124,121.08
800.0,6.7,0.1016,31.7,0.00592927,132.886,126.795
800.0,12.3,0.1016,71.3,0.0337792,127.318,129.117
630.0,3.3,0.1016,31.7,0.00251435,128.952,126.195
4000.0,15.6,0.1016,39.6,0.0528487,106.604,122.969
1000.0,2.0,0.2286,71.3,0.00293031,128.956,131.017
8000.0,0.0,0.0254,55.5,0.00041229,136.163,119.72
630.0,8.9,0.1016,39.6,0.0124596,131.92,127.306
800.0,0.0,0.1524,71.3,0.0015988,125.817,131.746
315.0,0.0,0.2286,39.6,0.00253511,121.055,129.746
1600.0,4.0,0.2286,71.3,0.00400603,129.468,129.614
4000.0,9.5,0.0254,71.3,0.00420654,134.236,124.473
1250.0,22.2,0.0254,39.6,0.0229028,126.446,123.45
2000.0,11.2,0.0508,71.3,0.014072,133.311,127.381
4000.0,3.0,0.3048,39.6,0.00495741,116.792,122.874
315.0,15.6,0.1016,71.3,0.0437259,133.808,129.207
3150.0,3.3,0.1016,31.7,0.00251435,128.252,123.394
630.0,4.0,0.3048,71.3,0.00497773,131.615,131.219
800.0,8.9,0.1016,39.6,0.0124596,130.94,127.028
2500.0,9.9,0.1524,39.6,0.0233328,116.295,123.971
1600.0,6.7,0.1016,39.6,0.00578076,127.375,126.191
2500.0,7.2,0.1524,71.3,0.00752039,124.353,127.445
315.0,12.3,0.1016,55.5,0.0368233,135.674,128.505
500.0,6.7,0.1016,39.6,0.00578076,130.955,127.985
1600.0,8.4,0.0508,71.3,0.00529514,133.846,128.629
12500.0,2.7,0.1524,71.3,0.00243851,113.034,117.863
315.0,7.3,0.2286,71.3,0.0104404,139.808,131.01
8000.0,12.7,0.0254,71.3,0.0121808,120.538,119.994
1000.0,7.3,0.2286,71.3,0.0104404,126.838,129.892
4000.0,3.3,0.1016,31.7,0.00251435,124.852,122.285
3150.0,0.0,0.3048,31.7,0.00331266,119.135,123.386
400.0,12.3,0.1016,71.3,0.0337792,139.428,129.77
6300.0,3.0,0.3048,55.5,0.00452492,115.679,121.016
1600.0,9.5,0.0254,31.7,0.00461377,131.036,124.874
1000.0,3.3,0.1016,71.3,0.00202822,131.434,130.705
6300.0,3.0,0.3048,39.6,0.00495741,114.042,120.481
1250.0,0.0,0.3048,55.5,0.00283081,126.086,129.654
8000.0,0.0,0.3048,31.7,0.00331266,110.515,121.035
6300.0,0.0,0.1016,31.7,0.00150092,124.253,121.388
6300.0,5.3,0.2286,39.6,0.00614329,112.541,120.292
8000.0,2.7,0.1524,71.3,0.00243851,120.534,119.914
