x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
1000.0,5.4,0.1524,39.6,0.00485029,130.507,131.693
6300.0,17.4,0.0254,71.3,0.016104,119.916,117.045
10000.0,4.0,0.3048,71.3,0.00497773,110.905,110.581
630.0,7.3,0.2286,31.7,0.0132672,126.189,125.271
400.0,9.5,0.0254,55.5,0.0043284,120.952,124.087
4000.0,0.0,0.0508,31.7,0.000812164,134.11,133.515
630.0,3.3,0.1016,55.5,0.002211,126.599,125.234
2500.0,12.6,0.1524,71.3,0.0483159,115.234,118.162
6300.0,0.0,0.1524,31.7,0.00209405,119.737,121.66
2500.0,22.2,0.0254,71.3,0.0214178,126.097,121.109
1250.0,6.7,0.1016,31.7,0.00592927,129.256,130.587
800.0,15.4,0.0508,55.5,0.0271925,130.43,128.075
2500.0,9.5,0.0254,39.6,0.00449821,131.234,128.417
2000.0,15.4,0.0508,71.3,0.0264269,129.285,125.334
3150.0,15.4,0.0508,71.3,0.0264269,125.715,122.206
2500.0,7.2,0.1524,39.6,0.00909175,117.478,121.501
2000.0,1.5,0.3048,71.3,0.00336729,126.642,122.765
1600.0,2.0,0.2286,31.7,0.00372371,125.797,124.403
2000.0,0.0,0.3048,31.7,0.00331266,122.375,119.069
1250.0,5.3,0.2286,71.3,0.0051942,133.38,127.633
8000.0,0.0,0.0254,55.5,0.00041229,136.163,132.152
6300.0,7.2,0.1524,39.6,0.00909175,112.688,115.42
1250.0,1.5,0.3048,39.6,0.00392107,125.211,123.61
1250.0,0.0,0.2286,71.3,0.00214345,128.144,132.676
1000.0,5.4,0.1524,55.5,0.00433288,132.127,132.971
1000.0,0.0,0.0508,31.7,0.000812164,126.78,125.517
4000.0,0.0,0.2286,55.5,0.00229336,123.41,121.66
630.0,9.5,0.0254,71.3,0.00420654,125.726,128.721
630.0,0.0,0.2286,39.6,0.00253511,128.705,127.614
3150.0,3.3,0.1016,31.7,0.00251435,128.252,125.797
10000.0,4.2,0.0508,39.6,0.00152689,116.967,121.048
1250.0,17.4,0.0254,71.3,0.016104,126.356,128.499
800.0,2.0,0.2286,71.3,0.00293031,128.216,134.204
2000.0,11.2,0.0508,39.6,0.0150478,124.42,125.098
5000.0,0.0,0.1016,31.7,0.00150092,124.393,127.712
5000.0,0.0,0.0508,55.5,0.00076193,134.556,133.829
2000.0,19.7,0.0508,39.6,0.036484,117.724,116.147
2000.0,2.0,0.2286,71.3,0.00293031,126.896,128.07
4000.0,4.0,0.2286,39.6,0.00473801,119.159,117.089
3150.0,7.2,0.1524,39.6,0.00909175,111.818,120.227
3150.0,0.0,0.1016,55.5,0.00131983,131.78,132.784
250.0,12.3,0.1016,55.5,0.0368233,133.294,130.332
800.0,7.2,0.1524,39.6,0.00909175,132.358,131.493
1250.0,0.0,0.1524,39.6,0.00193287,131.023,133.688
3150.0,12.6,0.1524,39.6,0.0584113,106.26,109.02
1000.0,3.0,0.3048,71.3,0.00425727,129.004,127.497
8000.0,0.0,0.1524,39.6,0.00193287,120.553,120.368
630.0,0.0,0.3048,31.7,0.00331266,129.095,127.37
8000.0,3.0,0.3048,71.3,0.00425727,114.634,112.786
1250.0,3.3,0.1016,55.5,0.002211,132.769,131.607
3150.0,1.5,0.3048,71.3,0.00336729,123.392,120.449
5000.0,0.0,0.1016,55.5,0.00131983,128.36,129.394
3150.0,8.4,0.0508,39.6,0.00566229,123.965,125.114
8000.0,12.7,0.0254,71.3,0.0121808,120.538,118.499
4000.0,8.4,0.0508,71.3,0.00529514,126.926,128.074
4000.0,0.0,0.2286,71.3,0.00214345,125.824,123.483
4000.0,12.3,0.1016,31.7,0.0418756,108.407,111.485
250.0,19.7,0.0508,71.3,0.0341183,119.115,121.109
16000.0,0.0,0.2286,71.3,0.00214345,114.984,110.784
3150.0,0.0,0.1524,55.5,0.00172668,127.753,128.917
2500.0,5.4,0.1524,55.5,0.00433288,124.077,125.717
1600.0,12.3,0.1016,71.3,0.0337792,124.748,124.748
4000.0,4.0,0.2286,55.5,0.0042862,120.654,119.073
1600.0,0.0,0.1016,71.3,0.00121072,131.725,130.888
1600.0,12.3,0.1016,31.7,0.0418756,114.477,118.899
12500.0,0.0,0.3048,55.5,0.00283081,111.076,110.211
200.0,7.3,0.2286,71.3,0.0104404,138.758,131.466
400.0,15.6,0.1016,71.3,0.0437259,134.058,127.348
500.0,2.0,0.2286,31.7,0.00372371,126.677,125.145
6300.0,4.0,0.2286,39.6,0.00473801,114.249,114.215
5000.0,9.9,0.1524,31.7,0.0252785,109.949,111.92
4000.0,2.0,0.2286,55.5,0.00313525,122.232,120.381
400.0,12.3,0.1016,39.6,0.0408268,128.265,127.66
1250.0,0.0,0.3048,71.3,0.00266337,125.951,127.953
3150.0,4.0,0.2286,71.3,0.00400603,124.108,122.574
400.0,9.9,0.1524,55.5,0.0208438,131.605,131.357
1000.0,5.4,0.1524,71.3,0.00401199,133.201,133.065
12500.0,0.0,0.1016,71.3,0.00121072,119.375,121.023
1000.0,12.7,0.0254,71.3,0.0121808,131.698,132.545
800.0,17.4,0.0254,55.5,0.0165706,123.091,126.719
1250.0,6.7,0.1016,39.6,0.00578076,132.395,131.21
3150.0,2.0,0.2286,39.6,0.00346574,121.627,120.195
250.0,15.4,0.0508,31.7,0.0289853,121.225,126.105
1000.0,15.4,0.0508,31.7,0.0289853,124.525,125.072
3150.0,0.0,0.2286,39.6,0.00253511,124.625,121.482
5000.0,0.0,0.2286,55.5,0.00229336,122.41,120.636
2000.0,4.0,0.2286,71.3,0.00400603,126.218,126.032
1250.0,11.2,0.0508,39.6,0.0150478,130.05,129.353
6300.0,4.0,0.2286,55.5,0.0042862,117.154,115.708
8000.0,3.3,0.1016,31.7,0.00251435,117.432,120.052
4000.0,15.4,0.0508,39.6,0.0282593,118.113,116.736
200.0,17.4,0.0254,55.5,0.0165706,109.951,118.381
5000.0,12.3,0.1016,31.7,0.0418756,107.147,110.51
6300.0,0.0,0.1524,39.6,0.00193287,121.313,122.096
2500.0,4.8,0.0254,71.3,0.000848633,130.828,132.511
5000.0,7.3,0.2286,71.3,0.0104404,115.298,116.359
250.0,17.4,0.0254,39.6,0.0172206,114.714,120.889
1600.0,2.7,0.1524,71.3,0.00243851,130.644,133.351
6300.0,0.0,0.1016,71.3,0.00121072,129.395,128.759
5000.0,3.0,0.3048,31.7,0.00529514,113.858,110.093
1250.0,8.4,0.0508,39.6,0.00566229,131.205,132.712
2500.0,8.4,0.0508,31.7,0.00580776,125.576,125.893
500.0,8.4,0.0508,31.7,0.00580776,122.966,127.649
800.0,5.3,0.2286,71.3,0.0051942,133.48,131.591
8000.0,0.0,0.0508,39.6,0.000791822,128.518,129.093
500.0,4.8,0.0254,39.6,0.000907475,116.366,118.521
630.0,8.9,0.1016,39.6,0.0124596,131.92,133.526
500.0,15.6,0.1016,39.6,0.0528487,115.304,121.764
10000.0,3.0,0.3048,71.3,0.00425727,110.224,110.148
2500.0,4.0,0.3048,71.3,0.00497773,123.775,120.071
4000.0,11.2,0.0508,71.3,0.014072,122.471,124.233
500.0,11.2,0.0508,39.6,0.0150478,131.96,130.624
5000.0,0.0,0.1016,71.3,0.00121072,130.795,129.286
1000.0,4.0,0.2286,55.5,0.0042862,132.134,129.794
1000.0,5.3,0.2286,39.6,0.00614329,125.581,127.292
8000.0,4.0,0.2286,55.5,0.0042862,112.524,113.585
4000.0,9.5,0.0254,71.3,0.00420654,134.236,129.104
1000.0,9.9,0.1524,55.5,0.0208438,124.665,127.414
800.0,17.4,0.0254,31.7,0.0176631,139.226,127.102
4000.0,2.0,0.2286,31.7,0.00372371,120.527,118.025
315.0,9.9,0.1524,39.6,0.0233328,128.595,130.057
6300.0,2.0,0.2286,71.3,0.00293031,120.786,118.834
400.0,5.4,0.1524,55.5,0.00433288,126.807,125.796
3150.0,5.3,0.2286,39.6,0.00614329,118.441,117.962
3150.0,22.2,0.0254,39.6,0.0229028,120.856,116.044
630.0,8.4,0.0508,39.6,0.00566229,126.045,128.754
10000.0,1.5,0.3048,71.3,0.00336729,113.492,110.409
400.0,2.0,0.2286,31.7,0.00372371,123.417,123.155
2500.0,4.2,0.0508,39.6,0.00152689,133.847,131.934
1600.0,8.4,0.0508,39.6,0.00566229,130.965,130.506
8000.0,5.3,0.2286,71.3,0.0051942,114.9,113.918
1600.0,15.4,0.0508,31.7,0.0289853,121.485,121.511
3150.0,4.8,0.0254,55.5,0.000873218,132.354,134.049
315.0,7.2,0.1524,71.3,0.00752039,128.713,128.652
500.0,17.4,0.0254,31.7,0.0176631,127.676,125.318
250.0,12.7,0.0254,71.3,0.0121808,119.698,121.677
1250.0,0.0,0.0508,55.5,0.00076193,127.076,128.685
200.0,15.4,0.0508,71.3,0.0264269,123.595,120.94
5000.0,0.0,0.1524,71.3,0.0015988,126.457,125.422
1000.0,3.0,0.3048,39.6,0.00495741,128.312,123.398
1600.0,17.4,0.0254,31.7,0.0176631,126.846,122.353
630.0,4.0,0.3048,39.6,0.00579636,131.073,125.701
5000.0,9.9,0.1524,71.3,0.0193001,114.569,117.642
315.0,9.5,0.0254,39.6,0.00449821,119.294,123.307
400.0,8.9,0.1016,71.3,0.0103088,138.123,129.533
1000.0,7.3,0.2286,71.3,0.0104404,126.838,127.595
2000.0,4.8,0.0254,55.5,0.000873218,125.054,131.648
630.0,11.2,0.0508,71.3,0.014072,133.611,129.993
4000.0,9.9,0.1524,71.3,0.0193001,115.079,119.602
1000.0,4.0,0.3048,39.6,0.00579636,128.723,122.137
1000.0,4.0,0.2286,71.3,0.00400603,131.708,131.038
4000.0,12.3,0.1016,39.6,0.0408268,110.905,114.942
2500.0,3.0,0.3048,31.7,0.00529514,119.598,114.028
630.0,0.0,0.1016,71.3,0.00121072,124.155,125.184
315.0,8.9,0.1016,39.6,0.0124596,135.38,130.845
1600.0,3.3,0.1016,39.6,0.00245138,133.071,131.967
1000.0,12.3,0.1016,55.5,0.0368233,125.484,126.034
1250.0,22.2,0.0254,39.6,0.0229028,126.446,122.235
2000.0,8.4,0.0508,39.6,0.00566229,129.965,129.115
6300.0,12.3,0.1016,39.6,0.0408268,107.985,110.855
1600.0,7.3,0.2286,31.7,0.0132672,119.039,118.602
1000.0,0.0,0.1524,71.3,0.0015988,127.307,130.638
1600.0,9.5,0.0254,39.6,0.00449821,131.184,131.548
12500.0,4.8,0.0254,55.5,0.000873218,125.094,120.676
4000.0,0.0,0.3048,31.7,0.00331266,118.145,115.247
2500.0,5.3,0.2286,71.3,0.0051942,123.74,122.956
2000.0,19.7,0.0508,71.3,0.0341183,120.055,121.15
5000.0,1.5,0.3048,39.6,0.00392107,116.241,113.717
5000.0,9.9,0.1524,39.6,0.0233328,111.135,113.438
4000.0,8.4,0.0508,55.5,0.00544854,122.612,125.129
8000.0,17.4,0.0254,71.3,0.016104,115.466,118.341
3150.0,0.0,0.2286,55.5,0.00229336,125.16,123.325
4000.0,19.7,0.0508,71.3,0.0341183,113.045,117.231
800.0,0.0,0.1524,39.6,0.00193287,127.903,128.404
6300.0,0.0,0.0508,31.7,0.000812164,130.34,130.7
250.0,7.2,0.1524,39.6,0.00909175,127.488,129.745
5000.0,7.2,0.1524,39.6,0.00909175,113.288,117.044
2000.0,9.5,0.0254,55.5,0.0043284,134.052,133.122
8000.0,2.0,0.2286,71.3,0.00293031,115.996,116.71
3150.0,3.3,0.1016,39.6,0.00245138,128.401,126.574
630.0,12.3,0.1016,31.7,0.0418756,119.287,124.121
1250.0,12.6,0.1524,39.6,0.0584113,112.16,115.708
1250.0,19.7,0.0508,71.3,0.0341183,121.485,123.021
1000.0,2.0,0.2286,71.3,0.00293031,128.956,132.809
2000.0,3.3,0.1016,31.7,0.00251435,131.642,129.105
1250.0,2.0,0.2286,71.3,0.00293031,128.816,130.679
1250.0,9.5,0.0254,39.6,0.00449821,130.964,132.497
10000.0,0.0,0.0508,31.7,0.000812164,122.45,126.34
6300.0,15.6,0.1016,39.6,0.0528487,104.204,105.426
