x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
2500.0,6.7,0.1016,55.5,0.0052139,124.273,124.571
2000.0,3.3,0.1016,39.6,0.00245138,132.301,126.079
1250.0,0.0,0.2286,31.7,0.0027238,128.805,127.561
3150.0,11.2,0.0508,39.6,0.0150478,119.67,123.933
8000.0,12.7,0.0254,39.6,0.0130253,120.607,119.774
1000.0,4.2,0.0508,39.6,0.00152689,125.647,127.643
2000.0,4.2,0.0508,39.6,0.00152689,132.587,126.062
1250.0,3.0,0.3048,31.7,0.00529514,124.838,127.517
2500.0,0.0,0.3048,71.3,0.00266337,125.571,124.147
2500.0,12.7,0.0254,71.3,0.0121808,134.058,124.123
4000.0,9.9,0.1524,31.7,0.0252785,111.459,123.92
4000.0,12.3,0.1016,71.3,0.0337792,118.018,121.313
400.0,12.6,0.1524,39.6,0.0584113,115.91,125.642
2500.0,4.8,0.0254,39.6,0.000907475,131.236,125.201
1600.0,4.2,0.0508,39.6,0.00152689,130.197,126.74
500.0,7.3,0.2286,31.7,0.0132672,128.169,125.122
3150.0,2.0,0.2286,55.5,0.00313525,123.742,123.573
6300.0,4.0,0.2286,31.7,0.00509068,112.699,122.426
5000.0,5.4,0.1524,31.7,0.00525474,115.691,123.422
1250.0,6.7,0.1016,31.7,0.00592927,129.256,127.508
8000.0,0.0,0.1016,31.7,0.00150092,120.193,121.361
12500.0,0.0,0.0508,39.6,0.000791822,123.988,116.981
1600.0,0.0,0.2286,55.5,0.00229336,126.79,126.37
3150.0,0.0,0.2286,71.3,0.00214345,127.834,123.053
3150.0,8.4,0.0508,71.3,0.00529514,131.966,122.86
250.0,12.7,0.0254,39.6,0.0130253,121.547,124.18
1250.0,0.0,0.0508,31.7,0.000812164,129.27,127.575
1600.0,0.0,0.0508,39.6,0.000791822,130.908,126.847
1600.0,15.6,0.1016,71.3,0.0437259,121.528,125.804
10000.0,7.2,0.1524,39.6,0.00909175,110.868,118.481
6300.0,7.3,0.2286,55.5,0.0111706,111.534,120.098
4000.0,0.0,0.2286,55.5,0.00229336,123.41,122.52
1250.0,9.9,0.1524,39.6,0.0233328,120.555,127.347
1000.0,0.0,0.0508,55.5,0.00076193,125.586,127.414
1600.0,12.3,0.1016,39.6,0.0408268,117.875,126.686
1600.0,8.4,0.0508,39.6,0.00566229,130.965,126.696
3150.0,0.0,0.0254,71.3,0.000400682,137.007,123.076
4000.0,5.4,0.1524,39.6,0.00485029,117.137,123.552
2500.0,17.4,0.0254,55.5,0.0165706,124.931,124.426
4000.0,5.4,0.1524,55.5,0.00433288,119.737,122.156
1000.0,7.2,0.1524,39.6,0.00909175,128.338,127.612
5000.0,7.2,0.1524,71.3,0.00752039,118.343,119.815
3150.0,7.2,0.1524,39.6,0.00909175,111.818,124.121
5000.0,0.0,0.0254,31.7,0.000439472,138.607,123.859
2500.0,5.3,0.2286,71.3,0.0051942,123.74,124.101
800.0,5.3,0.2286,39.6,0.00614329,129.491,127.645
800.0,4.8,0.0254,39.6,0.000907475,120.766,127.625
500.0,12.3,0.1016,39.6,0.0408268,122.205,126.505
3150.0,4.2,0.0508,39.6,0.00152689,133.587,124.375
500.0,8.9,0.1016,39.6,0.0124596,133.79,126.316
2000.0,11.2,0.0508,39.6,0.0150478,124.42,125.884
10000.0,3.3,0.1016,71.3,0.00202822,116.694,115.999
6300.0,3.0,0.3048,31.7,0.00529514,109.718,122.472
1250.0,9.9,0.1524,71.3,0.0193001,122.679,126.435
630.0,11.2,0.0508,39.6,0.0150478,133.13,127.552
5000.0,17.4,0.0254,31.7,0.0176631,117.996,122.598
2000.0,2.0,0.2286,31.7,0.00372371,123.037,126.383
6300.0,15.4,0.0508,71.3,0.0264269,115.215,118.186
5000.0,9.9,0.1524,39.6,0.0233328,111.135,122.402
400.0,8.9,0.1016,71.3,0.0103088,138.123,127.609
1250.0,9.9,0.1524,31.7,0.0252785,118.619,127.491
8000.0,3.3,0.1016,31.7,0.00251435,117.432,121.122
1000.0,17.4,0.0254,39.6,0.0172206,138.274,127.574
10000.0,3.0,0.3048,71.3,0.00425727,110.224,115.949
315.0,17.4,0.0254,31.7,0.0176631,118.416,123.642
2500.0,5.4,0.1524,71.3,0.00401199,127.591,124.112
3150.0,11.2,0.0508,71.3,0.014072,127.141,122.789
20000.0,4.0,0.2286,71.3,0.00400603,109.638,126.386
800.0,2.0,0.2286,31.7,0.00372371,130.307,127.556
10000.0,3.0,0.3048,55.5,0.00452492,112.169,117.336
500.0,4.8,0.0254,39.6,0.000907475,116.366,125.971
630.0,12.6,0.1524,39.6,0.0584113,116.55,127.566
12500.0,4.2,0.0508,71.3,0.00142788,117.328,113.893
5000.0,5.4,0.1524,39.6,0.00485029,117.037,122.729
