x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
400.0,7.3,0.2286,31.7,0.0132672,130.269,125.49
6300.0,3.3,0.1016,31.7,0.00251435,120.702,119.989
10000.0,3.3,0.1016,55.5,0.002211,115.659,117.748
1000.0,4.0,0.2286,71.3,0.00400603,131.708,130.359
3150.0,9.9,0.1524,39.6,0.0233328,113.525,122.955
5000.0,2.0,0.2286,55.5,0.00313525,120.472,121.834
1000.0,0.0,0.3048,31.7,0.00331266,127.365,126.425
2500.0,11.2,0.0508,71.3,0.014072,130.541,126.602
2500.0,6.7,0.1016,71.3,0.00478288,131.458,126.367
4000.0,17.4,0.0254,55.5,0.0165706,121.771,122.844
200.0,9.9,0.1524,55.5,0.0208438,131.955,125.621
800.0,12.3,0.1016,39.6,0.0408268,122.315,127.718
200.0,17.4,0.0254,39.6,0.0172206,114.044,123.447
800.0,3.3,0.1016,31.7,0.00251435,131.362,127.074
1000.0,0.0,0.2286,39.6,0.00253511,130.435,127.119
8000.0,0.0,0.2286,71.3,0.00214345,118.024,119.347
5000.0,17.4,0.0254,71.3,0.016104,123.126,122.509
1250.0,4.0,0.2286,55.5,0.0042862,131.264,127.999
5000.0,0.0,0.2286,71.3,0.00214345,124.304,122.265
4000.0,4.0,0.3048,71.3,0.00497773,119.535,123.126
2500.0,0.0,0.0508,31.7,0.000812164,134.87,123.09
1600.0,9.9,0.1524,71.3,0.0193001,121.789,128.727
2000.0,4.8,0.0254,31.7,0.000930789,130.148,123.557
8000.0,4.2,0.0508,71.3,0.00142788,125.268,119.48
2500.0,7.2,0.1524,39.6,0.00909175,117.478,123.433
2500.0,0.0,0.2286,39.6,0.00253511,125.025,123.332
4000.0,5.4,0.1524,71.3,0.00401199,121.431,123.137
5000.0,7.3,0.2286,31.7,0.0132672,111.029,120.665
5000.0,5.3,0.2286,71.3,0.0051942,118.05,122.343
3150.0,2.7,0.1524,39.6,0.00294804,122.919,122.849
500.0,5.3,0.2286,71.3,0.0051942,129.88,129.767
4000.0,0.0,0.1524,31.7,0.00209405,123.807,121.542
800.0,5.3,0.2286,71.3,0.0051942,133.48,129.766
2500.0,4.8,0.0254,31.7,0.000930789,132.588,123.159
250.0,12.7,0.0254,71.3,0.0121808,119.698,129.896
6300.0,12.6,0.1524,71.3,0.0483159,107.284,121.411
630.0,5.3,0.2286,71.3,0.0051942,131.8,127.898
1600.0,11.2,0.0508,39.6,0.0150478,126.54,126.12
1250.0,0.0,0.1524,31.7,0.00209405,131.467,125.216
1000.0,2.0,0.2286,71.3,0.00293031,128.956,127.385
