x,y,"f(x,y)","f*(x,y)"
-2.92,-0.44,1.0225582765,1.14769
-1.6,2.44,1.84017446286,1.88209
-3.2,-2.44,1.96311500981,1.9579
3.48,1.16,1.63743680808,1.63247
-4.2,3.32,1.9886329002,1.92862
4.52,2.48,1.97185495579,1.98363
4.92,1.36,1.77210414674,1.7015
-1.76,-0.28,0.91172598569,0.897643
4.08,1.96,1.9329439389,1.92888
-2.08,0.96,1.40855267875,1.39596
1.12,-2.36,1.58019700465,1.57548
0.6,2.96,1.10187174447,1.09727
-1.32,4.44,1.74966080357,1.60972
2.48,0.8,1.264823906,1.32362
4.68,0.0,0.997919765589,0.968439
2.8,-3.04,1.97241807351,1.96523
3.84,-0.4,1.02038293076,1.04448
-0.64,1.12,0.755095619933,0.81581
3.12,1.4,1.78301376339,1.81795
3.96,-0.96,1.45521842876,1.46453
-1.48,0.72,1.03933792257,1.01998
0.12,-4.84,0.998388337484,1.05766
-4.68,0.52,1.06605418824,1.34202
-0.8,-3.68,1.28515580676,1.29092
3.04,4.32,1.98556389617,1.96286
-4.88,-1.48,1.82576216895,1.73286
0.44,4.16,1.03279892173,1.04095
-1.64,0.28,0.8846605863,0.831381
0.84,0.32,0.342762847817,0.355179
4.76,0.08,0.998096820916,0.969705
2.92,4.36,1.98367173885,1.96848
2.44,-4.04,1.96882187104,1.96684
-2.56,2.68,1.95823054827,1.91862
3.8,-2.72,1.97728541921,1.94995
-2.6,-2.6,1.95717124034,1.94319
0.96,-2.04,1.40468005403,1.41555
1.8,-1.68,1.80149212581,1.72279
0.0,2.56,0.977246700145,0.880129
-4.28,-5.0,1.99543135144,1.99139
0.32,-0.04,0.01037950887,0.207661
2.0,-4.96,1.93952695542,1.95246
4.4,-0.56,1.08687830789,1.09427
-1.12,0.4,0.636388057666,0.625204
-0.84,1.92,1.26384365955,1.32754
-4.24,-4.8,1.9950351687,1.98981
1.68,-3.28,1.87990099534,1.89365
2.88,-4.44,1.98310619001,1.97909
-3.64,-1.2,1.66898459919,1.71633
-4.64,1.52,1.84006748075,1.75543
-2.88,3.76,1.98069445226,1.94865
0.52,3.6,1.06221591747,1.05956
4.0,0.84,1.32849484836,1.34058
-4.44,2.8,1.98142462414,1.91746
-0.6,1.76,1.02034786932,1.05663
4.48,4.96,1.99587413989,1.99987
-4.92,1.8,1.9113215955,1.7978
2.16,4.84,1.95425939337,1.93754
-3.6,1.44,1.80539575744,1.77694
