Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,2.73325185037e-05,0.00328543209435,51,991.0516467094421
68,28,2,nan,nan,58,1061.9051270484924
68,28,3,7.06402979782e-05,0.00169271495029,65,1588.121396780014
68,28,4,nan,nan,63,1092.0407965183258
68,28,5,nan,nan,65,1011.6620805263519
68,28,6,6.45136795933e-05,0.0544650572309,67,921.8811070919037
68,28,7,0.0226948176775,0.180923853247,68,1461.7810175418854
68,28,8,0.000554176587835,0.0107245674694,63,663.2329099178314
68,28,9,1.07653905266e-05,0.00323794430718,47,825.9274997711182
68,28,10,1.44939422119e-05,0.000756546135837,57,539.2333912849426
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,2.1722210044e-05,0.0015386527558,67,1138.7675242424011
68,28,2,8.83457510504e-05,0.00235556200507,61,1334.9578285217285
68,28,3,1.70239395319e-05,0.00736468984537,48,758.9736514091492
68,28,4,2.18784757069e-06,0.000800560816684,62,781.8447697162628
68,28,5,9.26448017044e-07,0.000779716018053,63,951.2248909473419
68,28,6,1.37361355826e-07,0.000165555971315,67,1052.5231263637543
68,28,7,5.71836730033e-06,0.00122027691694,61,869.8653888702393
68,28,8,1.57883049418e-06,0.00220679655112,55,950.4910097122192
68,28,9,5.73204371455e-06,0.00414276558926,61,883.7145626544952
68,28,10,4.5707660913e-06,0.0035051377747,58,747.8042452335358
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,1.72442456312e-05,0.0136578928003,65,899.5072844028473
68,28,2,4.62196182404e-05,0.00471406811541,60,593.3279972076416
68,28,3,0.000308435253328,0.00816975351468,64,695.8641636371613
68,28,4,nan,nan,63,1449.9148597717285
68,28,5,7.70997480678e-07,0.00125982128005,67,1255.7899758815765
68,28,6,0.00136355854647,0.0139041754864,66,1168.7203736305237
68,28,7,nan,nan,67,2008.2874383926392
68,28,8,nan,nan,64,696.3864223957062
68,28,9,4.78356908563e-06,0.00384031957515,67,1955.6548871994019
68,28,10,3.97996502685e-07,0.000828405291558,68,1330.934340953827
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,0.000136147455576,0.0275655808282,64,959.0791728496552
68,28,2,0.00182216562999,0.0555144777212,64,1314.7720141410828
68,28,3,1.38262597197e-05,0.00132604237273,61,1161.632393360138
68,28,4,0.000126832769338,0.0185775764866,66,948.5075485706329
68,28,5,0.000343931831319,0.061253127543,67,1651.437753200531
68,28,6,0.000141832074447,0.00614859191718,61,987.2695300579071
68,28,7,5.39650505267e-06,0.00610885080926,66,1070.135903596878
68,28,8,1.00785278132e-06,0.00480819641416,66,1375.8889446258545
68,28,9,3.95387237982e-05,0.0327698570309,65,1226.2684643268585
68,28,10,5.98415626375e-05,0.0135273509046,56,1284.9839901924133
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,nan,nan,67,1315.6064484119415
68,28,2,nan,nan,56,808.5151767730713
68,28,3,5.40844967283e-06,0.00229467427606,68,1010.9917528629303
68,28,4,1.57692601678,0.143848526642,68,1179.26278090477
68,28,5,nan,nan,48,853.3184559345245
68,28,6,nan,nan,43,1062.514749288559
68,28,7,nan,nan,61,902.4666604995728
68,28,8,nan,nan,66,1082.4354944229126
68,28,9,6.37623322917e-05,0.00453535195388,67,710.1093747615814
68,28,10,0.000433288801659,0.00476653290142,68,1274.15194106102
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,3.46579577596e-06,0.00228686831206,67,1218.1889748573303
68,28,2,2.07869639458e-05,0.00597838557037,62,891.6130003929138
68,28,3,nan,nan,67,684.1580271720886
68,28,4,nan,nan,68,905.0124228000641
68,28,5,nan,nan,65,1226.9010426998138
68,28,6,nan,nan,68,1604.9614009857178
68,28,7,3.2668723854e-05,0.00413854625919,65,955.3911049365997
68,28,8,nan,nan,50,619.7815411090851
68,28,9,2.1817727132e-05,0.00656676900129,61,1174.2587320804596
68,28,10,nan,nan,58,653.77831864357
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,5.72847836457e-08,0.000258061537496,68,955.497231721878
68,28,2,1.74892442128e-05,0.00185612389108,57,1830.1500725746155
68,28,3,7.34365476835e-05,0.0214765040594,65,827.4741609096527
68,28,4,0.000181247908785,0.0159909927858,65,1571.6149876117706
68,28,5,6.64207245044e-05,0.0139979850626,67,1223.734563112259
68,28,6,0.000171353065933,0.0119746387065,64,629.225076675415
68,28,7,4.75524965885e-06,0.00167837524855,60,1197.8430664539337
68,28,8,0.00328619764839,0.0701886804239,62,718.9826617240906
68,28,9,5.30641341081e-05,0.00447961824863,68,669.419312953949
68,28,10,0.000801416731098,0.0284976398397,68,2300.745423555374
