Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,28,1,0.00287696146741,0.110598291055,5,53.41135120391846
5,28,2,0.00187124593471,0.0883554918268,5,37.05370879173279
5,28,3,0.00105878142055,0.0405373823024,5,46.00626277923584
5,28,4,0.00182089795177,0.0818057028114,5,49.5107045173645
5,28,5,0.000166786408254,0.00879942286959,5,48.0196008682251
5,28,6,0.0015586906998,0.126823878709,5,42.5797233581543
5,28,7,0.00170410806684,0.105547405242,5,41.56859087944031
5,28,8,0.000105772632331,0.00714138659067,5,41.066784143447876
5,28,9,0.000103986971729,0.00917239630607,5,43.43813347816467
5,28,10,0.000126026942614,0.00728382116791,5,61.75131297111511
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,28,1,0.000642430058031,0.0205086438153,5,42.47238636016846
5,28,2,0.00193902654366,0.0648264881537,5,42.67239546775818
5,28,3,0.00016393041932378136,0.04855212718219184,5,48.74709463119507
5,28,4,0.000115898118266,0.00774607434021,5,43.769341468811035
5,28,5,8.13928045217e-05,0.0105019058572,5,39.27513647079468
5,28,6,0.00193075647277,0.0621117039984,5,47.39942646026611
5,28,7,0.0015415873803,0.0851488233661,5,46.68505930900574
5,28,8,0.000129345599524,0.00981454767532,5,42.91157913208008
5,28,9,0.0,0.0,5,42.37338089942932
5,28,10,0.000265601963319,0.00757385777387,5,40.71299123764038
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,28,1,0.0017304966402,0.0240693071412,5,41.63177013397217
5,28,2,0.00179886847794,0.10136527526,5,54.53430509567261
5,28,3,0.000985784462088,0.0196789442287,5,53.931450843811035
5,28,4,0.000179379840223,0.0143942323241,5,42.69548439979553
5,28,5,8.05302193855e-05,0.0065663079158,5,57.8822968006134
5,28,6,0.00103895882984,0.0618648767584,5,53.5680046081543
5,28,7,0.000144925916693,0.0144683421757,5,53.69842314720154
5,28,8,0.00135640608564,0.0477054671063,5,41.3995304107666
5,28,9,0.00160709991431,0.0694076190587,5,41.28514766693115
5,28,10,0.000113716770286,0.0118741410292,5,48.55953669548035
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,28,1,0.00165110020669,0.0620874561589,5,37.898621559143066
5,28,2,0.00010834674721,0.012440438763,5,62.16917061805725
5,28,3,0.0013784191386,0.0437434841201,5,59.99097681045532
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,28,1,0.000782087874593,0.0452539974292,5,40.44357347488403
5,28,2,0.00158611323272,0.0465300048143,5,46.47101402282715
5,28,3,0.000108276201159,0.0140173799895,5,48.19189405441284
5,28,4,0.00148580455206,0.0752971697113,5,51.2011194229126
5,28,5,0.000214574134429,0.00841505209375,5,63.77312731742859
5,28,6,0.000987740744394,0.0487565103819,4,40.8546507358551
5,28,7,0.00209938168122,0.100796546943,5,42.31985950469971
5,28,8,0.000238483200718,0.0179357500702,5,50.57010841369629
5,28,9,0.000158581806186,0.0139761826338,5,43.27868914604187
5,28,10,0.00011700892893,0.0135505777152,5,51.102256298065186
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,28,1,0.00232077951249,0.0174184109868,5,47.18752908706665
5,28,2,0.000320234610792,0.0172188127546,5,48.31855797767639
5,28,3,0.00021084308763061563,0.12146814727459349,5,48.340800285339355
5,28,4,0.000641657469196,0.0108171308235,5,55.31571650505066
5,28,5,0.0,0.0,5,47.09428644180298
5,28,6,0.00322032714422,0.0359188649214,5,54.08240818977356
5,28,7,0.00111747066583,0.03465244603,5,45.957420110702515
5,28,8,0.000545236789025,0.0467839502076,5,43.19909429550171
5,28,9,0.0012424678862,0.0528479847633,5,45.819514751434326
5,28,10,0.00016851104254,0.0117548287391,5,45.987024784088135
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,28,1,0.00161097583198,0.0774737014111,5,52.482054233551025
5,28,2,0.000844878379369,0.0268303528624,5,50.32706665992737
5,28,3,0.000800491729632,0.0455504269649,5,42.17450451850891
5,28,4,0.00109072930514,0.0714210262387,5,45.187005043029785
5,28,5,0.000140895952123,0.0127011305933,5,47.833003997802734
5,28,6,0.00133199024626,0.100094817073,5,39.64762496948242
5,28,7,0.000955523193104,0.0309628899829,5,46.28798532485962
5,28,8,0.00181848690986,0.150565053508,5,48.381898641586304
5,28,9,0.00136709615114,0.0195139711343,5,64.52513146400452
5,28,10,0.00181711410515,0.0695170036429,5,43.16114592552185
