Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
34,300,1,0.0236177935668,0.215506147894,34,1629.9484584331512
34,300,2,0.0098141878691,0.172722186757,31,793.2091765403748
34,300,3,0.023001785808,0.263187524036,34,748.1425268650055
34,300,4,0.0324360554391,0.338858585623,31,574.3869781494141
34,300,5,0.0238373615012,0.248520560238,32,651.4937169551849
34,300,6,0.0146863437716,0.186452232077,34,967.9959735870361
34,300,7,0.0171051359275,0.200992873811,33,966.1748421192169
34,300,8,0.0382414600376,0.327158920119,34,1279.0251088142395
34,300,9,0.0588292123422,0.408748144639,34,602.664053440094
34,300,10,0.0330886719457,0.314636778269,27,707.966551065445
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
34,300,1,0.0328098733746,0.316276860558,34,776.8785381317139
34,300,2,0.0335609619311,0.307106905689,33,642.7322106361389
34,300,3,0.0450919465572,0.367209568809,32,596.7108044624329
34,300,4,0.0419602994122,0.346363324005,34,606.7664308547974
34,300,5,0.0201733810049,0.239705471867,33,1222.2597761154175
34,300,6,0.0153772054638,0.191892798969,33,1363.9551675319672
34,300,7,0.0327106415271,0.321409697806,34,317.39048171043396
34,300,8,0.015550720004,0.206131336147,33,2156.7490940093994
34,300,9,0.0195700461343,0.22324746734,34,1663.2745957374573
34,300,10,0.0333728861486,0.322998464392,34,402.02233386039734
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
34,300,1,0.0427454966588,0.353951421101,32,873.1657426357269
34,300,2,0.0444779730988,0.36796612237,29,668.7953810691833
34,300,3,0.0172237384657,0.221314554897,33,998.1635842323303
34,300,4,0.0321187653699,0.301473955543,33,1302.735431432724
34,300,5,0.0275242071804,0.280750128608,32,828.9242115020752
34,300,6,0.0452560925476,0.369161897755,30,674.5423591136932
34,300,7,0.0346282536658,0.315806253417,28,740.6706848144531
34,300,8,0.0255459833266,0.259075037419,34,1095.0150117874146
34,300,9,0.0248493336244,0.26295118548,32,757.1348972320557
34,300,10,0.0455212438899,0.38647668584,34,516.6222467422485
