Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,140,1,0.00124236269285,0.0278478606034,5,118.5197765827179
5,140,2,0.000882156657302,0.0452738373799,5,134.64395904541016
5,140,3,0.000131098888117,0.0124525101003,5,131.78748297691345
5,140,4,0.000105224889138,0.0097699327472,5,107.08783721923828
5,140,5,0.000113836057142,0.0103914116549,5,139.71787667274475
5,140,6,0.000171980364884,0.0040001766681,5,150.71516132354736
5,140,7,0.0,0.0,5,145.82822585105896
5,140,8,0.00164375632535,0.0547805541484,5,116.89578795433044
5,140,9,0.00143057599047,0.0647313352472,5,95.43191194534302
5,140,10,6.37858219713e-05,0.00614425124384,5,116.86378717422485
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,140,1,0.00118874719822,0.0632207164766,5,133.21646451950073
5,140,2,0.00128699206162,0.0747635624741,5,118.49982285499573
5,140,3,0.000183513029193,0.00917690117201,5,130.775545835495
5,140,4,0.00159391589214,0.069123397991,5,159.41082906723022
5,140,5,0.00118214517971,0.0925580880294,5,139.71338820457458
5,140,6,0.00123962643423,0.0598007293116,5,139.65177750587463
5,140,7,0.000470312144309,0.0555044350092,5,152.24428367614746
5,140,8,0.000770696925398,0.0211426330928,5,148.24288249015808
5,140,9,0.00139078746774,0.0242675608025,5,106.26143836975098
5,140,10,0.00113135597916,0.0610914700312,5,149.1908073425293
