Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,2400,1,0.0256716739131,0.282087773824,42,7652.675211429596
68,2400,2,0.0311698494361,0.301346565623,67,6525.047528505325
68,2400,3,0.0274380511512,0.287929845258,66,12237.349736213684
68,2400,4,0.0252980771446,0.233257305911,63,16540.34154701233
68,2400,5,0.0340087240151,0.34535886052,48,10442.983348608017
68,2400,6,0.0258263282874,0.274028413151,56,5687.704478502274
68,2400,7,0.0452005180062,0.380436814242,64,3523.933244943619
68,2400,8,0.0293604774517,0.301735610733,65,10075.358923196793
68,2400,9,0.0332525224292,0.335155692066,60,7941.178891181946
68,2400,10,0.0176073496558,0.204504431634,57,8473.698118209839
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,2400,1,0.007440630218,0.160396172498,68,16963.16632795334
68,2400,2,0.0221647507505,0.240823765888,66,11856.527570009232
68,2400,3,0.0243465478303,0.249073987067,43,9966.920721292496
68,2400,4,0.0339232186508,0.32699880184,68,9148.73605298996
68,2400,5,0.0138013564079,0.159429900973,68,14252.19982099533
68,2400,6,0.0359950700783,0.304906033611,66,21537.005524873734
68,2400,7,0.0332380007363,0.319705114076,65,16558.863920927048
68,2400,8,0.0327654022152,0.31869962672,67,14682.117079496384
68,2400,9,0.0482841566924,0.374442162041,61,18362.038537979126
68,2400,10,0.0231172003353,0.285493826512,38,15519.71757555008
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,2400,1,0.0242663803107,0.262954519896,67,13086.682321310043
68,2400,2,0.0309578769051,0.315879510791,67,10991.27008008957
68,2400,3,0.0307082243326,0.314605318686,64,23069.70556664467
68,2400,4,0.0636958537811,0.397345375529,66,33137.22535634041
68,2400,5,0.0399375273156,0.354461359109,68,7150.617991447449
68,2400,6,0.0452641420865,0.319707064292,64,10029.766159057617
68,2400,7,0.0112152162244,0.129892086512,61,20516.117362737656
68,2400,8,0.0224031891335,0.247547693921,55,14505.01459312439
68,2400,9,0.022318111197,0.228932332669,61,21876.370607852936
68,2400,10,0.027839569274,0.279001148995,58,12945.225461483002
