Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,5.88025553083e-05,0.00691196925366,63,851.0706939697266
68,28,2,0.00054555063956,0.0147177463481,65,894.8631761074066
68,28,3,1.12582192692e-05,0.00113773992877,63,1018.0876877307892
68,28,4,7.75485289077e-06,0.00121586799382,60,586.0564436912537
68,28,5,0.000200351519656,0.050687200774,67,1232.1062970161438
68,28,6,0.000304954132849,0.00894702027848,52,853.4985649585724
68,28,7,3.26135627174e-07,0.000633550814972,59,1442.4546201229095
68,28,8,4.20037913904e-06,0.00324819496543,68,1446.4746017456055
68,28,9,6.47570672673e-05,0.00235568662604,51,1248.1666355133057
68,28,10,5.53360651533e-06,0.0050806425137,67,1087.6075267791748
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,1.87524160289e-05,0.0064418146873,58,861.7980713844299
68,28,2,3.57568997575e-07,0.000262071581477,67,2389.459614753723
68,28,3,0.00230887079248,0.0182715554112,68,1290.2311463356018
68,28,4,0.000348565924773,0.0262630701882,64,1216.3097178936005
68,28,5,1.53145093893e-05,0.00102881531928,68,1158.4799382686615
68,28,6,4.11682903301e-05,0.00446156576272,55,1324.6266062259674
68,28,7,2.81749279691e-07,0.000681690115534,65,810.9000902175903
68,28,8,3.09668796539e-06,0.00112855863379,62,2131.2076160907745
68,28,9,1.61603857633e-06,0.000922579945789,66,842.9102327823639
68,28,10,3.94806710505e-06,0.000739328633624,67,842.2542374134064
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,2.08326440595e-07,0.000507867485201,68,1373.1151587963104
68,28,2,1.18443082114e-06,0.000407109317862,66,1365.3214938640594
68,28,3,3.07751356989e-07,0.00322867829838,64,1286.0565404891968
68,28,4,4.70360482434e-06,0.00144266019711,56,1302.7094497680664
68,28,5,4.5505361413e-06,0.00254554942126,68,1260.5253586769104
68,28,6,7.06655332888e-06,0.000925863680481,60,1039.3449256420135
68,28,7,8.80661940822e-05,0.0115281569278,67,1152.7560484409332
68,28,8,1.06820349934e-07,0.000108768273601,68,1397.8829205036163
68,28,9,0.00029338848022,0.0341492092791,65,932.3540916442871
68,28,10,4.63580554935e-06,0.00287763315726,66,1412.9894127845764
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,2.88369246053e-06,0.000616024246069,65,1613.072773694992
68,28,2,5.67593915036e-08,0.000164324531599,66,819.7399213314056
68,28,3,9.42892104555e-06,0.00115524117379,66,1517.6119532585144
68,28,4,2.41703152232e-05,0.00126411626041,65,1025.4323551654816
68,28,5,2.09194246451e-07,0.000153717233453,64,1126.8835234642029
68,28,6,0.000480977072503,0.0199901360281,67,1200.6644814014435
68,28,7,2.45378311968e-05,0.00267334720412,61,1399.9744141101837
68,28,8,2.96693705217e-07,0.0014080188685,67,889.5808327198029
68,28,9,0.000181418114747,0.00687139675823,67,1503.6595482826233
68,28,10,3.69197334473e-07,0.00162058181957,68,798.4392287731171
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,1.40323488401e-07,0.000211380643631,67,1285.2407371997833
68,28,2,0.00485401091069,0.0259236684679,66,940.2484786510468
68,28,3,5.50244128513e-06,0.0036538001179,64,1803.2990250587463
68,28,4,1.10421504237e-07,0.000469905207331,67,657.0276055335999
68,28,5,0.000501919899126,0.00591522194953,68,1863.5311498641968
68,28,6,2.24976383713e-06,0.00177615396578,67,1070.6016917228699
68,28,7,6.06772836063e-08,0.000121395417515,68,1278.8443353176117
68,28,8,0.00703939399762,0.0180119478019,65,1388.4205589294434
68,28,9,0.00715172899544,0.0131612521346,65,1420.7123198509216
68,28,10,0.000122507783114,0.00164479817621,67,1577.1693201065063
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,0.00130608466581,0.0258823727967,68,1956.7109098434448
68,28,2,0.000292035685745,0.0221233252013,67,924.7587769031525
68,28,3,2.03091599213e-06,0.000804157779398,64,1405.5044176578522
68,28,4,0.000360754981149,0.00329467317123,65,1446.5007297992706
68,28,5,7.45107408882e-08,0.000196653594412,68,1517.1220502853394
68,28,6,4.17732823144e-05,0.00735216744761,65,1407.8700635433197
68,28,7,6.95678758441e-06,0.00255268500558,68,2037.5691003799438
68,28,8,0.000117307142227,0.00473254803158,68,1958.356003522873
68,28,9,1.82070135738e-07,0.000240383406039,68,981.389212846756
68,28,10,2.42898134093e-05,0.0136626043492,68,1296.4596271514893
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
68,28,1,0.00271767657942,0.0137111877614,67,690.0075645446777
68,28,2,3.78090903504e-06,0.00131614433205,66,1018.4304511547089
68,28,3,4.67171459765e-06,0.000991301977907,64,1797.5481808185577
68,28,4,6.36891298212e-07,0.000494789701638,68,1277.2543749809265
68,28,5,2.55702677733e-05,0.00154983840653,65,2698.985378742218
68,28,6,3.29980640814e-07,0.000506641252504,67,2079.739806175232
68,28,7,5.47000929111e-07,0.00115449780272,67,1570.632726430893
68,28,8,3.94641365935e-05,0.00233153321625,67,1996.726010799408
68,28,9,2.2218907239e-07,0.000538264733464,66,1180.2767992019653
68,28,10,1.21916225224e-05,0.00439124298459,68,654.6117148399353
