Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
34,28,1,2.74962044282e-06,0.00140752710649,31,338.7385721206665
34,28,2,1.12831510296e-05,0.00141270824723,33,466.3748457431793
34,28,3,2.72909593419e-07,0.00062147246898,34,325.7591667175293
34,28,4,4.63434044605e-06,0.00168453581908,32,381.68536019325256
34,28,5,nan,nan,34,362.33884477615356
34,28,6,1.98410137143e-06,0.00308249901872,32,335.0068771839142
34,28,7,1.26240546183e-05,0.0054787420691,34,437.87473368644714
34,28,8,nan,nan,33,502.09193563461304
34,28,9,0.00065197914211,0.0064852014415,34,457.4947295188904
34,28,10,0.000268504724384,0.0202014074179,34,435.56555223464966
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
34,28,1,nan,nan,34,359.1482331752777
34,28,2,6.20690750402e-05,0.00103362067248,33,343.4107723236084
34,28,3,8.51854049766e-08,0.00039824342535,33,393.23200702667236
34,28,4,6.02549247487e-06,0.0023327434333,33,465.6508765220642
34,28,5,6.40023485855e-09,7.57333952578e-05,32,371.43525314331055
34,28,6,nan,nan,34,350.30346751213074
34,28,7,1.98547403976e-06,0.00131222629437,34,407.0679895877838
34,28,8,1.12882904755e-05,0.00863834585423,31,233.70997643470764
34,28,9,nan,nan,34,351.2074317932129
34,28,10,7.73656703724e-07,0.000503182951793,32,525.0260674953461
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
34,28,1,9.18696211501e-06,0.00432295824106,34,610.5906805992126
34,28,2,6.7169418273e-06,0.00370924395329,33,357.5351858139038
34,28,3,2.02832367253e-05,0.0021220787567,34,370.1431007385254
34,28,4,2.90481896197e-05,0.0116108898005,34,256.3304283618927
34,28,5,nan,nan,34,519.7142882347107
34,28,6,8.12103355373e-07,0.00226934262566,34,447.46137499809265
34,28,7,3.72720749118e-06,0.00195623622274,32,237.19213390350342
34,28,8,0.000358607408767,0.0230547290172,34,550.7061522006989
34,28,9,4.62297106518e-05,0.0461801940516,34,352.4585518836975
34,28,10,0.000104690561822,0.0153531445637,33,397.39570569992065
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
34,28,1,3.00297707518e-05,0.00312301778919,34,415.16962933540344
34,28,2,1.0832057455e-05,0.0017822336471,34,331.22374653816223
34,28,3,0.00516108499912,0.114517803351,33,407.1483371257782
34,28,4,0.00581045361114,0.0596005689255,32,310.3088698387146
34,28,5,1.66444949301e-06,0.00114995829027,34,541.47958111763
34,28,6,2.3364760731129763e-06,0.017509561095121678,34,457.5369975566864
34,28,7,2.14553146481e-06,0.000416632912428,33,621.3440568447113
34,28,8,4.04269952565e-05,0.0158892045821,34,437.9849319458008
34,28,9,4.36412555137e-05,0.00760791319976,34,481.1063048839569
34,28,10,5.94280737121e-05,0.0133237046132,34,752.6280245780945
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
34,28,1,9.31526825751e-05,0.0259564822939,30,522.8746612071991
34,28,2,1.44989723678e-05,0.00400052485687,34,340.9074020385742
34,28,3,1.1306921296e-05,0.0014485950303,34,363.96514678001404
34,28,4,2.33292961124e-06,0.00394736216459,32,340.2306492328644
34,28,5,2.26798603103e-06,0.000650710820931,34,492.8136713504791
34,28,6,2.06481608684e-05,0.00334307886138,34,484.89662408828735
34,28,7,0.000155862933449,0.0028422402543,33,641.1297469139099
34,28,8,0.000482403334801,0.00375776864113,33,470.7079977989197
34,28,9,nan,nan,31,305.2152645587921
34,28,10,1.25830310189e-06,0.00227971093342,34,799.6605544090271
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
34,28,1,nan,nan,34,438.37090730667114
34,28,2,3.19841880681e-05,0.00134134038006,33,470.6106460094452
34,28,3,1.51455234653e-05,0.0053040904705,32,417.24956798553467
34,28,4,8.6885525763e-05,0.021302812012,33,405.0903911590576
34,28,5,2.8082681704e-07,0.000139149219997,32,470.66430711746216
34,28,6,5.62241709622e-06,0.00529070823575,33,294.69221591949463
34,28,7,5.07330745107e-06,0.00173909364715,34,372.0949594974518
34,28,8,2.41131859681e-07,0.000135989779153,32,592.2997343540192
34,28,9,4.05011569239e-07,0.000415850522704,34,358.83850383758545
34,28,10,0.00154637705873,0.0402886740263,34,281.30052495002747
