Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
10,300,1,0.00657460949507,0.150160410222,10,318.0133213996887
10,300,2,0.0412998522686,0.40371510384,10,158.54961514472961
10,300,3,0.0289842641223,0.30742556631,10,230.8564784526825
10,300,4,0.0324400347425,0.332835170933,10,180.4166009426117
10,300,5,0.0388326441937,0.36695193332,10,192.48743510246277
10,300,6,0.0325973727416,0.322437284538,10,125.14410877227783
10,300,7,0.0207025736199,0.220846842251,9,139.26153302192688
10,300,8,0.0363682884391,0.342950343782,10,160.75333189964294
10,300,9,0.0318297033426,0.317110134666,10,132.01130604743958
10,300,10,0.0384307023966,0.370816557796,10,101.58852672576904
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
10,300,1,0.0301327416545,0.311111739085,10,192.7619731426239
10,300,2,0.010658797849,0.172767701447,10,471.94091749191284
10,300,3,0.0337558159781,0.3233130641,10,165.2151379585266
10,300,4,0.0402074536868,0.393482977262,10,148.85756540298462
10,300,5,0.0359489046223,0.360136941472,10,161.16278648376465
10,300,6,0.0363784355733,0.354051558053,10,164.21836590766907
10,300,7,0.0270472115535,0.281785437473,9,201.78228211402893
10,300,8,0.0355374057527,0.35006454612,10,157.74107813835144
10,300,9,0.0365443335511,0.351686102106,9,148.02503991127014
10,300,10,0.0363068865179,0.366226741269,10,159.42066478729248
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
10,300,1,0.0311844136468,0.342498051433,10,350.9413249492645
10,300,2,0.0480022722445,0.401476333649,10,121.7692437171936
10,300,3,0.034203979293,0.318556340725,10,139.3113498687744
10,300,4,0.0177585252174,0.234001294642,10,310.9255084991455
10,300,5,0.0316953012088,0.332814462695,10,152.72461485862732
10,300,6,0.0183681233724,0.223901843908,10,164.87936401367188
10,300,7,0.0366170820268,0.355767859894,10,126.25613403320312
10,300,8,0.0176996848199,0.231672670417,10,317.1138062477112
10,300,9,0.0286117929383,0.311437334245,10,278.09568524360657
10,300,10,0.0330974266292,0.336060930247,10,161.3803379535675
