Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,140,1,6.91416448965e-05,0.0050292109258,5,122.19525408744812
5,140,2,0.00020309641983,0.00853006224332,5,160.21817684173584
5,140,3,0.000130992981899,0.0113500421836,5,134.6303071975708
5,140,4,0.000130804325383,0.0122046353854,5,136.2729959487915
5,140,5,0.000128824581859,0.012008262164,5,108.84018540382385
5,140,6,0.000120582625873,0.0108526058436,5,138.92479705810547
5,140,7,5.61177685878e-05,0.00547641908639,5,152.48539018630981
5,140,8,0.00122108765929,0.0416675604188,5,130.13264679908752
5,140,9,0.000545015086831,0.0427999884278,5,172.4594542980194
5,140,10,7.1761178194e-05,0.00583363841965,5,120.85153245925903
Altura Maxima,#Amostras,#Execucao,MSE (Melhor), ErroPercentual, Altura (Melhor),Tempo Execucao
5,140,1,0.000126301895198,0.0118409931123,5,163.2322084903717
5,140,2,0.000110954092513,0.00922932042269,5,143.62225604057312
5,140,3,0.000798958482597,0.0318759364715,5,137.55491089820862
5,140,4,0.000121644416663,0.0113741704312,5,152.577214717865
5,140,5,0.000126173099727,0.0112240629317,5,107.71052980422974
5,140,6,0.000114818138979,0.0108937585948,5,151.60013604164124
5,140,7,0.000177330427209,0.00911669357179,5,145.10303735733032
5,140,8,0.00123147341445,0.0207013603476,5,110.60683536529541
5,140,9,0.000105753459711,0.0122072374742,5,123.56706547737122
5,140,10,0.000145907880047,0.0110198542971,5,178.03076839447021
