Inputs,"f(x,y)","f*(x,y)"
[ 5.18963766  1.35853148  0.23690934  5.72084713  1.54728591],0.337416,0.472505
[ 0.40480089  3.6470952   4.95796299  1.59475827  3.93118334],0.53109,0.618742
[ 5.59830761  0.02272278  0.38978457  2.44746566  3.18264747],0.360136,0.465619
[ 5.55227709  1.91606677  6.34578848  2.33748007  1.44477868],0.373958,-0.587565
[ 5.66270351  1.4646759   5.94114971  0.36328834  6.27072954],0.245414,-0.359316
[ 0.45074674  5.77826214  0.42786363  4.94364452  0.53524679],0.280221,0.826677
[ 5.73706722  3.72584701  5.47089195  0.85792309  2.89785433],0.421539,-0.221525
[ 3.86233306  4.47677469  0.01909874  5.97186184  4.32009554],0.365165,0.530614
[ 3.71774316  4.45058298  5.64194059  2.90503168  5.76944876],0.448872,0.730003
[ 2.6705699   0.35123062  2.41971684  5.16680527  4.66974497],0.501396,0.618742
[ 3.49595451  2.03862309  0.34988141  2.23508382  4.15064621],0.662145,0.618742
[ 1.93217218  3.37593651  3.91868615  5.83740616  2.3228457 ],0.639591,0.606932
[ 5.5723238   3.09826708  3.62415218  0.0606841   2.0811305 ],0.465117,0.212043
[ 3.11771894  2.35259604  4.02571249  1.23276472  3.6050868 ],1.00257,0.618742
[ 1.61235714  4.70287704  1.20228422  0.37103856  5.62216377],0.372518,0.618742
[ 3.99558759  1.14829946  5.62040234  4.45583439  3.60532665],0.532698,0.501234
[ 1.80282271  4.41400385  3.67993712  5.87157011  1.23250771],0.493464,0.573257
[-0.15048824  0.96894336 -0.21519786  0.99639952  1.11642992],0.270632,0.462108
[ 6.05632591  2.06472015  1.76501405  4.93024015  4.0187149 ],0.465015,0.786055
[ 4.06193352  2.47972107  0.03421567  0.60833335  5.71662521],0.353427,-0.038372
[ 5.8879056   3.626724    3.71595693  1.21113503  2.80947113],0.572026,0.622295
[ 4.20339012  1.17760611  2.43450117  6.22825623  4.66058493],0.42977,0.529343
[ 5.40485859  1.20045733  1.53389251  0.57611316  2.2636075 ],0.4427,0.567046
[ 0.18998794  0.97673416  1.30084622  5.22711086  2.40579486],0.396983,0.444421
[ 5.62172318  1.26590097  1.99114668  4.89375019  0.69549167],0.403301,0.385384
[ 3.65429139  1.03530872  4.14983082  3.30539203  5.20360231],0.6427,0.618742
[ 4.63640499  3.06241322  4.34716225  2.96135521  3.17279148],1.04955,0.685045
[ 1.40279031  3.01051784  1.57208264  1.27656686  5.66829157],0.508126,0.618742
[ 1.41955197  3.43213058  2.82038736  3.93660855  1.07425499],0.81284,0.732228
[ 4.39611006  3.30706453  1.95940113 -0.09201262  2.38756561],0.553652,0.582722
[ 0.71696669  4.95283651  1.72911477  3.06986332  5.3412571 ],0.473321,0.618742
[ 4.50574303  1.74909461  0.36616501  0.42665285 -0.21101655],0.305793,0.618742
[ 4.63356686  1.30217099  2.85370755  3.65672159  1.29986286],0.719719,0.505985
[ 2.21579313  0.24479182  5.45930147  1.73847091  4.97542191],0.404072,0.618742
[ 1.54154217  6.13200808  5.85732365  3.29299712  2.42386174],0.39187,0.597123
[ 3.96551228  1.72569764  4.2646265   1.77057493  4.60089922],0.755875,0.618742
[ 5.6464982   5.7306757   5.60147572  4.28697491  3.70544553],0.352334,0.475126
[ 4.65672684  5.51002645  5.340518    5.75346375  3.2277844 ],0.368237,0.538663
[ 4.83761024  4.27725315  6.03074598  2.39135671  3.91753125],0.490054,0.618742
[ 1.70962572  0.42018992  4.40873146  0.57949668  3.49355388],0.467127,0.618742
[ 3.43366766  5.06088257  3.46028948  4.71924305  0.89639252],0.587263,0.572811
[ 2.91863108  2.03422952  0.21701884  0.59887838  0.56804621],0.394258,0.618742
[ 3.66333461  5.38857794 -0.06693179  5.36343622  0.03563374],0.28633,0.564202
[-0.09328408  0.20623779  5.81861496  2.64038157  4.98428965],0.290826,-0.453681
[ 4.21102524  5.81488514  4.18402338  1.83023763  1.60420668],0.523323,0.634661
[ 1.68426561 -0.12461024  3.10306525  6.07657623  3.49721789],0.381424,0.85894
[ 5.46054602  0.10716563  6.2534461   3.42218733  5.45111895],0.27629,0.997049
[ 4.47616339  6.14140654  4.32995129  5.81719685  1.2331779 ],0.334733,0.488534
[ 1.64095294  0.48123971  4.99353504  1.05731273  0.9061811 ],0.394891,0.618742
[ 2.4634428   6.07666397  2.61776543 -0.24955927  5.95372772],0.292535,0.461458
[ 2.55124927  2.73449111  0.83076715  0.86392581  0.58126825],0.490424,0.845283
[ 2.91289973  0.14584097  4.86475706  6.22198153  0.31181151],0.292068,0.447899
[ 3.34918833  4.56162643  4.80873013  5.29827166  3.53909469],0.609578,0.598483
[-0.05281864  1.63175261  4.46358919  2.71484923  0.011578  ],0.365686,0.618742
[ 5.31940794  0.85373628  0.86457288  2.75774312  1.31452489],0.44552,0.529038
[ 4.54764414  3.11471891  5.46497774  4.07314968  1.48254621],0.590361,0.475258
[ 2.11857796  5.27682686  3.82695436  2.11350036  4.86999273],0.627847,0.618742
[ 5.41563511  1.63347733  2.62490106  2.80237937  3.12520289],0.775308,0.618742
[ 3.37037516  5.14574671  0.24327175  0.96943492  3.68812704],0.455837,0.618742
[ 3.27874613  3.66271591  2.3848393   0.89007902  4.07068205],0.870061,0.618742
[ 5.07480907  1.63086772 -0.19242944  4.36125183  4.11463833],0.408724,0.618742
[ 0.98414838  6.24318695  5.42403603 -0.01806282  2.87774801],0.289172,0.452738
[ 4.75443697  0.1521495   6.14448452  5.97484016  3.36957431],0.285206,0.241292
[ 0.5795399   0.58561856  1.78212726  5.40401936  4.62448835],0.37609,0.444421
[ 4.48706484  4.77984476  2.82352185  3.62018991  3.32598305],0.917326,0.521234
[ 1.76522422  2.61322975  5.61547375  3.98494053  2.57584763],0.681897,0.593447
[ 4.87582254  0.90823954  4.67256021  4.02341557  5.31348419],0.452669,0.618742
[ 1.53667629  5.89492893  5.48040962  5.78822279  0.10578302],0.264375,0.521414
[ 3.84151292  5.77788639  5.42649651  5.45065212  3.1702764 ],0.394518,0.581167
[ 0.9885307   5.91385078  4.24119806  2.13497066  0.76814306],0.403119,0.502911
[ 0.63201004  2.72835445  3.79341435  0.598858    2.60204101],0.580231,0.703038
[ 0.16949326  1.57468534  3.39860082  3.88020706  2.89898682],0.625503,0.414184
[ 2.83255696  1.55580842 -0.09092813  0.2407577   1.19797611],0.363263,0.559319
[ 1.35401034  2.05495405  1.36748648  3.86334014  4.34349823],0.723702,0.618742
[ 0.54306775  4.68913603  5.61570883  5.74498892  1.89521515],0.339131,0.537992
[ 3.27126527  4.32757139  6.03387499  3.63245916  0.42567429],0.433509,0.538691
[-0.07122264  1.67914236  0.29863924  0.07828146  1.89324725],0.300881,0.532107
[ 5.93247509  5.3391366   3.62000608  2.37465119 -0.19484563],0.33274,0.497489
[ 3.74532175  0.66030484  0.1854717   0.93030369  3.67593193],0.422087,-0.0510544
[ 4.15021372  2.33141398  0.77868682  4.0244031   2.52137566],0.770255,0.603017
[ 4.08446646  4.32160759  4.57928991  2.44310236  4.19600439],0.822542,0.618742
[ 0.02478831  3.84415293  3.61841202  5.73680353  4.32772589],0.413226,0.724414
[ 1.08406842  5.85513973  3.02728462  2.35816455  5.12320137],0.459912,0.618742
[ 0.29071501  6.18341589  1.37593853 -0.23887181  6.01420403],0.223775,0.618742
[ 4.35343075  0.94648415  1.19351172  2.97121954  2.88656163],0.698041,0.618742
[ 6.15026712  2.4733398   4.80567074  1.45059049  2.57679319],0.475245,-0.048562
[ 0.68182534  1.37082541  0.20693991  3.83124042  4.74022388],0.407354,0.481835
[ 1.87185299  1.380481    2.84315038  4.80603743  3.85738564],0.774171,0.94138
[ 0.05418493  5.98948765  1.47107422  5.17392111  4.457932  ],0.314426,0.606375
[ 0.24699567 -0.1932711   5.0481925  -0.21643476  3.38985777],0.266891,0.515528
[ 3.49926186  2.0879364   4.64599085  2.00031877  3.38452005],1.00628,0.618742
[ 3.69966841  2.50478864  5.79237509  1.20873821  2.94933963],0.597253,0.479824
[ 3.25408554  0.8465597   2.47258925  2.95643878  1.20876288],0.758124,0.591472
[ 0.85564083  4.33986473  1.5579344   0.11054762  5.56263161],0.352248,0.618742
[ 0.30369124  0.64721674  6.23919725  3.70456338  4.72690105],0.314696,1.02684
[ 0.70023453  0.94122684  3.2364316  -0.03667742  6.03092813],0.30311,0.238705
[ 1.93488503  1.44254744  3.11495066  2.82771635  2.3446722 ],1.10712,0.843581
[ 2.69817591  2.92650676  5.60253382  4.32991695  0.07658758],0.450761,0.530075
[ 4.69923639  1.98124111  3.47946858  2.26574397  6.11993313],0.514714,0.618742
[ 5.72460318  4.50452089  2.96655822  4.02677298  2.96973395],0.635189,0.449888
[ 1.39522552  1.35547578  2.19869041  0.45371559  1.40597749],0.501345,0.504423
[ 3.28735447  1.9441843   4.84718513  6.23731327  5.17000294],0.40325,0.531209
[-0.23374783  5.00493574  5.40729809  4.04172707  5.96726465],0.284399,0.615732
[-0.0949388   1.69772112  4.53872108  5.63875675  4.82654095],0.345524,0.618742
[ 2.02420688  4.64539051  4.56125736  3.93573451  0.58788031],0.562084,0.59292
[ 0.40408215  5.38505316  1.66318536  1.84412599  3.296875  ],0.484531,0.618742
[ 4.43777895  0.40778506  5.27961159  6.25661898  5.84298944],0.265452,0.426923
[ 2.48989844  5.92842436  2.50037289  3.66434264  6.33055878],0.390328,0.618742
[ 5.54908705  4.60580015  5.88995361  5.82405138  1.38018453],0.302779,0.368054
[ 2.92891836  0.40953705  2.79981351  5.04343557  6.25457478],0.377024,0.618742
[ 4.86407661  2.33521271  0.72930717  5.3907218   0.18682671],0.360981,0.436657
[ 3.71364641  1.04378891  4.01746559  3.51453161  3.88314724],0.875965,0.618742
[ 1.95831978  4.42511368  1.00043607  1.46318245  2.53641868],0.680688,0.618742
[ 2.03134537  5.38530636  0.3775728   4.73277617  2.88303828],0.464656,0.727907
[ 2.37020373  3.04373932  5.05323839  5.13620329  4.15823841],0.644362,0.606158
[ 0.90448254  4.82888317 -0.23218904  1.30794513  4.29558563],0.36069,0.618742
[ 3.40320516  5.33119678  2.38825178  1.91854322  3.91497421],0.770534,0.618742
[ 4.6844306   1.04844725  3.90114856  3.65296888  2.27970982],0.746095,0.539025
[ 2.87709093  4.15573692 -0.15527965  1.47070646  5.38557959],0.410908,0.618742
[ 0.80048084  5.95993567  5.88100433  2.00656033  3.8124187 ],0.350309,0.764126
[ 4.17401505  3.84127402  6.31254196  2.91676688  1.30547321],0.477616,0.558157
[ 6.13851357  2.75349736  5.63221502  5.30052662  4.52830648],0.339354,0.375597
[ 3.74292493  3.9338119   2.46008539  5.68695641  2.70942473],0.713286,0.601882
[ 3.60181737  1.69621813  1.46763277  5.10273981  1.9350425 ],0.668189,0.595705
[ 3.34328818  2.62838793  2.14865994  0.67630213  2.61968064],0.867684,0.436079
[ 4.41844368  5.36857033  2.60799384  1.23462391  5.10464191],0.492081,0.503577
[ 5.77887583  2.04710579  3.58777022  1.79118657  5.14270544],0.4993,0.377301
[ 1.55562913  4.01704264  0.40124574  2.42622709  4.79458332],0.542775,0.618742
[ 1.45680034  5.43200588  2.97446108  3.92148757  4.90270281],0.562867,0.581023
[ 0.24119708  1.18555152  2.29941773  5.95449924  0.2434516 ],0.305608,0.600314
[ 3.36581922  0.2604399   0.41452244  1.38900471  2.42577267],0.449463,0.423239
[ 2.26496434  4.35627031  1.22146058  6.23905373  5.90148067],0.339524,0.545352
[-0.18946706  5.22901154  2.86056638  4.38948536  1.91303337],0.429686,0.606004
[ 0.48284289  3.66493654  0.05535112  1.85615039  5.12185383],0.38081,0.585069
[ 3.16213894  5.53961182  3.34362841  4.00394678  1.97616994],0.732593,0.926349
[ 4.76390123  4.68525743  0.83969569  5.75012302  3.12796164],0.431073,0.505197
[ 2.50362492  1.14655542  5.93066835  1.92898095  5.68628883],0.390112,0.618742
[ 2.69488454  1.60234928  0.22088762  6.11188936  1.89026093],0.389327,0.654222
[ 5.37353611  6.26140356  3.08633709  6.21700573  2.0941906 ],0.30819,0.496669
[ 1.49970913  5.06937027  2.23805952  1.02036715  4.56702137],0.540885,0.618742
[ 6.09129667  3.62899971  0.99202538  0.52979577  3.45994377],0.395301,0.494648
[ 5.96447897  1.05911911  2.20370221  2.11044288  0.75239438],0.416107,0.618742
[ 5.26095247  3.32831335  5.92407036  6.2957468  -0.07692972],0.255759,0.288735
[ 2.021492    2.97398639  6.07595634  6.03428316  0.66454828],0.332437,0.483843
[ 4.32287645  2.69124436  0.62249315  1.48527038  5.42168283],0.484102,0.430733
[ 3.74007225  1.97000968  1.10993445  3.23656297  2.24215484],0.924964,0.618742
[ 1.48327947  2.88625073  5.16653204  6.03656149  2.51126742],0.465835,0.561409
[ 2.12343383  0.06170674  4.56586313  5.04461432  0.665636  ],0.377593,0.554379
[ 4.87464857  2.64988756  0.48408911  3.9681313   5.7867775 ],0.422474,0.618742
[ 1.9727298  -0.05618425  2.39913154  5.00492573  2.80767465],0.504711,0.102797
