Inputs,"f(x,y)","f*(x,y)"
[-2.06861043 -0.92141616],1.3671,-3.05432
[-2.97179747  1.79002666],1.89859,2.69093
[ 0.87425226 -0.72716367],0.587261,0.382249
[-4.3264122  -3.69713545],1.99183,3.01701
[ 0.38543341  2.88393927],1.00734,0.753901
[ 0.72473472  0.73540527],0.442524,3.70405
[ 2.31010294 -1.34543681],1.73226,1.25255
[-2.14664578 -4.70678949],1.95299,1.26443
[-4.17926216  4.00313473],1.99285,1.16569
[ 3.07963371  2.25661969],1.95187,2.43327
[-1.76202631 -4.21722698],1.90286,1.19635
[-1.82691693 -2.37656331],1.88723,1.23597
[-2.241117   1.7464782],1.86482,2.88826
[ 4.67108774  2.14747381],1.95299,2.86763
[ 1.37885392 -2.52602172],1.75933,1.70447
[ 3.04959416 -2.46507597],1.9622,2.13671
[ 2.65400124  4.32541037],1.97739,1.72568
[ 4.98496056  3.43103123],1.99122,3.41003
