Inputs,"f(x,y)","f*(x,y)"
1.0,1.0,1.00013
2.0,1.5,1.50001
3.0,1.83333,2.0886
4.0,2.08333,2.20025
5.0,2.28333,2.31189
6.0,2.45,2.42354
7.0,2.59286,2.5352
8.0,2.71786,2.64683
9.0,2.82897,2.75851
10.0,2.92897,2.86414
11.0,3.01988,2.93864
12.0,3.10321,3.01308
13.0,3.18013,3.0876
14.0,3.25156,3.16205
15.0,3.31823,3.23655
16.0,3.38073,3.31097
17.0,3.43955,3.38549
18.0,3.49511,3.45999
19.0,3.54774,3.53446
20.0,3.59774,3.60893
21.0,3.64536,3.68339
22.0,3.69081,3.75784
23.0,3.73429,3.83236
24.0,3.77596,3.90681
25.0,3.81596,3.9813
26.0,3.85442,4.05573
27.0,3.89146,4.13027
28.0,3.92717,4.20473
29.0,3.96165,4.27921
30.0,3.99499,4.35369
31.0,4.02725,4.42815
32.0,4.0585,4.50269
33.0,4.0888,4.57708
34.0,4.11821,4.65165
35.0,4.14678,4.72604
36.0,4.17456,4.80062
37.0,4.20159,4.87511
38.0,4.2279,4.94953
39.0,4.25354,5.02396
40.0,4.27854,5.09859
41.0,4.30293,5.17304
42.0,4.32674,5.24747
43.0,4.35,5.32194
44.0,4.37273,5.39634
45.0,4.39495,5.47102
46.0,4.41669,5.54533
47.0,4.43796,5.61982
48.0,4.4588,5.6944
49.0,4.47921,5.76884
50.0,4.49921,5.84324
51.0,4.51881,5.9177
52.0,4.53804,5.99229
53.0,4.55691,6.06666
54.0,4.57543,6.14118
55.0,4.59361,6.21568
56.0,4.61147,6.29014
57.0,4.62901,6.36463
58.0,4.64625,6.43906
59.0,4.6632,6.51362
60.0,4.67987,6.58811
61.0,4.69626,6.66264
62.0,4.71239,6.73689
63.0,4.72827,6.81153
64.0,4.74389,6.88602
65.0,4.75928,6.96049
66.0,4.77443,7.03498
67.0,4.78935,7.10954
68.0,4.80406,7.18391
69.0,4.81855,7.25843
70.0,4.83284,7.33283
71.0,4.84692,7.40726
72.0,4.86081,7.48179
73.0,4.87451,7.55634
74.0,4.88802,7.63093
75.0,4.90136,7.70533
76.0,4.91451,7.77976
77.0,4.9275,7.85435
78.0,4.94032,7.92872
79.0,4.95298,8.00306
80.0,4.96548,8.07774
81.0,4.97783,8.15217
82.0,4.99002,8.22657
83.0,5.00207,8.30122
84.0,5.01397,8.3758
85.0,5.02574,8.45026
86.0,5.03737,8.52454
87.0,5.04886,8.59895
88.0,5.06022,8.67359
89.0,5.07146,8.74805
90.0,5.08257,8.82258
91.0,5.09356,8.8971
92.0,5.10443,8.97193
93.0,5.11518,9.04615
94.0,5.12582,9.12061
95.0,5.13635,9.19483
96.0,5.14676,9.26954
97.0,5.15707,9.34412
98.0,5.16728,9.41859
99.0,5.17738,9.49305
100.0,5.18738,9.56751
101.0,5.19728,9.64185
102.0,5.20708,9.71662
103.0,5.21679,9.79121
104.0,5.22641,9.86543
105.0,5.23593,9.94001
106.0,5.24536,10.0144
107.0,5.25471,10.0887
108.0,5.26397,10.1635
109.0,5.27314,10.2379
110.0,5.28223,10.3121
111.0,5.29124,10.3867
112.0,5.30017,10.4611
113.0,5.30902,10.5357
114.0,5.31779,10.6102
115.0,5.32649,10.6849
116.0,5.33511,10.7589
117.0,5.34366,10.8337
118.0,5.35213,10.9081
119.0,5.36054,10.9829
120.0,5.36887,11.0569
