Inputs,"f(x,y)","f*(x,y)"
[ 1.39585161 -0.20393094  1.95508003  2.31345177  3.16191363],0.514724,0.297347
[ 4.15727806  0.91142231 -0.12278903  3.42902875  4.4596405 ],0.439215,0.523711
[ 0.20759796  3.27819419  2.28889799  1.86124551  0.03295166],0.425882,0.51353
[ 3.82623434  5.82655621  4.17311478  4.71949959  1.18601894],0.469583,0.491362
[ 5.51069403  0.31559214  5.70471382  4.03282881  0.1131312 ],0.283882,0.815202
[ 4.20917654  3.7248702   2.27938843 -0.0747548   3.08053255],0.589365,0.775199
[ 4.75013924  3.81579995  6.1155467   1.73209     0.72424632],0.396482,0.503623
[ 6.26013041  0.59770852  3.47560453  6.03554726  3.466573  ],0.321979,0.595589
[ 2.7203896   1.87153268  1.80589652  3.00471139  0.72945225],0.773221,0.556342
[ 0.60786408  2.80211997  1.260548    3.50384402  4.23691463],0.64222,0.542594
[ 2.26874399  6.04619598  2.65604997  5.15087461  6.24923182],0.332048,0.538527
[ 1.4054867   5.58857822  5.7094183   4.73527145  0.55517393],0.327091,0.491286
[ 6.12517881  3.1748662   3.04519057  1.96402156  2.16880131],0.603737,0.785636
[ 0.8017695   5.20687628  5.0412488   2.26523209  4.56120539],0.45774,0.652997
[ 4.86883259  3.7411685   5.03010988  3.9147985   3.9899509 ],0.667554,0.819337
[ 0.96856838  3.02542877  5.8276391   0.47046703  3.29237604],0.423605,-0.666624
[ 4.48225355  5.66837883  5.6598773   4.27240324  4.4092412 ],0.400044,0.876838
[ 2.12471008  5.99625015  4.90737486  1.37130439  1.0786618 ],0.404434,0.520026
[ 0.91574991  3.04536748  1.67694473  0.55869657  2.12938285],0.561338,0.559806
[ 0.76997083  5.40113688  1.53627717  1.42188907  2.44896507],0.483675,0.534659
[ 5.00463915  6.14623594  4.49352884  5.12706566  5.79490709],0.298651,0.835034
[ 4.34449911  6.12633085  0.27450004  0.50311726  5.77005577],0.26373,0.611251
[ 0.25531375  2.49800777  3.39929342 -0.23435111  1.09378695],0.369831,0.632819
[ 5.88436794  5.47253513  3.73854327  2.1406951   4.24757767],0.448968,0.760428
[ 2.17258692  0.86330783  0.15542707  3.11425114  1.08297622],0.453933,0.113089
[ 6.33214235  2.47496033  3.55130911  3.02253389  5.75779533],0.411714,0.509116
[ 5.26351786  3.73303056  1.27606463  6.11444235  3.26100278],0.427338,0.769255
[ 2.89196038  0.72205865  2.7208693   3.14653563  6.1306901 ],0.49748,0.603469
[ 5.62356663  3.82968569  1.42803621  5.89064074  2.71727705],0.425925,0.766402
[ 5.67709064  1.06754661  2.50644422  0.07449161  1.76912761],0.381411,0.705212
[ 4.8607564   5.5333519   4.67991161  6.00365543  6.1763916 ],0.271637,-1.04478
[ 5.56777048  5.88066673  5.21601105  4.81544113  2.73128891],0.354982,0.619284
[ 3.89810419  0.80205864  5.42507315  3.58407855  0.37842074],0.421366,0.866795
[ 2.18468833  5.74735451  2.2138443   1.41547084  4.84472513],0.506471,0.83573
[ 5.12340021  5.56745052  0.61276746  0.90648103  4.31497908],0.358275,0.546569
[ 2.98002744  2.68861222  3.17457891  1.30422544  0.33675799],0.662412,0.531569
[ 5.86787796  5.02677202  3.79344082 -0.24634282  3.08333135],0.350782,0.156371
[ 4.21249151  1.10487461  2.18835449  1.75525117 -0.21785836],0.442,0.511519
[ 5.67770243  3.50058126  0.91945392  3.84926271  1.67945719],0.520442,0.480117
[ 1.33189595  3.27074456  3.81800175  3.42287683  1.730165  ],0.969339,0.544112
[ 3.82177091  1.43336606  5.46737719  5.2457943   1.77647913],0.481737,0.494541
[ 2.41501141  0.56996429  5.45992994  1.20842385  1.81959927],0.456587,0.856183
[ 5.50602484  0.81856161  3.79615927  3.66455913  2.63020277],0.579673,1.00182
[ 3.94999027  4.08616257  3.13695574  6.00276041  1.09899068],0.506807,0.515281
[ 4.55419064  1.86560237  3.64732265  0.91487408  3.95800948],0.695076,0.663108
[ 0.13758586  4.67583513  3.63778591  0.102497    0.00750612],0.296216,0.521109
[ 3.06738877  5.39865208  4.47128153  5.54686737  0.96073949],0.424307,0.481757
[ 1.66763282  6.20281124  4.42455006  1.08845413  1.16095746],0.383162,0.511061
[ 1.32438886  5.24838591  4.1282177   2.36987782  0.12356095],0.438467,0.489684
[ 3.41748023  1.93092084  6.05541039 -0.10337576 -0.0328462 ],0.290008,0.590262
[ 2.50996423  4.47994089  2.47114587  0.55280989  5.94934082],0.44648,0.640296
[ 2.37691593  1.68949294  0.04440907  0.31591949  4.47003698],0.396723,0.467192
[ 4.42177296  2.77037573  3.77014971  4.90290737  1.26706922],0.699721,0.620047
[ 5.96021366  0.74514294  0.58359081  3.10446548  4.61720371],0.366132,0.586654
[ 6.13927126  0.78590381  6.3002758   6.15959024  2.03870916],0.240638,0.79755
[ 5.59375954  2.56266165  0.36778668  2.92541671  2.09051466],0.508127,0.587577
"[  7.47032344e-01   4.22427416e+00   2.52669930e-01   1.51914323e-03
  -1.61640435e-01]",0.262403,-15.0591
[ 5.15833139  0.20051411  0.20493574  5.21101475  5.15561008],0.287001,0.513671
[ 5.9788866   3.3390274   3.14915442  3.27410865  5.53370953],0.487668,0.531878
[ 5.25414753  1.67661798  0.25141364  0.59686708  5.65493488],0.310453,0.452346
