Inputs,"f(x,y)","f*(x,y)"
1.0,1.0,0.999446
2.0,1.5,1.50203
3.0,1.83333,1.82996
4.0,2.08333,2.08528
5.0,2.28333,2.32726
6.0,2.45,2.43726
7.0,2.59286,2.54722
8.0,2.71786,2.65722
9.0,2.82897,2.76723
10.0,2.92897,2.87717
11.0,3.01988,3.09204
12.0,3.10321,3.14499
13.0,3.18013,3.14658
14.0,3.25156,3.26753
15.0,3.31823,3.32152
16.0,3.38073,3.37547
17.0,3.43955,3.42933
18.0,3.49511,3.48326
19.0,3.54774,3.53721
20.0,3.59774,3.5912
21.0,3.64536,3.64505
22.0,3.69081,3.69906
23.0,3.73429,3.75306
24.0,3.77596,3.80705
25.0,3.81596,3.80763
26.0,3.85442,3.1403
27.0,3.89146,2.47282
28.0,3.92717,1.80535
29.0,3.96165,1.13805
30.0,3.99499,0.470675
31.0,4.02725,-0.196796
32.0,4.0585,-0.864038
33.0,4.0888,-1.53159
34.0,4.11821,-2.19889
35.0,4.14678,-2.86626
36.0,4.17456,-3.53372
37.0,4.20159,-4.20128
38.0,4.2279,-4.8685
39.0,4.25354,-5.53592
40.0,4.27854,-6.20337
41.0,4.30293,-6.87076
42.0,4.32674,-7.53819
43.0,4.35,-8.20561
44.0,4.37273,-8.87319
45.0,4.39495,-9.54032
46.0,4.41669,-10.2076
47.0,4.43796,-10.8752
48.0,4.4588,-11.5425
49.0,4.47921,-12.2101
50.0,4.49921,-12.8776
51.0,4.51881,-13.5447
52.0,4.53804,-14.2123
53.0,4.55691,-14.8796
54.0,4.57543,-15.5471
55.0,4.59361,-16.2145
56.0,4.61147,-16.8818
57.0,4.62901,-17.5493
58.0,4.64625,-18.2168
59.0,4.6632,-18.8843
60.0,4.67987,-19.5513
61.0,4.69626,-20.2188
62.0,4.71239,-20.8862
63.0,4.72827,-21.5538
64.0,4.74389,-22.2213
65.0,4.75928,-22.8884
66.0,4.77443,-23.5556
67.0,4.78935,-24.2234
68.0,4.80406,-24.8906
69.0,4.81855,-25.5581
70.0,4.83284,-26.2253
71.0,4.84692,-26.8929
72.0,4.86081,-27.5602
73.0,4.87451,-28.2278
74.0,4.88802,-28.8948
75.0,4.90136,-29.5626
76.0,4.91451,-30.2297
77.0,4.9275,-30.8971
78.0,4.94032,-31.5646
79.0,4.95298,-32.2319
80.0,4.96548,-32.8992
81.0,4.97783,-33.5668
82.0,4.99002,-34.2343
83.0,5.00207,-34.9012
84.0,5.01397,-35.5691
85.0,5.02574,-36.2366
86.0,5.03737,-36.9038
87.0,5.04886,-37.5712
88.0,5.06022,-38.2385
89.0,5.07146,-38.9059
90.0,5.08257,-39.5733
91.0,5.09356,-40.2405
92.0,5.10443,-40.9083
93.0,5.11518,-41.5756
94.0,5.12582,-42.2426
95.0,5.13635,-42.9105
96.0,5.14676,-43.4933
97.0,5.15707,-43.8959
98.0,5.16728,-44.2988
99.0,5.17738,-44.701
100.0,5.18738,-45.1039
101.0,5.19728,-45.5063
102.0,5.20708,-45.909
103.0,5.21679,-46.3116
104.0,5.22641,-46.7141
105.0,5.23593,-47.1167
106.0,5.24536,-47.5191
107.0,5.25471,-47.9221
108.0,5.26397,-48.3243
109.0,5.27314,-48.7274
110.0,5.28223,-49.1296
111.0,5.29124,-49.5323
112.0,5.30017,-49.9351
113.0,5.30902,-50.3377
114.0,5.31779,-50.7395
115.0,5.32649,-51.1429
116.0,5.33511,-51.5451
117.0,5.34366,-51.9476
118.0,5.35213,-52.3501
119.0,5.36054,-52.753
120.0,5.36887,-53.1556
