Inputs,"f(x,y)","f*(x,y)"
[ 46.58581161  14.87020683],2.51745,2.04897
[-20.62220764  27.53429604],3.01173,1.918
[-21.05158424   8.11178875],2.95778,1.78173
[-43.2098999   -6.03112364],0.338569,2.1247
[ 46.57851791  25.26330948],3.22809,2.06001
[ 28.7170639   42.49684906],2.51019,1.86344
[-24.24842262  -4.44966412],1.56835,2.12772
[ 38.59441757 -12.20614529],1.88947,1.68379
[-28.11406708  22.57729149],3.08667,1.9506
[-16.44539833  -3.52245545],3.22138,1.97759
[-29.41341209 -10.55563068],3.37292,1.79347
[-24.90223694  45.37164307],1.26554,2.45907
[ 29.74201775 -49.40568542],0.413583,3.07045
[-5.307055  -9.6824789],1.99247,2.06572
[ 42.62922668 -49.65739059],-0.0713619,2.34018
[  0.71132624  41.47615814],2.79482,2.24306
[ 16.93492889  15.19193745],3.4091,2.44937
[-5.60197353  2.18468499],2.04892,2.85491
[-32.83483887 -32.16255569],1.60181,1.58952
[ 3.66963506  6.55454731],2.27247,1.81397
[-33.17743301  14.00365257],1.97979,1.82288
[-29.62487411  15.15906334],1.5711,2.00264
[ 35.25878143   0.36019799],1.05293,1.52037
[-21.50404549 -12.61390018],3.29436,1.88585
[ 42.68907928  25.11697578],3.72017,2.10607
[ 29.18285179  39.0502243 ],3.00069,2.66549
[ 10.95754147 -31.06976128],2.76916,0.594754
[-18.07185364  33.70020294],2.13861,2.29843
[-16.8307724   20.61691093],2.01661,1.66207
[-15.07390976  -2.27770519],1.62376,1.66567
[-39.56931686 -46.39058685],2.25038,1.4381
[-30.18106651 -31.3677597 ],2.11747,1.61766
[  1.08963645  14.38918781],1.90627,2.31437
[-21.16034889 -36.87627411],0.471921,1.78722
[ 19.0284729   -1.96595991],1.49942,1.77309
[ -6.66540003 -25.47759628],0.346433,2.00145
[-37.9236412  -17.16080475],1.61485,1.71593
[ 48.73476791  -4.05712318],0.22835,3.31062
[ 6.71362495  1.15699053],4.06151,2.62871
[ 46.43441391   4.03426409],0.389629,1.34133
[ 36.10091019  44.76559448],2.73715,1.64162
[-38.30037308   0.2811428 ],2.0575,1.37521
[-17.36644363 -11.25198174],3.58398,1.93105
[-27.76776314  -8.87696266],2.66014,1.96584
[-40.19363403 -21.45217323],1.71206,1.65245
[-30.08282661 -23.306427  ],0.341336,1.7061
[ -3.61594009 -49.09997559],0.873685,1.06072
[ 48.60565948 -34.6362915 ],2.68071,2.52978
[-44.08512497 -21.84767914],1.98257,1.61961
[ 33.09346008   1.56697655],3.39547,1.68147
[-23.73719788 -42.39822006],-0.0571779,1.68468
[ 32.98308563   4.29210663],0.723875,1.86498
[ 31.66225052  -7.84436417],3.09493,1.3615
