Inputs,"f(x,y)","f*(x,y)"
[ -1.35346246 -18.91985893],1.17677,-1.05459
[ 13.3940382   26.64236069],2.12596,1.72788
[-33.70491028  30.84810829],3.27802,1.72788
[ 27.47387123 -29.32274818],2.51036,1.72788
[ -7.09554958  23.46958542],3.5076,1.72788
[-46.44941711  48.50481415],2.4426,1.72788
[ 18.29172325  39.55408859],3.88704,1.72788
[  3.08052516 -10.8072567 ],2.70555,-3.19115
[-27.83428383  14.97131824],3.03489,1.72788
[ 10.68503284 -24.78081703],1.23904,1.72788
[-24.22614098 -44.23106766],2.38314,1.88694
[  3.90435076 -47.46707916],0.39848,1.67201
[-17.99444008  19.221138  ],2.27801,1.72788
[ 32.61890793 -28.70722389],1.44507,3.82725
[-39.01595306 -37.8075676 ],0.854245,1.78964
[-35.45763397 -29.44148254],1.6205,1.04176
[ 17.30920601 -25.24307823],4.06921,1.72788
[ 41.96178055   0.99136871],3.91262,1.72788
[-23.09440613  35.25368881],-0.00294143,1.72788
[ 19.12873268 -14.08395386],1.44746,2.34416
[-35.33574677   1.83946669],0.918911,1.84262
[-15.21078777  49.96055984],2.28579,1.72788
[-45.7753067  -12.92304802],3.48405,1.32359
[-11.67026711   1.77838957],1.54289,1.72788
[-44.94908142  44.79210281],0.374413,1.72788
[-31.45075226  35.19976044],0.0631973,1.72788
[ 48.14749527  37.88848877],3.46152,1.72788
[ 31.30148315 -43.14612198],1.59617,1.72788
[-45.49660873  31.68319511],2.69466,1.72788
[ 34.33100128 -43.21150208],2.7339,1.72788
[ 46.12770462  49.22288895],0.185198,-0.161215
[-48.31378555   3.1574254 ],0.935651,3.25813
[ 22.12996674  -3.52502894],4.07112,1.90737
[ 14.6520195  -19.96519661],2.92767,1.72788
[ -7.43302393 -23.61577415],3.14688,1.38025
[ 17.56313133  -6.44923735],0.578602,1.91
[ 18.31578827 -21.10664749],0.580199,1.72788
[-10.92273521   4.76877451],2.17115,1.72788
[ 46.95166397  17.21562195],2.09301,1.72788
[  6.52200031 -42.17347717],1.02855,4.40429
[-30.40646172  39.83089447],3.87126,1.72788
[-6.9624095   8.25774765],3.28751,1.72788
[-40.38251877  10.47162724],0.18951,1.72788
[ -1.4486016   32.50466537],1.8774,1.72788
[-42.31251144 -45.88458633],2.08457,2.49653
[ 41.31529236  44.67982101],3.95238,-0.045011
[ 12.1835146  -17.40261269],0.759182,1.72788
[-41.6458168   24.30354691],1.64109,1.72788
[  8.05205441  23.18844414],0.129702,1.72788
[-16.06250572  22.75977707],3.9193,1.72788
[ -7.90911961  37.44877243],0.919752,1.72788
[ 14.0717144   43.28021622],2.55792,1.72788
[ 15.70317459  -9.56655884],2.27161,1.91059
[ -4.87477016 -13.60036564],3.54002,-1.37777
[-36.22425079 -30.8514061 ],0.593522,1.14868
[-16.45696831 -26.30009651],1.62933,-0.434775
[-10.1529789   25.27519417],0.931023,1.72788
[ 43.08727646  24.52219009],1.73282,1.72788
[-21.06178284   4.63749695],2.3119,1.72788
[  2.64147925  45.54294586],1.28693,1.72788
[ 29.6156292   45.54186249],1.65076,1.72788
[ 26.15612221   2.06800389],1.73691,1.72788
[-44.91041183  35.15888214],0.0167854,1.72788
[ 47.93872452 -18.80820847],1.82656,1.88297
[-40.41267776 -48.18940735],1.62043,2.69685
[ 19.54218483 -12.40379524],2.84398,1.90669
[-15.86920738  23.89238358],2.00687,1.72788
[ 23.31149101  14.07310677],1.29861,1.72788
[-48.68776703  -0.43756592],3.04965,4.72965
[ 13.4693327   34.45520401],0.481869,4.23128
[ -6.66724014 -24.75802803],0.823235,1.40377
[ -4.84533358  19.92531586],3.36822,1.72788
[ 47.77037048   6.85801029],3.02261,1.72788
[ 11.68112755   6.82199335],1.78726,1.72788
[-11.12112617 -18.75989151],2.80626,-1.4192
[ 46.46737289  37.43224335],-0.0750885,1.72788
[ 37.40663147 -33.22994232],2.82379,1.11179
[ 45.03308105 -23.30013275],1.86825,1.88385
[-35.69146347  30.14800262],3.02438,1.72788
[ 44.25487518 -14.3521843 ],1.60484,1.88708
[  8.96510506 -21.07468796],3.60569,1.72788
[ 47.45414352 -31.73793411],1.15021,3.01099
[ 34.35124588  -6.89929342],1.18535,1.89706
[-13.12793446  11.77959824],2.79785,1.72788
[-22.13028336   1.55258858],3.88235,-0.0129074
[  7.91231346 -35.87759399],1.47232,-2.55068
[ 19.14599037  42.79610443],3.07871,1.72788
[-17.54222679 -16.16612434],0.884061,1.74188
[-12.639678    -5.52644444],1.63414,1.63403
[ -2.60613966  17.49069786],3.30969,1.72788
[-32.00220871  -9.55574799],1.74133,2.03379
[-27.45069504  -6.94105482],2.32754,1.32401
[ 18.25588799  -0.34993783],1.08952,1.72788
[ 36.11123657 -30.70038605],1.25111,2.55857
[-45.08179092  -9.71674442],1.94558,2.68932
[ 28.76097107  22.78570366],3.29546,1.72788
[-20.45475769  22.12840271],2.81666,1.72788
[-15.76783085  43.20240021],1.34233,1.72788
[ 28.74760056 -29.25864983],2.36542,1.72788
[ 45.53641891  42.70866013],3.77713,1.72788
[-42.42265701  10.39057159],1.15798,1.72788
[-10.38950253 -47.3139534 ],1.42821,5.71324
[ -8.15252209  36.95329666],1.64335,1.72788
[ 10.07271576  34.70026016],2.46495,1.72788
[ 32.68325806  37.95984268],3.64995,4.87802
[-47.24297714 -20.76218224],1.20882,1.37748
[-24.60284042 -45.88683319],1.94503,2.10926
[ 11.55591393 -37.44902802],-0.0760992,11.4439
[ 46.53639603 -16.42388153],0.915098,1.8848
[-36.28974915 -14.54214287],1.90699,1.92097
[  7.33793974  14.24627781],1.3607,1.72788
[-10.98614216 -17.18880272],1.51919,-1.60659
[ 26.62281418 -44.24754333],0.283878,1.72788
[ 31.14238548  -9.35371685],2.74376,1.89872
[-27.34425354  47.13468933],0.758715,1.72788
[ 28.42794609 -17.67749596],2.93669,1.89842
[  2.70307279 -18.23721313],1.55996,-2.57808
[ 24.84908295  -9.57564545],1.98824,1.90342
[ 47.14831543 -41.44382858],2.92377,0.93983
[ 37.20554733  48.70121384],1.04815,0.743706
[ 46.04457855  -3.14746451],1.30605,1.72788
[-45.03145981  12.47159576],2.08672,1.72788
[  8.7682476  -23.63385201],2.60077,1.72788
[  8.7231884  -19.40056419],1.85469,1.72788
[ -6.67848063 -32.8493042 ],3.74062,2.30253
[  3.65884137  11.58579254],2.33943,1.72788
[-23.53574562 -43.21910477],2.18977,1.75828
[-30.57536316  -2.89426541],2.45721,2.99726
[ 18.33956718  22.0429554 ],1.38088,1.72788
[  2.56111622  23.84513283],2.85054,1.72788
[  7.35337496 -42.14886475],4.02587,4.64975
[-48.73019028  40.25441742],0.152588,1.72788
[-11.27611542 -19.12021446],2.48861,-1.37198
[  6.2028203   15.57747078],2.94371,1.72788
[-44.48797226   0.43623948],2.86336,3.75956
[ -0.84973997  32.41085434],1.07905,1.72788
[ 46.60688782  17.78957367],1.3396,1.72788
[-13.13668442   9.8212986 ],2.41901,1.72788
[-40.16212082  18.33527374],0.727042,1.72788
[-19.19599724 -34.46305084],3.42839,0.619074
[ -8.76681614  45.4248085 ],2.57646,1.72788
[-14.77686882  27.02661896],3.09454,1.72788
[-18.37472725   9.34080696],1.53503,1.72788
[-38.94641495  16.60087967],2.02398,1.72788
[ -2.14822674  46.39740753],1.27248,1.72788
[ 19.96800041   8.97572231],3.01099,1.72788
[-24.72054863 -35.61232376],0.551831,0.841058
[ 21.97964478 -48.13426208],2.10692,1.72788
[-13.49806213  18.47149467],3.78551,1.72788
[-47.12918091 -44.8090477 ],-0.0788515,2.75202
[-23.48697662   1.18875122],3.40729,0.332609
[-34.36932755 -15.50502491],0.409663,1.99078
[-30.45124626  49.73540878],4.03209,1.72788
[-22.44227791  -1.56039214],3.88335,1.25954
[ -1.86621237 -38.45368576],1.51588,0.468073
[-34.10591507 -34.11099243],2.24918,1.84261
[-31.79990005  37.57461929],0.312268,1.72788
[-32.87369919 -31.60122871],2.07437,1.63712
[ 34.1512413  -24.76863098],1.84831,4.55984
[ -1.95032752 -34.8491745 ],3.96482,0.212274
[-29.43638611   8.39284134],3.78392,1.72788
[ -3.46037555  38.45529938],1.54687,1.72788
[ 12.91520405 -32.39310837],0.761427,1.72788
[ -2.81136417  49.7641716 ],3.50858,1.72788
[-17.91541481 -47.05213547],0.0417845,2.8139
[ 45.46422195 -33.19199371],0.681167,0.712848
[-12.54716396 -16.78858948],1.6861,-0.984137
[-12.7219286   37.63064957],3.1252,1.72788
[-16.68414879  25.8349781 ],0.282731,1.72788
[-40.28217697  47.94802856],2.47815,1.72788
[ 38.48191452  28.93676758],2.16909,1.72788
[-49.33114243  -1.11135423],3.94974,5.09095
[ 31.89210129  45.70073318],2.02655,1.72788
[-34.13922119  19.22656631],2.00441,1.72788
[ 34.80592346 -15.07921982],1.66514,1.89425
[-21.88646507  47.94990158],2.65396,1.72788
[ 34.12456131 -17.83880615],1.69036,1.89384
[ 17.98177719  16.77218437],1.62553,1.72788
[-46.74095154 -26.88434601],1.34276,2.04232
[ 29.849823   -22.52727509],3.66543,6.64969
[ 13.95394325 -31.19645119],2.05275,1.72788
[ 36.97332382 -48.20833206],2.16594,1.72788
[ 41.75664902 -21.26765823],2.8505,1.88709
[-23.98281097 -16.22196388],0.628378,2.4242
[-30.99824142  40.58944702],2.72851,1.72788
[-46.33718491   4.59363651],1.90747,-57.6521
[ 12.37082672  36.49163818],1.81833,1.72788
[ 18.6591053  40.3211441],0.599393,1.72788
[ 25.40871429 -12.86490917],3.21864,1.90206
[-2.75421667 -5.28216457],1.67155,9.00749
[-18.45246506  15.3367281 ],1.64397,1.72788
[ -0.35698903  39.22305679],3.30408,1.72788
[ 30.34348106   0.15891196],2.20105,1.72788
[-29.15361023  19.76768303],3.10673,1.72788
[  4.25847054 -25.26009369],0.696531,-1.4771
[-35.17471695  10.19906712],1.12832,1.72788
[ 49.88819504 -40.59638977],2.46765,-0.37635
[-25.1504364  -22.58025742],1.74018,1.27712
[-46.84443283  -4.5622654 ],1.33351,6.07922
[-20.20302963   2.86925888],0.837161,1.72788
[-41.44447327 -38.24608231],2.68555,1.87565
[ 25.99674416  15.17614937],3.54598,1.72788
[-42.30433273 -46.81188965],0.081578,2.59913
[-18.72109985 -45.83955765],2.06448,2.19363
[ 1.22724223 -5.50465441],3.38052,3.64033
[ 12.76998806 -13.49596786],0.239483,1.72788
[ 24.11850929  -5.51544571],0.800099,1.90531
[-47.22322464 -45.27276611],1.12393,2.78648
[  5.19644642 -16.72912598],2.39973,-5.29929
[ 37.82133865  30.4450798 ],0.00272427,1.72788
[-47.90039444 -20.10801315],1.57062,1.35764
[ 21.525877    29.61509323],3.34588,1.72788
[ 22.06744576  39.93219757],3.82864,1.72788
[ 43.37524033 -25.09579277],0.877519,1.88474
[ 32.59509659   7.33578777],2.12445,1.72788
[ 2.8240006  -4.97507143],1.682,1.72788
[ 35.03728104 -25.49690247],0.763332,5.02046
[-24.04271317  12.26663876],1.50355,1.72788
[ 48.47716522  -9.38401508],2.57861,1.8853
[-18.69265366  41.10022354],2.02733,1.72788
[  6.67585373  16.33017349],3.23581,1.72788
[ 31.75687408  10.79296207],4.04665,1.72788
[-30.34176826  43.54837036],2.06089,1.72788
[ 31.08790588 -31.6959095 ],2.74559,1.72788
[ 23.62212944 -31.68887901],1.59418,1.72788
[-24.05236626 -46.96294403],4.04518,2.26588
[ 37.78612518   7.53484344],2.69922,1.72788
[  5.21348667  14.90073586],1.29153,1.72788
[-15.99687672   3.10205317],3.5553,1.72788
[-31.07794189  31.21401405],2.537,1.72788
[ 34.95104218 -14.94994259],0.844085,1.89416
[ -3.67201734  29.5706501 ],2.20176,1.72788
[-15.03534412 -13.53824139],3.8987,2.10377
[ 49.74583054 -12.46226883],2.84084,1.88349
[-31.69749641  44.86821747],3.90597,1.72788
[ 40.87223434  47.49856567],1.99043,10.7953
[ 21.61401176  13.98281002],1.68904,1.72788
[ 37.94307327  32.33133316],2.82443,1.72788
[ 47.80791473  37.73389053],0.205201,1.72788
[ 14.33495522 -34.67500305],0.823624,1.72788
[-46.70881653 -14.39287853],1.82538,1.41667
[ 10.66989613  -4.39503193],2.71074,1.92674
[ 36.90401077 -16.58130646],1.17611,1.89207
[-1.83111334  9.67059326],1.99299,1.72788
[-30.84165192 -38.36471176],1.36489,1.32572
[ 12.63731956 -38.85754395],1.87322,9.17958
[-16.83439064 -16.19773483],1.9267,1.6226
[-22.57216835 -31.55365372],1.89843,0.327509
[ 17.4147644  49.1799736],1.01736,1.72788
[  5.15713072  12.93321037],3.80627,1.72788
[ 28.86307526 -13.51347256],0.000191474,1.89927
[ 48.0058136    5.95485258],0.51937,1.72788
[ -7.90214348 -48.15252304],2.22099,4.58991
[ 29.02313232 -27.94360924],2.23127,1.72788
[ 21.57804298 -47.03056717],3.16441,1.72788
[-40.86359787  27.34180832],1.84288,1.72788
[-42.890625    43.86273956],1.23586,1.72788
[-48.81606674   4.68766594],2.25307,-36.699
[-13.81429768 -49.14360809],0.250508,7.58912
[-23.5794735  -25.63605499],2.33841,0.670862
[-22.23001289  20.77479744],2.93699,1.72788
[-22.81014442 -41.19898224],2.28038,1.49111
[ 27.65517616 -45.07799149],3.23681,1.72788
[-17.61139488  27.03398132],0.859725,1.72788
[ 37.3492012   -8.90964127],2.04655,1.89402
[-13.08628082  -3.76035309],3.75201,0.397142
[ -4.99974823  40.68867874],1.69328,1.72788
[ 27.90478134   7.04626799],2.54323,1.72788
[ 39.63415909   9.30057907],2.39915,1.72788
[ -8.16487408  26.09457397],2.1179,1.72788
[  5.459095   -29.80152893],0.193584,0.282602
[ 43.8953743  -49.62246323],-0.036137,1.72788
[ 40.91075516 -16.95803642],1.95854,1.88893
[ -9.70596695 -30.36623001],3.32435,2.62655
[ 42.5297966   21.86886024],1.83564,1.72788
[-30.87660789 -46.25414658],1.51498,2.20301
[ 47.65434265  27.60300827],1.04815,1.72788
[ -6.65048122  37.83878708],0.711359,1.72788
[  4.09741116  16.06264877],3.45516,1.72788
[-20.05053329 -46.75353241],2.27019,2.29893
[ 42.40086746  13.36850071],3.3973,1.72788
[ 11.51297283 -25.980299  ],3.4278,1.72788
[ 15.07583141 -45.5868988 ],1.13313,-11.526
[ -2.77106929 -38.25008774],2.47278,0.98887
[  8.58771515  31.4164772 ],1.99882,1.72788
[-5.34133816 -9.95754528],1.62202,-1.58337
[ 23.55472565 -16.01416016],1.86317,2.19482
[ -5.00901127 -46.75411606],1.28585,3.02158
[ 18.31921959 -48.74798584],1.03053,1.72788
[-32.79167938  18.29027939],3.24931,1.72788
[-23.91433907 -10.70955181],1.37045,2.49537
[ -5.47335958  48.48099136],2.39289,1.72788
[  5.42846537  47.33623505],0.0231053,1.72788
[-18.74317551  36.10731506],1.96154,1.72788
[ 36.59952164 -40.66414261],2.93523,1.72788
[ 11.57921886 -21.69784164],2.13089,1.72788
[-27.3658886    7.21977425],2.03348,1.72788
[ -5.45443487  21.09353828],3.57977,1.72788
[ 27.21603775 -38.66915512],1.99118,1.72788
[-16.49744987  49.64605713],2.24287,1.72788
