x,y,"f(x,y)","f*(x,y)"
-28.11,15.97,0.38563519855204786,2.0
-7.27,46.83,1.9468114965885102,2.0
-21.25,7.78,2.8420535320703726,2.0
10.38,9.94,3.679990775773782,2.0
-2.29,-41.02,2.3412773113863916,2.0
12.65,40.74,0.6396303803244396,2.0
-26.07,-27.58,3.290903552721961,2.0
3.08,40.51,2.640759797976713,2.0
42.09,-32.04,4.000631187263454,2.0
36.05,-19.75,1.819672521088277,2.0
-18.49,15.63,3.3483948931793335,2.0
-24.23,-7.47,1.8985501544938728,2.0
-13.62,-36.65,1.013500393781508,2.0
-20.52,-39.09,4.06050824521612,2.0
-12.4,19.12,1.633257212476252,2.0
-21.41,-33.54,1.6543546188630267,2.0
38.02,-21.72,3.1196062386449626,2.0
-25.93,-48.8,3.186733166193856,2.0
-27.44,-35.2,0.4604825915200965,2.0
-8.46,-47.39,0.1920644596524923,2.0
25.82,-6.09,3.757343055116759,2.0
-42.67,14.2,0.8940141166695699,2.0
38.97,8.2,1.8003057336721022,2.0
26.77,44.75,2.1485614033142495,2.0
-29.31,36.03,2.271466108805733,2.0
-30.45,-9.21,0.6795518773937854,2.0
27.82,-19.09,2.328605538461783,2.0
-11.88,46.0,1.9898391951655796,2.0
-1.27,-24.01,0.013969785287116787,2.0
28.55,26.84,2.753997937124817,2.0
8.99,-5.03,2.912511017459659,2.0
46.7,-22.84,0.7267195687726622,2.0
-36.62,35.48,2.515556085160541,2.0
6.35,-20.35,2.1181215571900904,2.0
18.16,-9.8,1.53928883219674,2.0
2.82,20.73,1.4763834185820186,2.0
-30.78,-40.66,0.6548603841804688,2.0
44.33,-31.66,3.355823027953451,2.0
-45.5,23.49,1.2999738826541383,2.0
5.21,-43.25,2.953481265334321,2.0
-17.79,-37.7,1.3957419590822373,2.0
14.23,7.82,2.235753371565136,2.0
-4.79,-8.56,2.0700271150680125,2.0
-37.33,-13.09,3.794058245705605,2.0
-7.69,-35.29,0.9030824231458954,2.0
