x,y,"f(x,y)","f*(x,y)"
33.88,-12.52,2.1275409863358803,2
-35.84,-11.22,0.9349577905727298,2
14.94,-1.34,1.0396259633453009,2
-47.36,-22.5,0.33492900296524075,2
-24.22,-34.36,1.876817502950238,2
-1.6,40.04,0.252196009059916,2
-6.96,42.06,1.3799703605301303,2
-23.46,10.56,3.6397930885436995,2
-19.64,23.5,1.5343119397744136,2
17.8,-37.14,3.722796223062322,2
44.74,0.12,1.1930281778005347,2
6.02,-39.56,2.617727316846455,2
43.84,-26.34,1.218897756238933,2
-38.98,47.4,2.756281570767851,2
-19.18,4.46,1.600885488384933,2
-27.58,-13.2,3.718377298092949,2
22.66,-9.58,3.8173355761678023,2
35.54,-18.5,0.9762410484372825,2
-32.36,31.9,1.9376634867038423,2
26.66,28.72,2.0589152717644588,2
-38.18,-28.72,1.653279541569553,2
29.94,6.7,3.8779960224640058,2
-32.02,-30.72,0.7241340162694461,2
-15.04,-18.48,2.6052826087168177,2
2.5,-42.62,1.7755430565342916,2
25.14,-22.76,4.003227458502691,2
23.84,-21.74,2.7242990719768794,2
4.82,2.08,2.0013115680745934,2
47.42,47.56,2.8263887449228933,2
-36.96,-26.1,2.4305395560043155,2
32.9,10.36,3.067401333986572,2
-32.08,-23.52,2.6377221300537466,2
6.3,-48.74,0.03415009100670208,2
3.3,38.56,3.1953270149814412,2
37.86,20.8,0.2999158608966228,2
38.56,12.9,2.209344469188267,2
-47.54,-32.14,0.7623564570512873,2
26.94,7.48,1.5297830443750908,2
32.74,26.0,0.0364383439746474,2
24.36,-14.88,1.86532036501466,2
-21.06,-36.96,1.0126738143241902,2
-17.76,23.16,0.662902065046791,2
1.48,37.42,3.2999040542480262,2
-49.08,-7.14,3.1358409291942504,2
37.38,6.36,3.8297165670081195,2
5.02,-34.38,2.361221051944143,2
-47.02,8.06,3.8753603382818547,2
-48.0,3.68,2.0564920823523596,2
-47.82,-38.98,1.6160308926854885,2
22.28,-21.28,2.4855662768092572,2
-3.22,-10.5,3.300285303470982,2
37.52,-1.3,4.061590533583425,2
5.28,44.68,2.4361383246641704,2
16.44,-49.54,2.140975814232701,2
-11.12,0.5,2.371936232129903,2
33.7,36.0,2.211873088729648,2
-5.3,42.4,2.808389348363356,2
10.32,-40.24,1.8706248006178297,2
10.44,22.42,0.26032977317955464,2
-25.5,-14.92,1.7274003252349814,2
38.52,-0.32,1.604469840225996,2
-45.62,39.72,2.7517266316808424,2
-5.0,40.66,1.6066805557010362,2
41.24,-0.06,2.355566164472322,2
11.0,33.26,0.5233888528370656,2
-31.94,42.62,3.306555499203549,2
47.36,29.72,0.7747217150984254,2
41.56,12.58,1.1160180799092132,2
-18.48,15.92,1.0869860745160627,2
-42.18,13.9,2.8838782216139913,2
9.22,45.72,1.5739040732577587,2
-35.76,23.52,1.5016515547081324,2
-17.46,11.84,3.334734788325334,2
-40.68,16.14,2.4829658793190594,2
23.56,5.62,2.1458471037485705,2
29.76,-30.5,3.5807117745396146,2
-21.32,15.26,2.352442820755463,2
-3.58,-41.52,1.8748105006052715,2
3.84,-41.26,0.7730998488202121,2
-15.58,-2.82,0.3367931425291484,2
-24.02,3.16,1.642658996444823,2
11.96,3.52,2.3338593200593767,2
20.08,-25.14,1.5827928313400141,2
41.54,-34.1,2.457906590215822,2
8.9,-5.72,3.553298055140333,2
-44.64,-25.56,3.3972292610163652,2
-34.32,29.5,3.2401236284188757,2
