Inputs,"f(x,y)","f*(x,y)"
3.05363,0.425779,-0.0351686
1.31947,0.309017,0.0294464
3.20442,-0.309017,-0.0394586
0.678584,-0.24869,0.0597791
1.4954,0.929776,0.0216289
5.40354,0.951057,-0.0830842
2.6515,0.637424,-0.0227192
4.43593,-0.187381,-0.0677001
3.65681,-0.535827,-0.0511687
4.12177,0.982287,-0.0615414
1.65876,0.904827,0.0146046
4.34796,0.24869,-0.0660401
0.41469,0.876307,0.0728698
5.02655,-9.79717e-16,-0.0776707
0.980177,-0.982287,0.045187
2.47557,-0.187381,-0.0167948
0.100531,0.481754,0.0886494
2.57611,0.309017,-0.0202165
2.58867,0.368125,-0.0206372
6.01929,-0.968583,-0.0906036
3.95841,0.809017,-0.0580763
4.42336,-0.125333,-0.067466
5.84336,-0.809017,-0.0886066
4.59929,-0.844328,-0.0706571
3.89557,0.587785,-0.056693
6.10726,-0.770513,-0.0915603
4.39823,8.57253e-16,-0.0669946
1.11841,-0.637424,0.0386766
5.37841,0.982287,-0.0827439
1.01788,-0.929776,0.043399
5.93133,-0.982287,-0.0896193
4.82549,-0.844328,-0.0744942
0.917345,-0.992115,0.0481861
0.967611,-0.992115,0.0457848
3.66938,-0.481754,-0.0514703
1.63363,0.951057,0.0156701
1.75929,0.587785,0.0104002
5.55434,0.481754,-0.0850679
4.95115,-0.368125,-0.0765043
5.50407,0.684547,-0.0844174
4.00867,0.929776,-0.0591624
1.3446,0.425779,0.0283142
4.47363,-0.368125,-0.0683968
2.41274,-0.481754,-0.0146069
0.502655,0.587785,0.0684816
1.82212,0.309017,0.00781932
1.42,0.728969,0.0249481
1.64619,0.929776,0.0151367
1.43257,0.770513,0.0243917
5.34071,1.0,-0.0822281
1.3823,0.587785,0.0266254
3.15416,-0.0627905,-0.0380509
3.58142,-0.809017,-0.049333
1.20637,-0.24869,0.0346015
5.16478,0.637424,-0.0797345
3.45575,-1.0,-0.0461726
5.27788,0.951057,-0.0813542
2.96566,0.770513,-0.0325724
5.76796,-0.535827,-0.0877154
5.68,-0.125333,-0.0866476
3.06619,0.368125,-0.0355337
4.02124,0.951057,-0.0594311
4.27257,0.587785,-0.0645779
5.90619,-0.951057,-0.0893329
2.29965,-0.876307,-0.0105727
2.9154,0.904827,-0.0310572
3.44319,-0.998027,-0.0458494
3.61911,-0.684547,-0.0502565
2.07345,-0.809017,-0.00213305
1.70903,0.770513,0.0124909
0.753982,-0.587785,0.0560876
3.97097,0.844328,-0.0583495
5.20248,0.770513,-0.0802811
0.0628319,0.309017,0.0905465
4.73752,-0.992115,-0.0730363
4.58673,-0.809017,-0.0704352
1.97292,-0.425779,0.00177606
5.25274,0.904827,-0.0809994
6.14496,-0.637424,-0.0919621
5.96903,-1.0,-0.0900445
2.6892,0.770513,-0.0239504
2.51327,-4.89859e-16,-0.0180893
2.97823,0.728969,-0.0329475
5.13965,0.535827,-0.0793663
1.3069,0.24869,0.0300142
0.351858,0.982287,0.0760155
5.59203,0.309017,-0.0855486
4.76265,-0.968583,-0.0734572
4.72496,-0.998027,-0.0728244
0.666018,-0.187381,0.0603969
4.17204,0.904827,-0.0625705
2.18655,-0.998027,-0.00641463
3.48088,-0.992115,-0.046815
1.39487,0.637424,0.0260651
4.64956,-0.951057,-0.0715348
3.09133,0.24869,-0.03626
4.4485,-0.24869,-0.0679334
3.55628,-0.876307,-0.0487111
4.66212,-0.968583,-0.071752
6.08212,-0.844328,-0.0912897
4.19717,0.844328,-0.0630787
3.21699,-0.368125,-0.0398072
4.90088,-0.587785,-0.0757103
2.73947,0.904827,-0.025571
4.52389,-0.587785,-0.0693123
3.59398,-0.770513,-0.0496422
2.17398,-0.992115,-0.00594497
4.93858,-0.425779,-0.0763072
3.24212,-0.481754,-0.0405001
2.32478,-0.809017,-0.0114798
1.24407,-0.0627905,0.0328723
1.40743,0.684547,0.025506
2.75204,0.929776,-0.0259725
3.92071,0.684547,-0.0572496
0.188496,0.809017,0.0842224
3.01593,0.587785,-0.0340645
1.5708,1.0,0.0183581
4.92602,-0.481754,-0.076109
1.6085,0.982287,0.016741
6.19522,-0.425779,-0.0924903
4.80035,-0.904827,-0.074082
5.80566,-0.684547,-0.0881639
5.5292,0.587785,-0.084744
2.52584,0.0627905,-0.0185178
4.04637,0.982287,-0.0599653
2.13628,-0.951057,-0.00452689
3.17929,-0.187381,-0.0387576
1.93522,-0.24869,0.00326672
0.314159,1.0,0.0779064
2.63894,0.587785,-0.0223058
5.4915,0.728969,-0.0842533
0.628319,1.22465e-16,0.0622539
3.00336,0.637424,-0.0336935
0.942478,-1.0,0.0469835
5.70513,-0.24869,-0.0869559
4.1092,0.992115,-0.0612815
0.955044,-0.998027,0.0463838
1.55823,0.998027,0.0188997
1.79699,0.425779,0.00884735
5.41611,0.929776,-0.0832533
5.65487,1.10218e-15,-0.0863369
3.26726,-0.587785,-0.0411875
5.88106,-0.904827,-0.0890441
5.94389,-0.992115,-0.0897616
2.84,0.998027,-0.0287412
3.80761,0.187381,-0.0547077
2.09858,-0.876307,-0.00309525
5.10195,0.368125,-0.078808
5.62973,0.125333,-0.0860235
4.49876,-0.481754,-0.0688565
