x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
6300.0,2.0,0.2286,55.5,0.00313525,118.712,119.51527119672572
8000.0,1.5,0.3048,39.6,0.00392107,112.251,115.48961373653621
630.0,12.6,0.1524,39.6,0.0584113,116.55,118.6118483057561
315.0,6.7,0.1016,31.7,0.00592927,126.266,129.1955269437383
6300.0,0.0,0.1524,71.3,0.0015988,125.427,129.15572193529505
2000.0,0.0,0.0254,31.7,0.000439472,130.697,128.0812541745042
200.0,9.5,0.0254,31.7,0.00461377,119.146,128.49267182212037
3150.0,12.7,0.0254,71.3,0.0121808,133.758,126.98715161395651
200.0,0.0,0.3048,31.7,0.00331266,117.195,127.78781699031555
500.0,11.2,0.0508,39.6,0.0150478,131.96,124.7339702131251
1600.0,1.5,0.3048,39.6,0.00392107,122.211,125.52709334776388
3150.0,12.7,0.0254,39.6,0.0130253,127.847,123.89063530557732
1600.0,7.3,0.2286,39.6,0.0123481,121.059,118.89221690548112
1000.0,19.7,0.0508,71.3,0.0341183,121.885,124.8893011853398
6300.0,4.8,0.0254,31.7,0.000930789,132.898,128.4015569537632
4000.0,7.2,0.1524,39.6,0.00909175,114.258,118.48615026684311
400.0,15.4,0.0508,31.7,0.0289853,123.705,124.44881544195152
315.0,7.2,0.1524,39.6,0.00909175,130.558,127.82618437089005
630.0,3.3,0.1016,31.7,0.00251435,128.952,128.39990626570324
200.0,22.2,0.0254,39.6,0.0229028,116.066,120.78680238789723
1600.0,0.0,0.1016,55.5,0.00131983,132.05,127.25905393080029
4000.0,1.5,0.3048,39.6,0.00392107,117.741,117.98400736496811
10000.0,3.3,0.1016,71.3,0.00202822,116.694,127.66300914125435
1600.0,4.0,0.2286,71.3,0.00400603,129.468,128.81955849428954
2000.0,8.4,0.0508,39.6,0.00566229,129.965,126.51702959823342
1600.0,0.0,0.0508,71.3,0.000740478,129.68,129.24213345741114
5000.0,4.2,0.0508,39.6,0.00152689,129.777,127.47359195247905
400.0,11.2,0.0508,71.3,0.014072,129.281,128.17354191942522
1250.0,15.4,0.0508,39.6,0.0282593,126.743,123.99937915490884
500.0,12.3,0.1016,39.6,0.0408268,122.205,123.0329524661396
3150.0,2.7,0.1524,71.3,0.00243851,127.054,129.39978399954413
16000.0,0.0,0.1524,71.3,0.0015988,113.297,122.65052749098697
16000.0,0.0,0.0254,55.5,0.00041229,125.683,126.9484055525597
5000.0,12.3,0.1016,55.5,0.0368233,112.014,111.0898365172053
1250.0,9.9,0.1524,71.3,0.0193001,122.679,124.55586300623591
400.0,15.4,0.0508,55.5,0.0271925,126.5,124.0728459854416
2000.0,17.4,0.0254,71.3,0.016104,126.826,125.33699623921038
8000.0,3.0,0.3048,55.5,0.00452492,113.799,114.16702119453726
5000.0,9.5,0.0254,71.3,0.00420654,131.186,129.66215120962826
8000.0,4.8,0.0254,31.7,0.000930789,127.008,128.9322459574128
1250.0,4.0,0.3048,71.3,0.00497773,129.395,129.3520646826692
1000.0,4.0,0.3048,71.3,0.00497773,131.015,129.75531776587093
1000.0,0.0,0.3048,31.7,0.00331266,127.365,127.60601423483703
2000.0,1.5,0.3048,39.6,0.00392107,122.101,124.64892341266628
400.0,3.0,0.3048,39.6,0.00495741,125.472,126.62164993671814
3150.0,15.4,0.0508,55.5,0.0271925,123.46,121.02473961260188
400.0,3.0,0.3048,31.7,0.00529514,125.398,126.97728718062467
1250.0,5.4,0.1524,31.7,0.00525474,123.991,128.75756935943855
4000.0,2.7,0.1524,39.6,0.00294804,121.889,125.67525373412731
400.0,2.0,0.2286,55.5,0.00313525,122.292,127.33955756075244
5000.0,7.3,0.2286,55.5,0.0111706,113.144,113.22457367923668
400.0,12.3,0.1016,31.7,0.0418756,123.207,124.54682495660134
8000.0,0.0,0.1524,31.7,0.00209405,117.957,125.07096519867684
1000.0,22.2,0.0254,71.3,0.0214178,134.247,124.01268344382926
800.0,22.2,0.0254,39.6,0.0229028,137.076,119.86273743930607
1600.0,15.4,0.0508,31.7,0.0289853,121.485,123.2349152233028
2500.0,6.7,0.1016,71.3,0.00478288,131.458,130.48592053916536
250.0,9.5,0.0254,31.7,0.00461377,120.136,128.25463111436585
3150.0,0.0,0.0508,39.6,0.000791822,135.938,126.37205420736072
400.0,12.3,0.1016,39.6,0.0408268,128.265,123.75564800039642
5000.0,0.0,0.3048,31.7,0.00331266,115.645,116.75610390859177
2000.0,0.0,0.1524,39.6,0.00193287,129.633,126.73641054080792
800.0,15.6,0.1016,39.6,0.0528487,118.964,120.1706295113751
630.0,6.7,0.1016,55.5,0.0052139,133.023,128.05078653498327
400.0,2.0,0.2286,39.6,0.00346574,122.147,126.51235484204459
10000.0,7.2,0.1524,39.6,0.00909175,110.868,110.96149564874422
1250.0,15.6,0.1016,39.6,0.0528487,118.214,118.8872238889646
