x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
250.0,12.7,0.0254,39.6,0.0130253,121.547,127.9402305089861
1000.0,8.4,0.0508,31.7,0.00580776,129.516,127.22603055878741
500.0,2.7,0.1524,39.6,0.00294804,121.009,127.57255186097247
4000.0,12.7,0.0254,39.6,0.0130253,126.537,122.5123737015117
1000.0,12.3,0.1016,39.6,0.0408268,122.435,122.6971399092008
5000.0,4.0,0.2286,71.3,0.00400603,121.118,122.25542743703055
2000.0,0.0,0.2286,31.7,0.0027238,123.455,123.39311219341059
4000.0,0.0,0.1016,39.6,0.00146332,127.801,125.88453340393409
500.0,6.7,0.1016,55.5,0.0052139,129.343,131.68275629408387
800.0,0.0,0.2286,39.6,0.00253511,130.205,125.58533153369675
2000.0,0.0,0.1016,31.7,0.00150092,133.153,126.38418963458744
3150.0,9.5,0.0254,31.7,0.00461377,128.536,126.08405072390956
500.0,12.3,0.1016,55.5,0.0368233,133.774,130.25312141747233
5000.0,3.0,0.3048,39.6,0.00495741,115.792,118.02815688935152
2500.0,2.0,0.2286,39.6,0.00346574,121.397,123.2761011072115
500.0,2.0,0.2286,31.7,0.00372371,126.677,125.56182476620927
1000.0,7.2,0.1524,39.6,0.00909175,128.338,125.871940557534
5000.0,3.0,0.3048,31.7,0.00529514,113.858,114.84633487476421
250.0,7.2,0.1524,39.6,0.00909175,127.488,127.86718201556246
4000.0,0.0,0.0508,71.3,0.000740478,134.43,128.71419140749265
1250.0,0.0,0.0508,31.7,0.000812164,129.27,127.82994614865692
2000.0,8.4,0.0508,55.5,0.00544854,133.042,131.6913305877249
5000.0,15.6,0.1016,39.6,0.0528487,106.224,92.90136659313947
500.0,5.4,0.1524,55.5,0.00433288,129.367,130.552344579073
400.0,9.5,0.0254,31.7,0.00461377,124.756,127.98077469754803
10000.0,4.8,0.0254,71.3,0.000848633,127.398,128.90653564674574
3150.0,19.7,0.0508,71.3,0.0341183,116.225,122.28564645787029
10000.0,12.7,0.0254,39.6,0.0130253,116.017,113.87806373668226
1250.0,9.9,0.1524,71.3,0.0193001,122.679,125.26591406565016
200.0,15.6,0.1016,39.6,0.0528487,123.514,127.17785792178746
5000.0,0.0,0.1524,31.7,0.00209405,122.397,123.28550207465412
500.0,0.0,0.1524,55.5,0.00172668,120.573,130.68745434519488
630.0,9.9,0.1524,31.7,0.0252785,126.049,124.24747373287309
2000.0,12.3,0.1016,55.5,0.0368233,118.564,124.49376572544826
4000.0,3.0,0.3048,31.7,0.00529514,115.608,116.62127399061923
10000.0,0.0,0.2286,71.3,0.00214345,118.134,121.71120907397612
800.0,3.0,0.3048,31.7,0.00529514,128.708,123.04818676759015
