x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
630.0,8.4,0.0508,55.5,0.00544854,126.152,126.64891811188153
200.0,17.4,0.0254,31.7,0.0176631,116.146,124.94643966376881
1250.0,2.0,0.2286,55.5,0.00313525,128.762,126.84262188044565
630.0,3.3,0.1016,39.6,0.00245138,127.251,126.13421465946189
630.0,11.2,0.0508,71.3,0.014072,133.611,126.54007323296399
250.0,17.4,0.0254,71.3,0.016104,113.796,127.64050265011278
1250.0,12.3,0.1016,55.5,0.0368233,124.214,125.11616141882452
800.0,15.4,0.0508,31.7,0.0289853,125.555,122.28644379802961
1000.0,2.0,0.2286,31.7,0.00372371,130.307,128.09144652792526
2500.0,5.3,0.2286,71.3,0.0051942,123.74,127.00761715850098
2000.0,0.0,0.1524,55.5,0.00172668,129.673,127.57829006845094
2000.0,9.9,0.1524,31.7,0.0252785,116.859,123.2217144840037
1600.0,4.8,0.0254,55.5,0.000873218,121.474,125.45705278561061
1000.0,0.0,0.3048,39.6,0.00310138,127.899,126.71408640981794
500.0,0.0,0.1524,31.7,0.00209405,121.617,125.4056442446944
630.0,19.7,0.0508,39.6,0.036484,120.324,121.79468790772873
2000.0,4.0,0.2286,31.7,0.00509068,122.089,125.60829500259365
2000.0,15.4,0.0508,31.7,0.0289853,120.835,122.48032611095924
2000.0,0.0,0.1016,55.5,0.00131983,132.54,127.42896000275044
1250.0,12.3,0.1016,31.7,0.0418756,118.767,123.22999477060898
2500.0,2.7,0.1524,71.3,0.00243851,128.334,128.44351677732953
500.0,0.0,0.2286,39.6,0.00253511,126.195,122.60625932461733
500.0,4.0,0.3048,71.3,0.00497773,130.715,124.35606253541488
2500.0,0.0,0.3048,31.7,0.00331266,120.755,126.89525210826804
10000.0,2.7,0.1524,71.3,0.00243851,116.724,124.91993184963044
2000.0,3.3,0.1016,55.5,0.002211,133.649,126.72921480275043
2000.0,9.5,0.0254,71.3,0.00420654,134.976,127.84764876851112
400.0,12.3,0.1016,39.6,0.0408268,128.265,120.94977883230756
6300.0,0.0,0.3048,39.6,0.00310138,116.229,123.81441335036865
3150.0,0.0,0.1524,39.6,0.00193287,125.603,124.406695242587
2500.0,4.8,0.0254,55.5,0.000873218,129.144,128.10188678828192
400.0,9.9,0.1524,71.3,0.0193001,135.079,122.91197407910704
4000.0,4.8,0.0254,71.3,0.000848633,134.928,127.21543848709979
3150.0,17.4,0.0254,39.6,0.0172206,123.564,123.3406997560505
5000.0,12.3,0.1016,31.7,0.0418756,107.147,121.91664880613439
4000.0,8.4,0.0508,71.3,0.00529514,126.926,125.59337500366874
1600.0,6.7,0.1016,31.7,0.00592927,124.346,123.27670928081903
3150.0,0.0,0.1016,55.5,0.00131983,131.78,127.04109566530377
630.0,2.7,0.1524,39.6,0.00294804,125.809,124.49027751750465
4000.0,9.5,0.0254,31.7,0.00461377,126.736,123.81773876840059
800.0,8.9,0.1016,71.3,0.0103088,137.813,125.8487256221675
10000.0,0.0,0.0254,71.3,0.000400682,130.787,126.8906504177775
2500.0,4.0,0.2286,39.6,0.00473801,119.649,124.0823608436122
6300.0,0.0,0.2286,55.5,0.00229336,118.41,124.96654912565874
400.0,15.4,0.0508,39.6,0.0282593,125.353,122.19461643811886
1250.0,9.9,0.1524,39.6,0.0233328,120.555,122.71146756714218
5000.0,22.2,0.0254,71.3,0.0214178,125.727,126.45704722705182
250.0,8.9,0.1016,71.3,0.0103088,134.533,126.89407198428239
800.0,3.0,0.3048,71.3,0.00425727,129.494,127.07605369258262
630.0,15.6,0.1016,71.3,0.0437259,122.288,122.88029091359783
4000.0,3.0,0.3048,71.3,0.00425727,120.264,125.22472634852925
500.0,15.4,0.0508,39.6,0.0282593,125.963,121.29081043576274
800.0,22.2,0.0254,39.6,0.0229028,137.076,122.45379827877352
400.0,6.7,0.1016,39.6,0.00578076,128.295,123.94145302430756
1000.0,4.0,0.2286,71.3,0.00400603,131.708,127.84512434754669
630.0,0.0,0.2286,31.7,0.0027238,129.465,128.05202563070475
630.0,0.0,0.2286,39.6,0.00253511,128.705,125.20048505543738
1600.0,0.0,0.2286,39.6,0.00253511,127.095,123.16518059446888
800.0,5.4,0.1524,31.7,0.00525474,131.491,125.2881445784387
5000.0,0.0,0.2286,55.5,0.00229336,122.41,126.29163029108807
6300.0,3.0,0.3048,39.6,0.00495741,114.042,121.92612443036865
1000.0,0.0,0.1016,39.6,0.00146332,130.781,127.94210401907867
6300.0,2.7,0.1524,39.6,0.00294804,119.209,123.08887756340116
4000.0,19.7,0.0508,71.3,0.0341183,113.045,121.93468966766875
400.0,9.9,0.1524,31.7,0.0252785,128.939,122.19056472017371
1600.0,3.0,0.3048,55.5,0.00452492,124.439,124.25346270113872
800.0,5.3,0.2286,39.6,0.00614329,129.491,121.92370030805623
8000.0,0.0,0.0508,39.6,0.000791822,128.518,127.01832233855174
630.0,12.3,0.1016,31.7,0.0418756,119.287,121.7925696252545
315.0,0.0,0.2286,55.5,0.00229336,119.54,127.76101615475653
500.0,2.0,0.2286,31.7,0.00372371,126.677,124.51361021988468
1000.0,3.3,0.1016,55.5,0.002211,131.129,128.39502857708683
315.0,12.3,0.1016,55.5,0.0368233,135.674,124.91413425710331
500.0,4.8,0.0254,31.7,0.000930789,116.128,123.80869315522091
800.0,0.0,0.3048,31.7,0.00331266,129.235,125.64187393507143
1250.0,9.9,0.1524,31.7,0.0252785,118.619,125.0807288830823
1600.0,4.0,0.3048,71.3,0.00497773,126.645,124.83506025667157
3150.0,19.7,0.0508,71.3,0.0341183,116.225,122.66271166775448
1000.0,1.5,0.3048,71.3,0.00336729,125.992,129.62923870601458
8000.0,0.0,0.1016,71.3,0.00121072,125.465,129.11608884359083
3150.0,19.7,0.0508,39.6,0.036484,113.004,120.83902278251922
500.0,8.4,0.0508,55.5,0.00544854,123.742,124.57399431991556
2000.0,3.3,0.1016,31.7,0.00251435,131.642,125.08761709453492
1250.0,5.3,0.2286,39.6,0.00614329,125.721,123.76000020342485
200.0,15.4,0.0508,31.7,0.0289853,119.975,123.95877042063204
4000.0,17.4,0.0254,71.3,0.016104,125.586,125.47081384069978
2000.0,0.0,0.1016,39.6,0.00146332,133.251,126.27629024474228
1600.0,0.0,0.1016,55.5,0.00131983,132.05,126.43464720503457
2000.0,1.5,0.3048,39.6,0.00392107,122.101,124.35390218778642
3150.0,0.0,0.3048,55.5,0.00283081,123.236,127.54828661446415
500.0,4.0,0.2286,39.6,0.00473801,127.039,120.70165116461733
1000.0,15.6,0.1016,39.6,0.0528487,119.224,121.47442513907868
2500.0,4.0,0.3048,71.3,0.00497773,123.775,127.69127542577922
800.0,7.2,0.1524,39.6,0.00909175,132.358,122.1448535264986
2000.0,0.0,0.0254,55.5,0.00041229,127.623,126.39402573486288
16000.0,0.0,0.1524,71.3,0.0015988,113.297,125.84700475692796
1000.0,6.7,0.1016,71.3,0.00478288,136.758,128.3940570332146
1000.0,2.0,0.2286,39.6,0.00346574,129.147,125.2419697126579
200.0,9.9,0.1524,39.6,0.0233328,127.315,121.95867472378816
630.0,9.5,0.0254,31.7,0.00461377,129.006,125.40423350303516
1000.0,0.0,0.1016,71.3,0.00121072,128.825,129.88367821721462
800.0,5.4,0.1524,39.6,0.00485029,132.757,122.8505696624986
500.0,12.6,0.1524,39.6,0.0584113,114.9,116.1749236887543
4000.0,8.9,0.1016,71.3,0.0103088,120.243,124.7303285121757
10000.0,4.0,0.3048,71.3,0.00497773,110.905,124.30927006362461
1600.0,12.3,0.1016,71.3,0.0337792,124.748,123.06225500516237
4000.0,3.3,0.1016,31.7,0.00251435,124.852,123.77555444383236
3150.0,17.4,0.0254,55.5,0.0165706,124.101,123.97093898230837
8000.0,4.0,0.2286,39.6,0.00473801,113.129,123.60583369347896
1600.0,2.0,0.2286,31.7,0.00372371,125.797,125.07253148973624
6300.0,5.4,0.1524,55.5,0.00433288,117.287,124.98850420778851
8000.0,0.0,0.0508,55.5,0.00076193,130.156,128.03260428670455
3150.0,5.3,0.2286,71.3,0.0051942,123.12,125.30408948627695
400.0,4.0,0.2286,31.7,0.00509068,126.149,124.26641909633366
315.0,7.3,0.2286,31.7,0.0132672,130.239,125.41888856100309
2000.0,9.5,0.0254,55.5,0.0043284,134.052,125.74694653486287
1600.0,4.0,0.2286,31.7,0.00509068,125.229,124.10647028973624
5000.0,0.0,0.0508,55.5,0.00076193,134.556,128.01006217833827
1600.0,0.0,0.1016,71.3,0.00121072,131.725,127.22355164516236
315.0,5.4,0.1524,31.7,0.00525474,125.741,127.21031925176923
5000.0,3.0,0.3048,31.7,0.00529514,113.858,123.77157875827595
4000.0,2.0,0.2286,55.5,0.00313525,122.232,123.41761082693154
2500.0,0.0,0.0254,39.6,0.000428464,131.836,127.77749334762404
2500.0,22.2,0.0254,39.6,0.0229028,121.306,124.61596470762404
