x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
3150.0,0.0,0.3048,55.5,0.00283081,123.236,123.12619962776549
315.0,4.0,0.3048,39.6,0.00579636,126.843,127.74537254937852
6300.0,3.3,0.1016,31.7,0.00251435,120.702,118.59416461248195
8000.0,3.0,0.3048,39.6,0.00495741,110.652,103.5547452187223
8000.0,0.0,0.3048,39.6,0.00310138,114.779,107.35727050037559
4000.0,4.8,0.0254,31.7,0.000930789,135.328,127.90234143408668
1600.0,0.0,0.1016,31.7,0.00150092,133.553,127.08203165313341
800.0,8.9,0.1016,39.6,0.0124596,130.94,129.89797899387213
250.0,19.7,0.0508,71.3,0.0341183,119.115,123.70466856770355
1000.0,12.3,0.1016,39.6,0.0408268,122.435,120.16055745347256
400.0,4.0,0.2286,31.7,0.00509068,126.149,125.76917667570666
2000.0,15.6,0.1016,71.3,0.0437259,119.888,122.31415036838449
400.0,2.0,0.2286,39.6,0.00346574,122.147,128.29836721483875
3150.0,9.9,0.1524,39.6,0.0233328,113.525,118.38633021450684
630.0,3.3,0.1016,31.7,0.00251435,128.952,129.9930638218088
1600.0,7.3,0.2286,31.7,0.0132672,119.039,120.42316523484496
1250.0,6.7,0.1016,71.3,0.00478288,137.658,132.9023918319382
1000.0,4.8,0.0254,39.6,0.000907475,122.956,128.5431852475828
8000.0,7.2,0.1524,39.6,0.00909175,111.588,112.52361067468263
3150.0,0.0,0.1016,55.5,0.00131983,131.78,129.28419446172657
400.0,7.3,0.2286,39.6,0.0123481,132.039,127.6184080501794
1000.0,4.0,0.2286,71.3,0.00400603,131.708,129.20830501175737
5000.0,0.0,0.1524,71.3,0.0015988,126.457,127.63724692872307
2500.0,17.4,0.0254,31.7,0.0176631,124.166,125.11409919235436
3150.0,1.5,0.3048,71.3,0.00336729,123.392,124.42145362407916
1600.0,3.3,0.1016,55.5,0.002211,133.649,128.70030362230898
1600.0,5.4,0.1524,39.6,0.00485029,126.267,127.35454159220916
2000.0,1.5,0.3048,71.3,0.00336729,126.642,125.9240751203503
2000.0,0.0,0.0508,71.3,0.000740478,131.06,135.08653992962732
5000.0,0.0,0.1016,39.6,0.00146332,126.021,123.8520016671416
2500.0,2.0,0.2286,71.3,0.00293031,127.006,126.25945680630377
2000.0,3.3,0.1016,39.6,0.00245138,132.301,129.54072608512803
8000.0,0.0,0.0254,39.6,0.000428464,135.866,124.40469651059854
6300.0,9.9,0.1524,71.3,0.0193001,112.039,119.77295063873078
