x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
3150.0,11.2,0.0508,39.6,0.0150478,119.67,124.1506494335126
1000.0,12.7,0.0254,71.3,0.0121808,131.698,129.4900866461137
3150.0,2.7,0.1524,71.3,0.00243851,127.054,129.43531633731016
2500.0,6.7,0.1016,55.5,0.0052139,124.273,125.12092555521741
2000.0,15.4,0.0508,39.6,0.0282593,123.443,122.96261038302958
1000.0,5.4,0.1524,71.3,0.00401199,133.201,129.9771424509774
1000.0,7.3,0.2286,39.6,0.0123481,122.539,126.22933883059582
8000.0,12.7,0.0254,71.3,0.0121808,120.538,124.68693390684372
10000.0,4.0,0.2286,71.3,0.00400603,113.108,117.88196767732424
800.0,11.2,0.0508,39.6,0.0150478,133.79,127.13129830442256
500.0,2.7,0.1524,39.6,0.00294804,121.009,128.3244027984859
4000.0,15.6,0.1016,71.3,0.0437259,113.298,121.56440936115321
2500.0,4.0,0.3048,39.6,0.00579636,120.233,121.08505134232513
2000.0,4.8,0.0254,39.6,0.000907475,128.916,127.46299382173814
630.0,19.7,0.0508,71.3,0.0341183,128.365,125.54642359458731
250.0,12.7,0.0254,71.3,0.0121808,119.698,129.68161758292783
2000.0,2.0,0.2286,71.3,0.00293031,126.896,129.92577598219785
3150.0,5.4,0.1524,71.3,0.00401199,123.311,127.55475349005658
1600.0,2.0,0.2286,55.5,0.00313525,126.752,125.81254294383447
5000.0,4.0,0.2286,39.6,0.00473801,117.649,117.26850242508667
5000.0,5.4,0.1524,31.7,0.00525474,115.691,123.14073375946273
12500.0,0.0,0.3048,71.3,0.00266337,112.241,107.51149840158143
6300.0,17.4,0.0254,71.3,0.016104,119.916,124.8691397524315
2500.0,7.3,0.2286,55.5,0.0111706,118.994,124.14559251396444
2000.0,9.9,0.1524,55.5,0.0208438,119.505,125.6014240968135
800.0,8.4,0.0508,39.6,0.00566229,128.435,127.80648276453135
5000.0,22.2,0.0254,71.3,0.0214178,125.727,124.57582003370862
3150.0,15.4,0.0508,39.6,0.0282593,120.513,120.16275989096222
400.0,2.0,0.2286,71.3,0.00293031,125.116,130.94518695410156
2000.0,12.3,0.1016,55.5,0.0368233,118.564,127.60031976829282
400.0,17.4,0.0254,71.3,0.016104,117.396,128.9719015930269
800.0,0.0,0.3048,55.5,0.00283081,128.086,125.8609019404053
5000.0,3.0,0.3048,71.3,0.00425727,118.134,120.14702414648707
4000.0,8.4,0.0508,39.6,0.00566229,118.955,124.77628901409523
4000.0,17.4,0.0254,31.7,0.0176631,121.996,122.794883667126
400.0,9.5,0.0254,39.6,0.00449821,121.154,128.6649943338146
1250.0,0.0,0.0508,39.6,0.000791822,129.148,127.64919771358464
200.0,15.4,0.0508,55.5,0.0271925,122.94,128.87256272390258
1600.0,12.3,0.1016,39.6,0.0408268,117.875,119.71878534783515
10000.0,0.0,0.1016,71.3,0.00121072,123.305,124.7361490693107
800.0,4.0,0.3048,39.6,0.00579636,130.723,127.81162847936807
630.0,9.9,0.1524,55.5,0.0208438,127.315,126.25150749523797
8000.0,0.0,0.1016,55.5,0.00131983,124.45,124.7835612110778
630.0,6.7,0.1016,39.6,0.00578076,133.355,127.85763099335318
400.0,0.0,0.2286,31.7,0.0027238,123.635,128.00068534630017
500.0,12.3,0.1016,55.5,0.0368233,133.774,128.52001854204605
3150.0,7.3,0.2286,55.5,0.0111706,117.134,123.80759343375475
1600.0,4.0,0.2286,39.6,0.00473801,125.319,125.36605026886133
5000.0,0.0,0.1016,71.3,0.00121072,130.795,128.47977070071988
2000.0,17.4,0.0254,31.7,0.0176631,124.356,124.30506553452126
1600.0,9.5,0.0254,71.3,0.00420654,133.756,130.46936225399844
500.0,3.0,0.3048,31.7,0.00529514,127.548,124.92938691140213
