x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
2500.0,5.3,0.2286,39.6,0.00614329,116.151,124.05187203519563
1250.0,8.4,0.0508,71.3,0.00529514,132.086,133.71533546555955
12500.0,0.0,0.0508,39.6,0.000791822,123.988,124.72241746825662
1600.0,5.4,0.1524,39.6,0.00485029,126.267,124.40504223034819
6300.0,17.4,0.0254,55.5,0.0165706,114.861,125.08446511741505
200.0,0.0,0.3048,39.6,0.00310138,118.129,123.86069427686937
2000.0,6.7,0.1016,39.6,0.00578076,122.235,124.65444614615413
200.0,7.3,0.2286,31.7,0.0132672,128.679,130.6559409648
4000.0,19.7,0.0508,39.6,0.036484,108.684,117.15761069395577
250.0,8.9,0.1016,39.6,0.0124596,134.34,127.93846723820069
500.0,12.6,0.1524,71.3,0.0483159,121.664,123.2714966388211
315.0,9.5,0.0254,39.6,0.00449821,119.294,124.67139698912163
4000.0,4.0,0.2286,55.5,0.0042862,120.654,122.84634035976164
800.0,6.7,0.1016,31.7,0.00592927,132.886,125.6423234044704
1250.0,12.6,0.1524,39.6,0.0584113,112.16,117.73989473349957
1600.0,7.2,0.1524,71.3,0.00752039,130.893,126.0196608920856
800.0,8.4,0.0508,31.7,0.00580776,128.246,124.8934003448405
6300.0,9.5,0.0254,39.6,0.00449821,120.324,124.24338366895029
250.0,9.5,0.0254,39.6,0.00449821,116.924,124.01663479331953
1250.0,4.0,0.3048,39.6,0.00579636,126.343,125.56807123729504
400.0,4.0,0.2286,39.6,0.00473801,123.879,127.16218763377904
315.0,12.3,0.1016,71.3,0.0337792,137.068,129.31929985260297
1250.0,0.0,0.0254,31.7,0.000439472,127.947,124.41626466477877
6300.0,12.3,0.1016,55.5,0.0368233,110.124,109.56141362288108
1000.0,8.4,0.0508,31.7,0.00580776,129.516,125.0115063141403
10000.0,0.0,0.0508,39.6,0.000791822,125.998,123.49137937440224
2500.0,0.0,0.1016,39.6,0.00146332,132.611,124.73871403916615
1250.0,3.0,0.3048,31.7,0.00529514,124.838,126.38949741644977
12500.0,0.0,0.3048,39.6,0.00310138,109.619,110.65491720852916
1600.0,5.3,0.2286,71.3,0.0051942,130.46,124.89285208290273
250.0,12.6,0.1524,39.6,0.0584113,115.89,123.43046292745728
2500.0,3.3,0.1016,71.3,0.00202822,133.894,134.27399502464323
800.0,0.0,0.1524,31.7,0.00209405,129.117,124.9357471160761
1000.0,3.3,0.1016,39.6,0.00245138,131.971,126.6413634864685
800.0,0.0,0.1016,31.7,0.00150092,129.053,123.18296201131966
1250.0,12.6,0.1524,71.3,0.0483159,120.154,121.08105831144005
10000.0,4.2,0.0508,71.3,0.00142788,121.238,134.73574250439233
4000.0,17.4,0.0254,71.3,0.016104,125.586,121.31313441300225
1250.0,2.7,0.1524,71.3,0.00243851,130.144,133.0111868497444
2500.0,9.9,0.1524,71.3,0.0193001,119.639,121.83148178430488
630.0,9.5,0.0254,39.6,0.00449821,126.514,125.31987099327011
315.0,15.4,0.0508,39.6,0.0282593,124.493,127.83354580176191
630.0,3.0,0.3048,39.6,0.00495741,129.292,127.21957392687807
1250.0,0.0,0.3048,55.5,0.00283081,126.086,128.03911742242033
400.0,19.7,0.0508,39.6,0.036484,130.614,125.8118771790954
2000.0,0.0,0.1016,55.5,0.00131983,132.54,128.9739124556532
400.0,4.0,0.2286,31.7,0.00509068,126.149,129.11551309236378
800.0,5.3,0.2286,71.3,0.0051942,133.48,125.89774432214577
2000.0,7.3,0.2286,55.5,0.0111706,120.354,126.32088742407993
800.0,0.0,0.0508,55.5,0.00076193,124.336,125.25425960647335
10000.0,12.7,0.0254,71.3,0.0121808,114.418,125.14291285655787
3150.0,19.7,0.0508,71.3,0.0341183,116.225,117.04300848521565
1600.0,0.0,0.3048,39.6,0.00310138,124.049,122.46481333637712
8000.0,3.3,0.1016,55.5,0.002211,120.569,124.7232340918017
5000.0,15.4,0.0508,71.3,0.0264269,119.135,122.10931054044168
1000.0,0.0,0.0508,31.7,0.000812164,126.78,124.40329354960933
8000.0,0.0,0.2286,71.3,0.00214345,118.024,124.7611061439442
1000.0,12.3,0.1016,39.6,0.0408268,122.435,121.65063441759833
6300.0,2.0,0.2286,71.3,0.00293031,120.786,123.7174933095223
2500.0,4.0,0.2286,55.5,0.0042862,122.384,126.37585533912207
2500.0,19.7,0.0508,39.6,0.036484,116.184,122.31538251912124
6300.0,3.0,0.3048,71.3,0.00425727,116.134,119.11664121039433
1250.0,3.3,0.1016,55.5,0.002211,132.769,129.23884722888224
4000.0,22.2,0.0254,71.3,0.0214178,123.917,119.53770013006
5000.0,5.4,0.1524,31.7,0.00525474,115.691,122.89772360974749
6300.0,12.7,0.0254,39.6,0.0130253,123.177,120.67039181494758
2500.0,7.3,0.2286,55.5,0.0111706,118.994,125.36557771846391
6300.0,12.6,0.1524,71.3,0.0483159,107.284,88.07712287072918
10000.0,0.0,0.2286,71.3,0.00214345,118.134,123.50765491891451
1600.0,5.4,0.1524,71.3,0.00401199,133.241,126.18113143299414
2000.0,0.0,0.0508,31.7,0.000812164,133.01,124.70546608477298
630.0,8.9,0.1016,39.6,0.0124596,131.92,126.12071111196896
6300.0,5.4,0.1524,31.7,0.00525474,115.591,122.11035213059064
800.0,3.0,0.3048,31.7,0.00529514,128.708,127.39906831288722
500.0,0.0,0.2286,55.5,0.00229336,123.78,126.07343945318084
1600.0,9.9,0.1524,39.6,0.0233328,118.545,120.89819133682464
2000.0,5.4,0.1524,39.6,0.00485029,124.647,125.67868622924718
8000.0,0.0,0.0254,39.6,0.000428464,135.866,125.68322576245339
1000.0,12.3,0.1016,55.5,0.0368233,125.484,125.47471350765582
4000.0,4.0,0.3048,39.6,0.00579636,115.863,119.46087741902573
12500.0,4.8,0.0254,71.3,0.000848633,127.688,138.2317092256646
5000.0,12.6,0.1524,71.3,0.0483159,108.034,96.3008538935815
16000.0,0.0,0.0254,39.6,0.000428464,124.986,122.59990870500454
2500.0,12.6,0.1524,71.3,0.0483159,115.234,111.49298859324028
1000.0,0.0,0.3048,55.5,0.00283081,126.966,127.75740302103695
1000.0,12.3,0.1016,71.3,0.0337792,127.928,127.5335762430375
630.0,12.6,0.1524,71.3,0.0483159,123.304,122.96677808532965
8000.0,22.2,0.0254,71.3,0.0214178,121.657,117.72382955047559
10000.0,0.0,0.0508,71.3,0.000740478,128.74,138.08988804727926
6300.0,0.0,0.3048,31.7,0.00331266,113.775,121.23019328659113
5000.0,7.3,0.2286,31.7,0.0132672,111.029,114.3080053807031
2500.0,0.0,0.1016,31.7,0.00150092,132.003,125.14527885824236
12500.0,0.0,0.0508,31.7,0.000812164,119.07,123.93426753320998
5000.0,9.9,0.1524,55.5,0.0208438,112.065,113.31137477082217
4000.0,4.2,0.0508,71.3,0.00142788,133.598,134.29085939558223
800.0,0.0,0.3048,39.6,0.00310138,129.099,123.89797697473333
1000.0,7.3,0.2286,55.5,0.0111706,125.194,128.21577953747803
6300.0,0.0,0.3048,55.5,0.00283081,117.976,120.87599889429181
5000.0,0.0,0.0254,55.5,0.00041229,135.803,128.88279819471796
630.0,4.8,0.0254,39.6,0.000907475,118.696,122.32346663957364
8000.0,4.0,0.2286,39.6,0.00473801,113.129,116.1892485346702
500.0,15.6,0.1016,39.6,0.0528487,115.304,120.69365845442533
400.0,12.7,0.0254,71.3,0.0121808,125.048,129.81263386703532
2500.0,22.2,0.0254,39.6,0.0229028,121.306,123.02975645756808
3150.0,2.0,0.2286,39.6,0.00346574,121.627,124.28180017741154
630.0,5.4,0.1524,31.7,0.00525474,131.471,128.3265616757683
5000.0,5.4,0.1524,55.5,0.00433288,118.757,126.56271535617621
2500.0,12.6,0.1524,39.6,0.0584113,106.88,108.95977224467845
3150.0,12.7,0.0254,39.6,0.0130253,127.847,123.36128206185896
4000.0,0.0,0.0254,39.6,0.000428464,135.346,124.09426676810612
2500.0,12.7,0.0254,39.6,0.0130253,129.027,123.23525786416613
8000.0,4.2,0.0508,71.3,0.00142788,125.268,135.23605023423363
16000.0,0.0,0.2286,71.3,0.00214345,114.984,120.41218798053075
2500.0,4.2,0.0508,39.6,0.00152689,133.847,125.17824885465386
630.0,0.0,0.3048,31.7,0.00331266,129.095,127.70837185201849
8000.0,3.0,0.3048,55.5,0.00452492,113.799,115.31454108092493
5000.0,2.7,0.1524,71.3,0.00243851,124.364,128.78551980167614
500.0,6.7,0.1016,39.6,0.00578076,130.955,126.66690566814808
6300.0,7.2,0.1524,39.6,0.00909175,112.688,117.07885421202838
4000.0,12.3,0.1016,31.7,0.0418756,108.407,114.04772315163191
2500.0,12.7,0.0254,71.3,0.0121808,134.058,128.8869630066458
3150.0,15.4,0.0508,71.3,0.0264269,125.715,124.99144194729757
1000.0,15.4,0.0508,31.7,0.0289853,124.525,126.69714748007209
3150.0,8.9,0.1016,71.3,0.0103088,123.263,126.2759561632101
3150.0,0.0,0.0508,39.6,0.000791822,135.938,125.3120923367952
1250.0,0.0,0.1524,39.6,0.00193287,131.023,126.59085240928857
