x0,x1,x2,x3,x4,"f(x,y)","f*(x,y)"
800.0,0.0,0.1524,55.5,0.00172668,126.713,129.5271095321044
12500.0,0.0,0.1524,55.5,0.00172668,117.093,122.22325805237506
200.0,0.0,0.3048,31.7,0.00331266,117.195,124.89637825580229
1600.0,17.4,0.0254,71.3,0.016104,126.406,127.97800150407757
800.0,3.3,0.1016,55.5,0.002211,129.119,128.59989850693142
630.0,4.0,0.2286,55.5,0.0042862,129.964,127.41751846758065
2000.0,22.2,0.0254,39.6,0.0229028,121.256,121.82010183571461
1600.0,2.0,0.2286,31.7,0.00372371,125.797,124.90746516086308
2000.0,2.0,0.2286,39.6,0.00346574,122.797,123.36606381268311
1600.0,7.3,0.2286,31.7,0.0132672,119.039,120.67170617838562
400.0,12.6,0.1524,39.6,0.0584113,115.91,123.01085249457833
3150.0,19.7,0.0508,71.3,0.0341183,116.225,121.96726104014343
1000.0,3.3,0.1016,55.5,0.002211,131.129,129.84963011429107
6300.0,15.4,0.0508,71.3,0.0264269,115.215,118.13791324512104
4000.0,0.0,0.0254,39.6,0.000428464,135.346,129.74184233077244
2500.0,4.8,0.0254,31.7,0.000930789,132.588,126.78241931708718
1000.0,7.3,0.2286,55.5,0.0111706,125.194,127.04100487424162
630.0,9.9,0.1524,55.5,0.0208438,127.315,126.76313275040962
1000.0,3.3,0.1016,31.7,0.00251435,133.012,126.99519037411586
400.0,2.0,0.2286,31.7,0.00372371,123.417,126.24920529717113
2500.0,0.0,0.0254,31.7,0.000439472,132.897,128.03933464975336
500.0,17.4,0.0254,55.5,0.0165706,119.621,126.89957698415219
4000.0,0.0,0.2286,39.6,0.00253511,123.465,123.6435678971873
3150.0,8.9,0.1016,71.3,0.0103088,123.263,123.29412158543425
800.0,3.0,0.3048,71.3,0.00425727,129.494,127.52354423220604
400.0,2.0,0.2286,39.6,0.00346574,122.147,127.04258528198297
1600.0,0.0,0.3048,31.7,0.00331266,122.365,123.82642187022446
5000.0,0.0,0.3048,31.7,0.00331266,115.645,117.94050485937993
1600.0,0.0,0.1016,55.5,0.00131983,132.05,128.71530259143546
1600.0,9.9,0.1524,31.7,0.0252785,117.119,117.49446302336102
12500.0,0.0,0.0508,31.7,0.000812164,119.07,125.26600259608017
2000.0,9.5,0.0254,55.5,0.0043284,134.052,127.64959003148513
2000.0,11.2,0.0508,39.6,0.0150478,124.42,123.5079043259701
500.0,15.4,0.0508,71.3,0.0264269,127.285,128.73220439123395
250.0,19.7,0.0508,71.3,0.0341183,119.115,130.1040827631071
2000.0,5.3,0.2286,71.3,0.0051942,125.89,126.49483462622847
4000.0,4.8,0.0254,71.3,0.000848633,134.928,133.87941683790157
3150.0,11.2,0.0508,71.3,0.014072,127.141,125.4453217086218
1600.0,0.0,0.0254,39.6,0.000428464,124.156,129.90626600015648
2000.0,5.4,0.1524,71.3,0.00401199,131.111,129.05743414690602
8000.0,1.5,0.3048,71.3,0.00336729,115.372,113.63776156746889
2500.0,0.0,0.0508,55.5,0.00076193,133.956,131.41331224002994
2000.0,0.0,0.1524,31.7,0.00209405,128.907,126.85277550869199
800.0,15.4,0.0508,31.7,0.0289853,125.555,123.8487138369571
400.0,1.5,0.3048,39.6,0.00392107,124.001,126.6314398648715
1000.0,0.0,0.0508,55.5,0.00076193,125.586,130.37776676731517
2500.0,0.0,0.2286,39.6,0.00253511,125.025,123.79448901344807
1000.0,4.0,0.2286,39.6,0.00473801,129.969,127.61735656388882
400.0,4.0,0.3048,71.3,0.00497773,129.575,130.2435483631723
400.0,4.0,0.2286,55.5,0.0042862,123.274,128.66074142304453
8000.0,5.3,0.2286,71.3,0.0051942,114.9,117.22040559326572
1250.0,6.7,0.1016,39.6,0.00578076,132.395,126.40065435093992
1250.0,7.3,0.2286,71.3,0.0104404,127.358,126.98143234525776
2500.0,2.0,0.2286,31.7,0.00372371,121.407,122.13841320428864
500.0,9.9,0.1524,39.6,0.0233328,126.835,125.94840056062253
2000.0,4.0,0.2286,39.6,0.00473801,121.659,123.17617376943576
3150.0,4.0,0.2286,31.7,0.00509068,120.229,120.47749638697898
800.0,0.0,0.0508,39.6,0.000791822,126.508,129.5162304993152
4000.0,5.3,0.2286,39.6,0.00614329,115.801,119.30318062597726
1250.0,15.4,0.0508,55.5,0.0271925,130.0,124.03678541996834
8000.0,4.0,0.2286,39.6,0.00473801,113.129,114.14642849474598
4000.0,2.0,0.2286,31.7,0.00372371,120.527,120.64442297458365
8000.0,12.7,0.0254,71.3,0.0121808,120.538,124.85316518845397
500.0,7.2,0.1524,71.3,0.00752039,132.043,132.067287521938
4000.0,4.0,0.2286,71.3,0.00400603,121.728,124.61384286473081
4000.0,7.3,0.2286,55.5,0.0111706,117.284,115.61610565227403
2000.0,15.4,0.0508,31.7,0.0289853,120.835,119.66388602411999
2000.0,0.0,0.1016,71.3,0.00121072,132.095,133.18940185253626
1250.0,17.4,0.0254,71.3,0.016104,126.356,127.64961274623442
400.0,12.3,0.1016,31.7,0.0418756,123.207,124.70460799477374
315.0,12.3,0.1016,55.5,0.0368233,135.674,127.46219556726066
1600.0,0.0,0.3048,39.6,0.00310138,124.049,124.87780717150181
5000.0,12.3,0.1016,31.7,0.0418756,107.147,105.14346637456052
6300.0,2.0,0.2286,31.7,0.00372371,115.137,118.71256541806963
2000.0,3.0,0.3048,71.3,0.00425727,125.524,124.849035692044
500.0,3.0,0.3048,31.7,0.00529514,127.548,126.75548443360262
5000.0,12.3,0.1016,71.3,0.0337792,116.108,112.32733916701575
2000.0,1.5,0.3048,71.3,0.00336729,126.642,124.36594327716202
400.0,7.2,0.1524,71.3,0.00752039,130.123,131.29500979604157
20000.0,4.8,0.0254,55.5,0.000873218,121.284,125.55256274369114
3150.0,9.9,0.1524,55.5,0.0208438,115.085,117.74404009038051
3150.0,15.6,0.1016,39.6,0.0528487,109.254,109.82397080716325
5000.0,4.8,0.0254,55.5,0.000873218,135.484,130.7978169578918
400.0,12.3,0.1016,39.6,0.0408268,128.265,125.75654376333128
8000.0,0.0,0.0508,31.7,0.000812164,126.59,125.3579086361471
4000.0,15.6,0.1016,39.6,0.0528487,106.604,107.1540012045201
2500.0,15.6,0.1016,71.3,0.0437259,118.998,118.75700646699465
1000.0,17.4,0.0254,31.7,0.0176631,131.796,123.19873295683722
